flight id:501
flight code:Tu-142
origin:RU
date:2011-06-01
from:vaziani
to:gelendzhik
motor(s):4
mass aircraft:96000.025248
mass fuel:96000.025248
lift coef:1.5098032749390164
drag coef:0.017311591591697872

timestamp,longitude,latitude,altitude,roll,pitch,yaw,v,heading,air_speed,engine_0,engine_1,engine_2,engine_3,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893989.98,5.9756203,4.1925904,1140.75,-0.2,-1.7,338.5,-287784.47,-1.0,131.59344452415118,17446537.766468074,17446537.766468074,17446537.766468074,17446537.766468074,26.922982231321814,7.7957812651349085,26075.067010029194,90.20000000000002,39.25641670991546
1306893990.19,5.975513,4.1928465,1137.38,-0.2,-1.5,338.5,-287756.94,-1.0,132.95895208935016,9705724.12972394,9705724.12972394,9705724.12972394,9705724.12972394,25.530340340786957,7.44107658489965,25437.06261489993,92.10000000000001,39.236834470195426
1306893990.4,5.975405,4.1931028,1133.99,-0.2,-1.2,338.3,-287729.38,-1.0,133.32778450812498,4860673.704661418,4860673.704661418,4860673.704661418,4860673.704661418,25.54977885217905,7.426827111491377,25198.41292516215,92.70000000000002,39.214657086118436
1306893990.82,5.9751866,4.1936172,1127.17,-0.2,-0.9,338.3,-287674.13,-1.0,133.7348912263257,6753012.610677233,6753012.610677233,6753012.610677233,6753012.610677233,23.48221189821434,7.493271363711095,24821.359228674657,95.40000000000002,39.187258792155184
1306893991.46,5.9748531,4.1943922,1117.06,-0.2,-0.7,338.3,-287590.88,-1.0,132.30759956434798,8782078.309300428,8782078.309300428,8782078.309300428,8782078.309300428,23.46113494412073,7.4325625796489,24483.767622139672,95.10000000000001,39.152120996879596
1306893991.67,5.974739,4.1946547,1113.69,-0.2,-0.6,338.2,-287562.72,-1.0,136.86868118235688,10548929.443713998,10548929.443713998,10548929.443713998,10548929.443713998,24.085732248163715,7.267700447678176,24967.284945157047,94.1,39.11449523135028
1306893993.14,5.97394,4.1964573,1091.43,-0.2,-0.3,338.2,-287369.34,-1.0,134.4094930477972,10621362.821845783,10621362.821845783,10621362.821845783,10621362.821845783,25.903172046851157,7.2093010685257735,24553.226650278302,92.3,39.059981889268045
1306893993.56,5.9737088,4.1969684,1085.38,-0.2,-0.2,338.2,-287314.56,-1.0,133.497633129226,12181540.557057148,12181540.557057148,12181540.557057148,12181540.557057148,25.558140439501663,7.08838536895323,24171.37411688537,92.50000000000001,39.00122751481485
1306893994.61,5.9731156,4.1982603,1070.58,-0.2,-0.0,338.2,-287176.16,-1.0,135.2804639613356,13635916.862694124,13635916.862694124,13635916.862694124,13635916.862694124,25.901517095840752,7.074937157413497,24422.623383159265,91.70000000000002,38.93183228296882
1306893995.25,5.9727468,4.1990504,1061.86,-0.2,0.1,338.2,-287091.56,-1.0,136.0038013025138,15503790.27149104,15503790.27149104,15503790.27149104,15503790.27149104,24.033039078382767,7.075897324984679,24986.24408599182,92.50000000000001,38.86176338533103
1306893996.11,5.972244,4.2001129,1050.51,-0.2,0.1,337.9,-286977.84,-1.0,136.31560458514417,13848771.783526113,13848771.783526113,13848771.783526113,13848771.783526113,24.728191284098635,7.2620494073052955,25069.071659568905,91.60000000000001,38.79268202050164
1306893998.23,5.9709655,4.2027482,1024.07,-0.2,0.6,337.9,-286696.13,-1.0,137.50424636554752,9906059.035764225,9906059.035764225,9906059.035764225,9906059.035764225,27.13995663342842,7.579365089748217,25388.09593943592,91.2,38.705939894517385
1306893999.5,5.970177,4.2043324,1009.24,-0.2,0.8,337.9,-286526.94,-1.0,138.43526700882128,8244526.550229909,8244526.550229909,8244526.550229909,8244526.550229909,27.181762060239507,7.458095126127079,25543.87830613508,89.9,38.610440113240045
1306893999.71,5.9700484,4.2045881,1006.92,-0.2,0.8,337.9,-286499.63,-1.0,135.02638656818883,8114869.031139012,8114869.031139012,8114869.031139012,8114869.031139012,29.189323964815745,7.6492083720720965,26118.58957138777,90.40000000000002,38.51838521385247
1306893999.92,5.9699144,4.2048538,1004.52,-0.2,0.8,337.7,-286471.28,-1.0,140.8130666846748,13108533.297365814,13108533.297365814,13108533.297365814,13108533.297365814,29.481935482765696,7.45515844535556,26017.255354148358,90.9,38.432232545436015
1306894000.34,5.9696477,4.2053804,999.83,-0.2,0.9,337.7,-286415.06,-1.0,139.50768723503012,10522931.924909953,10522931.924909953,10522931.924909953,10522931.924909953,28.277135716962952,7.825283823287562,25148.022187704948,89.30000000000001,38.345069378331914
1306894001.18,5.9691121,4.2064297,990.69,-0.2,1.0,337.7,-286303.13,-1.0,139.0172338792341,9258036.339529494,9258036.339529494,9258036.339529494,9258036.339529494,27.634139136374266,7.901661924374975,24673.140824497168,88.80000000000001,38.26794995575973
1306894002.14,5.9684966,4.2076227,980.62,-0.2,1.1,337.7,-286175.91,-1.0,138.44204374974123,8860864.995323732,8860864.995323732,8860864.995323732,8860864.995323732,29.055442917527486,7.931080413118733,25057.115939720446,88.60000000000001,38.18775310536603
1306894002.56,5.9682239,4.208147,976.29,-0.2,1.1,337.6,-286120.0,-1.0,139.2685770496303,8164252.128551927,8164252.128551927,8164252.128551927,8164252.128551927,29.03124430013751,7.7923644825885034,25095.787518698224,88.0,38.11557134683584
1306894004.24,5.9671163,4.210253,959.47,-0.2,1.3,337.6,-285895.59,-1.0,140.09947994892238,9095381.3437943,9095381.3437943,9095381.3437943,9095381.3437943,31.024083942801234,8.017759962550537,25326.40797021069,88.1,38.03718880090408
1306894005.71,5.9661294,4.2121009,945.35,-0.2,1.4,337.6,-285698.84,-1.0,140.77705945996598,7573561.632175795,7573561.632175795,7573561.632175795,7573561.632175795,30.958432759863996,8.09918882515251,25444.41814331759,89.8,37.95668573878685
1306894006.78,5.9654064,4.2134393,935.44,-0.0,1.4,337.6,-285556.41,-1.0,140.24519471571827,7024339.554563218,7024339.554563218,7024339.554563218,7024339.554563218,30.02132323347098,8.095724564677436,24799.81981477028,88.5,37.88883687614468
1306894009.75,5.963356,4.2171749,908.86,-0.0,1.6,337.6,-285159.13,-1.0,141.4200161635554,6884033.25058102,6884033.25058102,6884033.25058102,6884033.25058102,29.138459587493095,8.241625759258682,24012.743683746136,86.80000000000001,37.81199304412368
1306894017.37,5.9579124,4.2267786,844.76,0.1,1.6,337.6,-284139.22,-1.0,142.43592937559333,9651186.105656859,9651186.105656859,9651186.105656859,9651186.105656859,28.880180985245783,8.325027120155577,24194.389388554926,83.19999999999999,37.68785481140277
1306894019.48,5.9563787,4.2294299,827.58,0.1,1.6,337.7,-283857.94,-1.0,142.42317120570667,9104201.45493508,9104201.45493508,9104201.45493508,9104201.45493508,26.915938241437075,8.444625493598549,24098.425257645784,81.19999999999999,37.55240205549726
1306894019.69,5.9562242,4.2296961,825.86,0.1,1.6,337.7,-283829.69,-1.0,144.016244791223,9254085.645741146,9254085.645741146,9254085.645741146,9254085.645741146,28.2646873756455,8.248451886131939,24758.870564609264,84.0,37.41922292163899
1306894020.95,5.9552983,4.231289,815.59,0.1,1.3,337.7,-283660.75,-1.0,143.47518430600277,8413643.373548016,8413643.373548016,8413643.373548016,8413643.373548016,28.44969092885514,8.19652562615168,24823.214241465295,83.89999999999999,37.28517873966174
1306894021.37,5.9549888,4.2318206,811.91,0.1,-1.1,337.7,-283604.34,-1.0,143.78151176274966,7816150.247826053,7816150.247826053,7816150.247826053,7816150.247826053,26.718508090784887,8.451033696525245,24155.084868187878,87.60000000000001,37.156026289967954
1306894021.58,5.9548328,4.2320882,809.77,0.1,-1.3,337.8,-283575.97,-1.0,144.92284897950427,7249285.220475613,7249285.220475613,7249285.220475613,7249285.220475613,24.803372571451064,8.520710564325526,23787.34381905748,86.50000000000001,37.028550349460524
1306894021.8,5.954676,4.2323572,807.44,0.1,-1.2,337.8,-283547.44,-1.0,138.70185747489433,7382125.691579923,7382125.691579923,7382125.691579923,7382125.691579923,24.650149943036606,8.565051945200088,23349.266106440136,88.7,36.91216692863812
1306894022.01,5.9545197,4.232625,804.97,0.1,-1.0,337.8,-283519.03,-1.0,145.20601798555856,8808790.326602621,8808790.326602621,8808790.326602621,8808790.326602621,25.696356927539988,8.261940505905477,23103.040065199515,85.6,36.80470192426367
1306894022.22,5.9543626,4.2328941,802.39,0.1,-0.7,337.8,-283490.5,-1.0,145.88476997695912,8680475.104099127,8680475.104099127,8680475.104099127,8680475.104099127,23.9457068114619,7.953261895566516,24083.682687665707,87.4,36.70284824972298
1306894022.86,5.9538903,4.2337023,794.37,0.1,0.1,337.8,-283404.81,-1.0,143.72084827344597,8374739.406514603,8374739.406514603,8374739.406514603,8374739.406514603,22.882479606171657,7.788574660993982,24778.52833515145,90.4,36.615202799154304
1306894023.07,5.953731,4.2339745,791.68,0.1,0.3,337.8,-283375.94,-1.0,147.94395960104254,8888569.852360906,8888569.852360906,8888569.852360906,8888569.852360906,21.7410789130449,7.679981228493606,24418.384729594498,90.30000000000001,36.57456850344127
1306894023.28,5.9535812,4.2342304,789.18,0.1,0.5,337.9,-283348.81,-1.0,138.3211998786855,10032359.092895376,10032359.092895376,10032359.092895376,10032359.092895376,22.020171566310864,7.513272423732609,24495.88771168625,92.10000000000001,36.54517217798195
1306894023.49,5.9534223,4.2345016,786.57,0.1,0.6,337.9,-283320.03,-1.0,147.3991694618988,9825968.055590516,9825968.055590516,9825968.055590516,9825968.055590516,22.346079191415708,7.483333376654342,24604.706763308153,93.0,36.51509453143776
1306894023.7,5.9532678,4.2347654,784.08,0.2,0.8,337.9,-283292.06,-1.0,142.9553035899476,11121331.837337421,11121331.837337421,11121331.837337421,11121331.837337421,22.252105845151988,7.325461467257556,25210.62336779141,94.60000000000001,36.49097270291633
1306894024.97,5.9523204,4.2363813,770.04,0.2,1.5,337.9,-283120.72,-1.0,144.90265157783153,8990226.591842867,8990226.591842867,8990226.591842867,8990226.591842867,23.647547259116916,6.975928761910769,25277.216401838,91.3,36.458919990755355
1306894025.4,5.9519973,4.2369323,765.77,0.2,1.7,337.9,-283062.31,-1.0,145.90077402704526,7344475.579564511,7344475.579564511,7344475.579564511,7344475.579564511,25.473457278708224,6.953657683481338,25794.63503988044,93.2,36.425236701166554
1306894025.61,5.9518458,4.2371907,763.85,0.2,1.9,338.1,-283034.91,-1.0,139.67406851286339,9873515.994755734,9873515.994755734,9873515.994755734,9873515.994755734,23.85770947321399,6.902992868979116,25478.412013527573,90.5,36.39186727859438
1306894025.82,5.9516883,4.2374594,761.92,0.2,2.0,338.1,-283006.44,-1.0,145.4340012417174,14263096.298042875,14263096.298042875,14263096.298042875,14263096.298042875,21.925198963491898,6.939874661633392,25571.845472098514,90.5,36.35891124184897
1306894026.03,5.9515278,4.2377332,760.01,0.2,2.1,338.1,-282977.38,-1.0,148.7361215407979,17308010.324692696,17308010.324692696,17308010.324692696,17308010.324692696,22.254654524224325,7.1331970621037515,25085.472348546005,90.89999999999999,36.32646810974049
1306894026.24,5.951374,4.2379957,758.25,0.2,2.2,338.1,-282949.56,-1.0,141.94937159176783,12857810.419443011,12857810.419443011,12857810.419443011,12857810.419443011,23.57913885989057,7.377923680063674,25060.82324771714,90.80000000000001,36.298817191105314
1306894026.87,5.9509004,4.238805,753.19,0.2,2.6,338.1,-282863.75,-1.0,146.10467803116572,12187899.494518317,12187899.494518317,12187899.494518317,12187899.494518317,23.82241284245714,7.271235413967294,25443.065927191168,91.60000000000001,36.2693519680082
1306894027.08,5.9507483,4.239065,751.69,0.2,2.7,338.1,-282836.16,-1.0,140.4816841522426,14024873.674028566,14024873.674028566,14024873.674028566,14024873.674028566,23.662100915772328,7.290166254726622,25386.152424131476,92.80000000000001,36.24065227421992
1306894027.29,5.9505866,4.2393417,750.16,0.2,2.8,338.3,-282806.81,-1.0,150.139624356523,11565368.574230704,11565368.574230704,11565368.574230704,11565368.574230704,22.107640055498763,7.365627333593116,25029.306874153823,89.5,36.21277935208519
1306894027.51,5.9504265,4.2396158,748.71,0.3,2.9,338.3,-282777.75,-1.0,141.21889503937035,13115862.269811379,13115862.269811379,13115862.269811379,13115862.269811379,22.66637256840502,7.495135147873891,25252.511277795464,90.40000000000002,36.185702580431645
1306894027.73,5.9502658,4.2398912,747.32,0.3,3.1,338.3,-282748.56,-1.0,141.87654831261804,20098961.0160616,20098961.0160616,20098961.0160616,20098961.0160616,23.18228902172297,7.529707207034898,25873.079114403226,93.6,36.16830975453488
1306894028.4,5.9497682,4.2407454,743.45,0.3,3.5,338.3,-282657.94,-1.0,144.7797626253503,19576716.33938915,19576716.33938915,19576716.33938915,19576716.33938915,20.643935220500207,7.7319634800801715,25655.95530164734,92.2,36.15122314036166
1306894028.61,5.9496096,4.2410182,742.36,0.3,3.6,338.3,-282629.03,-1.0,147.47739985174542,20320387.0607413,20320387.0607413,20320387.0607413,20320387.0607413,21.286706886609434,7.631189541084448,26559.602501776444,91.5,36.13477191551476
1306894028.82,5.9494548,4.2412845,741.37,0.3,3.8,338.5,-282600.75,-1.0,143.84127823775054,16159542.029065326,16159542.029065326,16159542.029065326,16159542.029065326,21.66827418443521,7.566159841602248,26367.76224145739,91.10000000000001,36.11904028821818
1306894029.03,5.9492973,4.2415559,740.43,0.3,3.9,338.5,-282571.97,-1.0,146.77521850192858,14312915.594578827,14312915.594578827,14312915.594578827,14312915.594578827,21.870943447659148,7.663060285027895,26097.91150624136,89.30000000000001,36.10405122435116
1306894029.24,5.9491459,4.2418171,739.59,0.3,4.1,338.5,-282544.25,-1.0,140.74953612160638,8255488.535711213,8255488.535711213,8255488.535711213,8255488.535711213,21.24360570442904,7.540504327015123,25782.214386806463,88.9,36.08976644744828
1306894029.88,5.9486703,4.2426397,737.43,0.3,4.8,338.5,-282456.97,-1.0,145.70758326869802,8819644.507035468,8819644.507035468,8819644.507035468,8819644.507035468,22.60201447121942,7.743047959747329,25922.003213036078,89.7,36.07770170554101
1306894030.09,5.9485184,4.2429031,736.9,0.3,4.7,338.7,-282429.03,-1.0,141.93207604765524,18309293.178482328,18309293.178482328,18309293.178482328,18309293.178482328,24.247460742488652,7.981046001273301,26364.283512685106,88.1,36.06637952706332
1306894030.3,5.9483639,4.2431715,736.42,0.3,2.8,338.7,-282400.56,-1.0,144.54318771140532,19667521.84958028,19667521.84958028,19667521.84958028,19667521.84958028,26.408307524092038,8.012152305156565,26018.231384180966,90.9,36.0558611543599
1306894030.73,5.9480519,4.2437144,734.97,0.3,-0.5,338.8,-282342.94,-1.0,142.84789257342203,26820655.847319003,26820655.847319003,26820655.847319003,26820655.847319003,25.514963837640156,8.136387053837165,25644.42298478285,89.7,36.04534278165649
1306894032.0,5.9471295,4.2453279,723.43,0.5,-2.6,338.8,-282171.63,-1.0,143.91363957290193,30735158.699582566,30735158.699582566,30735158.699582566,30735158.699582566,25.712435822894943,8.468977103440462,24697.427969118828,89.3,36.02705428646839
1306894032.44,5.9468103,4.2458892,717.32,0.5,-2.8,338.8,-282112.03,-1.0,144.73008939227864,28316375.671274785,28316375.671274785,28316375.671274785,28316375.671274785,27.15658740348632,8.451695131230112,24611.367436496348,87.80000000000001,36.0070510056285
1306894032.65,5.946657,4.2461593,714.11,0.5,-2.8,339.2,-282083.34,-1.0,146.26008394937705,19599752.153744314,19599752.153744314,19599752.153744314,19599752.153744314,28.248349084231258,8.338670017542483,24615.36351609751,87.7,35.98542480265387
1306894033.08,5.9463487,4.2467039,707.22,0.5,-2.9,339.3,-282025.5,-1.0,143.78063962980363,12744111.303780448,12744111.303780448,12744111.303780448,12744111.303780448,29.353243725587426,8.443878191401414,24972.08199248512,87.50000000000001,35.959281976757104
1306894033.29,5.9461979,4.2469708,703.68,0.5,-2.8,339.4,-281997.16,-1.0,144.2701496640498,7874541.472074535,7874541.472074535,7874541.472074535,7874541.472074535,30.306950265659136,8.237999439851853,25670.37592133277,88.4,35.931148774657366
1306894033.71,5.9458923,4.2475131,696.26,0.6,-2.8,339.5,-281939.53,-1.0,146.88001488343124,8687129.72563451,8687129.72563451,8687129.72563451,8687129.72563451,30.706016514655573,8.044754240305341,26007.75913592348,86.60000000000002,35.89797838970549
1306894034.98,5.9449814,4.2491444,673.04,0.6,-2.3,339.9,-281766.19,-1.0,145.87934556771143,9324355.68222405,9324355.68222405,9324355.68222405,9324355.68222405,30.66146431035627,7.987865012041367,25881.40765039085,88.60000000000002,35.84868595750952
1306894035.19,5.94483,4.2494183,669.14,0.6,-2.2,340.0,-281737.06,-1.0,148.0164565970241,10264194.055215817,10264194.055215817,10264194.055215817,10264194.055215817,30.875832349560326,7.775655500665598,26145.561820114828,87.39999999999999,35.79681369154276
1306894036.47,5.9439225,4.2510807,646.23,0.6,-1.4,340.6,-281560.19,-1.0,147.04530933705328,10325975.632564975,10325975.632564975,10325975.632564975,10325975.632564975,30.350157001747533,7.538146711561587,26124.15788057891,85.9,35.727770603178804
1306894036.69,5.9437688,4.2513668,642.48,1.0,-1.2,340.7,-281529.75,-1.0,146.7122659865753,11236462.443413332,11236462.443413332,11236462.443413332,11236462.443413332,29.433586108221824,7.213804432271792,26113.008844745986,86.4,35.65696679740453
1306894037.55,5.9431739,4.2524908,628.45,1.0,-0.7,341.3,-281410.0,-1.0,147.17709673601934,11419416.22873238,11419416.22873238,11419416.22873238,11419416.22873238,26.996029692241372,6.91510502027239,27005.37622341718,83.9,35.584256823651245
1306894037.77,5.9430232,4.2527806,625.03,1.3,-0.5,341.5,-281379.09,-1.0,147.91425682080228,11431012.798840666,11431012.798840666,11431012.798840666,11431012.798840666,28.251181205910694,6.598355380115126,27184.56001732845,87.5,35.51360612373873
1306894038.2,5.9427311,4.2533498,618.55,1.5,-0.2,341.9,-281318.38,-1.0,148.41623106508717,11835443.392146843,11835443.392146843,11835443.392146843,11835443.392146843,28.14551555786258,6.761370355518784,26497.95103776487,89.20000000000002,35.44045214298633
1306894039.04,5.9421766,4.2544668,606.79,2.1,0.3,342.9,-281199.06,-1.0,148.30881761980496,9553397.581161337,9553397.581161337,9553397.581161337,9553397.581161337,27.913628451162648,6.661644620307932,26256.438595666303,90.4,35.36357003449989
1306894039.48,5.9418988,4.2550551,601.09,2.8,0.6,343.9,-281136.09,-1.0,148.19621447851483,8345720.909920865,8345720.909920865,8345720.909920865,8345720.909920865,27.29111852464786,6.737997693647633,25582.69235095264,88.5,35.285034382706364
1306894039.69,5.9417679,4.2553423,598.44,2.8,0.7,344.1,-281105.31,-1.0,151.14640346068128,8368099.841061465,8368099.841061465,8368099.841061465,8368099.841061465,27.36420493615756,6.943100495129425,25650.683524199885,87.50000000000001,35.210150305715985
1306894039.9,5.9416441,4.2556146,596.0,-1.4,0.9,344.1,-281076.13,-1.0,142.67803907174002,10369594.037469884,10369594.037469884,10369594.037469884,10369594.037469884,25.954960745205202,6.843671536599231,25365.202932967808,85.80000000000001,35.15117392776323
1306894040.11,5.9415153,4.2558974,593.54,-9.5,1.2,344.0,-281045.81,-1.0,148.57299355674684,8819211.38256268,8819211.38256268,8819211.38256268,8819211.38256268,24.07484402194799,7.048342947180815,24679.79503003734,88.70000000000002,35.0932999120152
1306894040.32,5.9413862,4.2561784,591.19,-19.0,2.0,343.7,-281015.69,-1.0,147.81319961055578,9216644.887428433,9216644.887428433,9216644.887428433,9216644.887428433,22.527961705972473,7.3901647220253714,24834.717453012338,87.8,35.05116517885684
1306894040.75,5.9411154,4.2567501,586.77,-28.0,2.8,342.8,-280954.53,-1.0,147.07252688309683,9021547.04240459,9021547.04240459,9021547.04240459,9021547.04240459,23.837414217489794,7.735238870597701,24308.853561039756,86.79999999999998,35.008517541061565
1306894042.05,5.9402076,4.2584573,575.78,-38.7,4.2,339.1,-280772.69,-1.0,147.35325066563485,12105980.81434205,12105980.81434205,12105980.81434205,12105980.81434205,23.507667299103726,7.937679277903598,24225.32908566889,88.3,34.968197112365154
1306894042.48,5.9398769,4.2590031,572.86,-39.9,4.3,337.5,-280714.91,-1.0,145.05190941679098,11749305.773096925,11749305.773096925,11749305.773096925,11749305.773096925,21.51308264671009,8.275959090619882,24532.094949664108,87.5,34.92825944832316
1306894042.69,5.9397062,4.2592712,571.49,-40.5,4.4,336.8,-280686.59,-1.0,147.4341811993442,13909639.89548206,13909639.89548206,13909639.89548206,13909639.89548206,19.931691640988323,8.268069764223474,24602.38190561543,86.1,34.892233639049316
1306894042.9,5.9395295,4.2595399,570.16,-41.3,4.6,336.0,-280658.28,-1.0,148.66370506295507,23788134.80919285,23788134.80919285,23788134.80919285,23788134.80919285,21.0286461256685,8.290512433108097,24657.730050070233,85.19999999999999,34.86419230046664
1306894043.11,5.939356,4.2597953,568.93,-42.0,4.8,335.3,-280631.41,-1.0,141.92623253132734,32556313.03137491,32556313.03137491,32556313.03137491,32556313.03137491,20.938842812241315,8.446327466623217,25133.650639186293,86.69999999999999,34.83957287789447
1306894043.33,5.939167,4.2600647,567.68,-42.6,4.9,334.4,-280603.09,-1.0,143.96815617919663,41495188.95302112,41495188.95302112,41495188.95302112,41495188.95302112,20.163547128795784,8.215867450287007,24746.49798441684,90.10000000000001,34.81602519635466
1306894043.96,5.9385857,4.2608403,564.26,-43.3,5.1,332.0,-280521.97,-1.0,147.13811996388694,52807666.42247946,52807666.42247946,52807666.42247946,52807666.42247946,19.49906773622165,8.078383708353767,24576.999705816546,89.3,34.7917272960922
1306894044.17,5.9383899,4.2610857,563.23,-43.5,5.2,331.2,-280496.41,-1.0,141.54469493209464,54444798.74402126,54444798.74402126,54444798.74402126,54444798.74402126,21.570310920207532,7.758553062212026,24376.981268982847,87.8,34.76852410274136
1306894044.38,5.9381831,4.261337,562.19,-43.8,5.3,330.3,-280470.28,-1.0,146.4466855382117,62271781.075687535,62271781.075687535,62271781.075687535,62271781.075687535,21.73703196434011,7.5862314891561695,24231.707373141864,89.3,34.74632375278511
1306894044.59,5.937975,4.2615822,561.2,-44.0,5.4,329.5,-280444.81,-1.0,144.1798299714334,62712865.83532876,62712865.83532876,62712865.83532876,62712865.83532876,20.728420117795526,7.4135557414446005,24525.378486293746,88.4,34.72674916835816
1306894044.8,5.9377668,4.2618203,560.26,-44.1,5.5,328.6,-280420.19,-1.0,140.8882078516643,60347092.64258509,60347092.64258509,60347092.64258509,60347092.64258509,21.19537972154481,7.222694737122329,23978.340614638528,87.50000000000001,34.714868153485014
1306894046.08,5.9363845,4.2632426,554.98,-44.6,6.0,323.5,-280274.16,-1.0,143.2178846646677,65146140.95120683,65146140.95120683,65146140.95120683,65146140.95120683,23.080931265567926,7.167392345075569,23693.726665409886,87.50000000000001,34.70118048944302
1306894046.29,5.9361464,4.2634636,554.21,-44.6,6.1,322.7,-280251.66,-1.0,140.90423092564725,63608908.585245684,63608908.585245684,63608908.585245684,63608908.585245684,22.928081061778407,7.0011787612101015,23969.362468544936,89.7,34.687952142986326
1306894047.58,5.934588,4.2647692,549.93,-44.6,6.5,317.3,-280120.16,-1.0,141.63072387951377,64954716.30625561,64954716.30625561,64954716.30625561,64954716.30625561,21.502813462464516,7.010033683300582,23999.498458588372,92.80000000000001,34.672465485068564
1306894047.8,5.9343131,4.264977,549.29,-44.6,6.6,316.4,-280099.44,-1.0,138.74058092825092,71715818.48345801,71715818.48345801,71715818.48345801,71715818.48345801,22.19012915531192,6.685024912523902,23784.117255832243,90.80000000000001,34.657430489443016
1306894049.53,5.9320016,4.266507,544.93,-44.6,7.2,309.2,-279949.56,-1.0,139.72996051754905,78526248.89013961,78526248.89013961,78526248.89013961,78526248.89013961,22.703212330914937,6.738545289076019,24009.992721247392,87.2,34.640014697667
1306894049.74,5.931708,4.2666767,544.48,-44.6,7.3,308.2,-279933.25,-1.0,138.72221651835375,82166897.69893685,82166897.69893685,82166897.69893685,82166897.69893685,25.237404713289955,7.019344775789298,24449.075144503186,86.30000000000001,34.624872527938216
1306894049.95,5.9314018,4.2668483,544.04,-44.6,7.3,307.4,-279916.84,-1.0,143.1241427391198,92359796.52488309,92359796.52488309,92359796.52488309,92359796.52488309,23.5971961429507,7.353416807597834,24570.9605230496,86.8,34.61018202050163
1306894050.16,5.9311158,4.2670038,543.64,-44.6,7.4,306.5,-279902.06,-1.0,131.8351765180856,95874636.46641695,95874636.46641695,95874636.46641695,95874636.46641695,24.871748503322763,7.343588814365634,24730.66136911714,85.5,34.59598145182272
1306894050.37,5.9308146,4.2671627,543.25,-44.6,7.5,305.6,-279887.03,-1.0,137.98020090679415,92249804.17400774,92249804.17400774,92249804.17400774,92249804.17400774,25.336676625865344,7.376466415342193,25203.73900354377,87.9,34.5822402007291
1306894051.0,5.9298972,4.2676176,542.15,-44.6,7.7,302.9,-279844.47,-1.0,137.41757696060247,88307637.15992717,88307637.15992717,88307637.15992717,88307637.15992717,27.025244185019456,7.60596658302534,25273.193067218454,90.30000000000001,34.568376464946084
1306894051.21,5.9295811,4.2677645,541.8,-44.6,7.7,302.0,-279830.91,-1.0,139.89959681878076,76935351.34362626,76935351.34362626,76935351.34362626,76935351.34362626,24.753327219378523,7.560839958145646,24911.390012380405,88.50000000000001,34.55828678865562
1306894051.85,5.9286206,4.2681818,540.86,-44.6,7.7,299.2,-279792.88,-1.0,136.88387345438034,66251812.007154986,66251812.007154986,66251812.007154986,66251812.007154986,25.950298242460807,7.611607480533104,25199.921794187532,89.30000000000001,34.54806697238266
1306894052.48,5.9276589,4.2685579,540.05,-44.6,7.7,296.4,-279759.47,-1.0,136.1188762717535,57092024.69444681,57092024.69444681,57092024.69444681,57092024.69444681,25.846121717070325,7.86772451519317,25344.494085341114,87.49999999999999,34.54050354281135
1306894052.69,5.9273454,4.2686719,539.82,-44.6,8.2,295.6,-279749.53,-1.0,131.01560739885633,56038079.35599099,56038079.35599099,56038079.35599099,56038079.35599099,26.058704358413465,7.982215341106327,25731.16965102435,89.0,34.53325398025667
1306894053.33,5.9263536,4.2690056,539.14,-44.6,8.4,292.8,-279721.09,-1.0,134.66595596932217,46482832.75233026,46482832.75233026,46482832.75233026,46482832.75233026,26.530800250452547,8.101591887275436,25429.40359904502,89.6,34.52882156555851
1306894053.98,5.9253368,4.2693068,538.55,-45.0,8.4,289.8,-279696.47,-1.0,133.66789531358125,40727595.61775066,40727595.61775066,40727595.61775066,40727595.61775066,26.589100456351545,7.884108853475665,25415.404034536605,89.5,34.52428197675711
1306894054.2,5.9249837,4.269402,538.37,-45.0,8.7,288.9,-279688.97,-1.0,135.7698894875286,34974672.16510022,34974672.16510022,34974672.16510022,34974672.16510022,26.542044208038526,7.748690904935472,26180.682410211517,90.4,34.519941425576
1306894054.83,5.9239927,4.2696443,537.92,-45.0,8.9,286.1,-279670.69,-1.0,131.92418789465236,27899018.453592494,27899018.453592494,27899018.453592494,27899018.453592494,27.11294288194982,7.8344828260390695,26466.63295121122,92.0,34.51556259792946
1306894055.47,5.9229598,4.2698582,537.78,-24.7,10.4,283.4,-279655.94,-1.0,133.86687120557943,25230548.148672815,25230548.148672815,25230548.148672815,25230548.148672815,27.290808114341445,7.610675982862745,26041.260514700236,90.9,34.51137515261013
1306894055.68,5.922632,4.2699196,538.02,-12.1,10.6,282.9,-279651.94,-1.0,128.8740158240999,24101053.65429111,24101053.65429111,24101053.65429111,24101053.65429111,26.52491450444319,7.309546462103185,25840.981187319903,87.4,34.50821351656463
1306894056.1,5.9219623,4.2700422,539.13,7.4,10.6,282.8,-279644.16,-1.0,131.54502659187668,22189915.83972468,22189915.83972468,22189915.83972468,22189915.83972468,27.070616607404645,7.06768762833363,26461.703648926174,88.0,34.50616955331004
1306894056.31,5.9216227,4.270105,539.98,12.7,10.5,283.0,-279640.16,-1.0,133.3960867664677,17787236.46008937,17787236.46008937,17787236.46008937,17787236.46008937,25.907875289679517,7.307406315954411,26518.50447010111,88.2,34.50549588751826
