flight id:901
flight code:F-15C
origin:US
date:2011-06-01
from:novorossiysk
to:krasnodar pashkovsky
motor(s):2
mass aircraft:29498
mass fuel:29498
lift coef:1.408162940600709
drag coef:0.016385370250972982

timestamp,latitude,altitude,roll,pitch,yaw,u,v,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306894412.09,5.0957232,16449.0162744,-0.0,-5.0,55.0,2679177.8416392,-540658.1865924,-1.0,545.8578620761497,61055.19903993617,61055.19903993617,296.23506225933,0.07819892288566492,3.5994972338767166,82.8,0.668560159896748
1306894412.3,5.0959675,16436.7131244,-0.0,-5.3,55.0,2679292.8678896,-540551.7233344,-1.0,555.5153242638783,66082.96255499344,66082.96255499344,296.07569813430734,0.07783989700573582,3.631462207262038,83.6,0.6684678370621023
1306894413.14,5.0969328,16374.016272,-0.0,-6.0,55.0,2679748.4781404003,-540131.1852632001,-1.0,550.7919115676605,67594.30127265453,67594.30127265453,296.81272585656933,0.0790273255306561,3.6360570588854153,86.4,0.6682292215765381
1306894413.36,5.0971831,16354.757741200001,-0.0,-6.1,55.0,2679867.0148895998,-540022.0645248,-1.0,547.7193297972908,66652.3043136186,66652.3043136186,295.88365160897916,0.07740159631363125,3.5642778041988175,84.0,0.6679456695205451
1306894413.78,5.0976673,16314.731493199999,-0.0,-6.3,55.0,2680096.6736895996,-539811.0080876,-1.0,555.2490632865808,63340.31639146575,63340.31639146575,297.41280944113845,0.07497676138139647,3.635202538430628,84.39999999999999,0.667568722888874
1306894414.41,5.0983915,16249.409968799999,-0.0,-6.6,55.0,2680441.1618895996,-539495.1288123999,-1.0,555.3984025512252,56740.75010672144,56740.75010672144,298.88473149241935,0.07317303715069598,3.680381052015249,85.6,0.6670393593718137
1306894415.88,5.1000778,16080.0858164,-0.0,-7.0,55.0,2681248.8718892,-538758.7442744,-1.0,557.4674846232291,51945.06086096331,51945.06086096331,299.1862895494262,0.07343715094634246,3.6519436965450462,89.0,0.666099672145217
1306894416.51,5.1007957,16003.3797772,-0.0,-7.1,55.0,2681595.1973595996,-538444.89912,-1.0,556.887996560655,52794.82325198803,52794.82325198803,301.3225169395064,0.07408570228181378,3.690603457552113,88.00000000000001,0.66498322420121
1306894417.35,5.101749,15898.852214800001,-0.0,-7.2,55.0,2682057.5989492,-538027.8387392,-1.0,556.7083684729157,51654.58220701743,51654.58220701743,299.64177869275073,0.07210678866591658,3.6704216160230927,90.70000000000002,0.663655566720895
1306894418.2,5.1027298,15789.1409252,-0.0,-7.3,55.0,2682535.9782296,-537598.278358,-1.0,567.2603928407851,54694.483573810205,54694.483573810205,297.45772338471875,0.07064958448446532,3.568568968933907,90.80000000000001,0.6620916668958732
1306894419.04,5.1036797,15681.4637564,-0.0,-7.3,55.0,2683001.8575096,-537181.9725704,-1.0,558.611579311762,56384.517921679115,56384.517921679115,297.02040193605126,0.07105031001450367,3.5314353209724514,89.60000000000001,0.6603007110778505
1306894421.35,5.106291,15381.365321599998,-0.0,-7.2,54.9,2684296.7722492,-536035.5486492,-1.0,561.9301500322903,56408.20816794729,56408.20816794729,298.95160353700464,0.07080458949123351,3.4819676163066395,88.7,0.6578382329501163
1306894423.03,5.1081374,15167.159278,-0.0,-7.1,54.9,2685224.82346,-535223.0486232,-1.0,551.748631037145,56665.938150458285,56665.938150458285,298.6683390135528,0.06911823545357403,3.5765206338881517,86.7,0.6550222333875617
1306894424.71,5.1099459,14956.52935,-0.0,-7.0,54.9,2686143.45866,-534425.9357368,-1.0,544.4864886991472,57878.31817422327,57878.31817422327,298.6817200820153,0.07094804321676729,3.7106240027138546,87.2,0.6517597005791628
1306894427.05,5.1124003,14669.7511256,-0.0,-7.0,54.8,2687404.94164,-533342.0118176,-1.0,535.1541488284415,58756.84784168716,58756.84784168716,298.1891211028766,0.07261919898910765,3.6014906296429268,88.00000000000001,0.647921413177588
1306894429.78,5.1151802,14343.996522000001,-0.0,-6.7,54.8,2688852.8091404,-532111.5983924,-1.0,524.6954856557309,59518.523637956554,59518.523637956554,297.3569773388172,0.07510762623880927,3.5736652829062083,88.0,0.643475448610659
1306894430.83,5.1162276,14221.030638799999,-0.0,-6.7,54.7,2689402.9732,-531647.3595323999,-1.0,517.3446855388456,59490.24967982934,59490.24967982934,298.0180392138695,0.07623637516671185,3.5020658434146243,86.7,0.6391376533350682
1306894432.73,5.1181012,14000.7878496,-0.0,-6.7,54.7,2690393.5900295996,-530815.9290596,-1.0,513.8330990654821,59128.03508545997,59128.03508545997,296.03029882085,0.07815150896163171,3.5454027706742663,86.70000000000002,0.6344649389868617
1306894435.04,5.1203181,13739.797027600001,-0.0,-6.4,54.7,2691574.4955792,-529830.9552748,-1.0,503.3544178846173,58036.360327874005,58036.360327874005,296.89121492779793,0.07907935312051341,3.4675649938082214,87.20000000000002,0.6294271437112713
1306894436.96,5.122124,13526.8705116,-0.0,-6.3,54.5,2692543.1635892,-529027.5431756,-1.0,496.1636525160497,56049.274809509945,56049.274809509945,297.27929059942164,0.0792357417685436,3.513600760715692,89.60000000000001,0.6241485129151209
1306894438.23,5.1233031,13387.7300872,-0.0,-6.3,54.5,2693178.2029795996,-528502.6087756,-1.0,491.45750595884,54317.82298170883,54317.82298170883,296.40121722718465,0.07748171197090432,3.487551118412009,90.80000000000001,0.618796467858253
1306894438.65,5.1236883,13342.2576448,-0.0,-6.2,54.5,2693386.1098104003,-528331.0536519999,-1.0,486.6128853958756,52358.10450243221,52358.10450243221,294.19068153959887,0.0782395438303185,3.563825327059518,90.7,0.614038550097973
1306894439.7,5.1246515,13228.4781136,-0.0,-6.2,54.4,2693906.74631,-527901.91978,-1.0,487.1326997436246,50894.56470368151,50894.56470368151,294.7510144959251,0.08142049223724249,3.4904155133746966,93.7,0.6095149608591278
1306894440.54,5.125419,13137.7628876,-0.0,-6.1,54.4,2694322.59278,-527559.8265932,-1.0,486.03458851356345,49508.32751486518,49508.32751486518,294.90066905670886,0.08025156300475868,3.4033013131968852,95.80000000000001,0.6052711725826624
1306894440.75,5.1256035,13115.945301599999,-0.0,-6.1,54.4,2694422.6584,-527477.6087428001,-1.0,469.2519476733475,48257.404985618545,48257.404985618545,293.9294541251998,0.08084733516073524,3.437041094569413,95.10000000000001,0.6016456257760132
1306894442.23,5.1269319,12958.8586824,-0.0,-6.1,54.3,2695144.0494992,-526885.3186976,-1.0,478.8406199755862,50272.24081925467,50272.24081925467,294.74655066097927,0.07904051435506161,3.4343803951330445,93.60000000000001,0.5984136375870368
1306894442.65,5.1273089,12914.2720668,-0.0,-6.0,54.3,2695349.1019992,-526717.1756476001,-1.0,479.2941504496773,51876.05478046559,51876.05478046559,292.78141705052354,0.0798126134764006,3.4555994086787427,94.80000000000001,0.5953645343499414
1306894446.65,5.1308147,12499.18019,-0.0,-5.8,54.1,2697261.40521,-525152.6742852,-1.0,469.8163506147719,53268.87252496692,53268.87252496692,294.5445702107386,0.08011686375419699,3.4987711899951406,95.7,0.5918607832563282
1306894448.76,5.1326228,12284.9085296,-0.0,-5.7,54.0,2698250.3816195996,-524345.325178,-1.0,461.0696895081649,54947.193112125366,54947.193112125366,294.3188643805726,0.08096599289302069,3.5301234332161857,93.30000000000001,0.5884660435362931
1306894449.39,5.1331596,12221.2602336,-0.0,-5.7,54.0,2698544.21365,-524105.62700760004,-1.0,458.8867420853763,53602.54572010515,53602.54572010515,295.03167097339156,0.08259669797752724,3.5396300920523927,90.80000000000001,0.5854196196517786
1306894451.3,5.1347658,12030.7746632,-0.0,-5.7,54.0,2699424.1021296,-523388.140108,-1.0,453.71948202637174,49545.65531585739,49545.65531585739,296.5556959865477,0.08513573502715109,3.591110013334358,90.6,0.5822533904304315
1306894455.36,5.1381228,11632.4150704,-0.0,-5.4,54.0,2701263.4066504003,-521888.4353356,-1.0,446.9185412914262,46250.16057007141,46250.16057007141,297.7103227971106,0.08177477545699409,3.561685139095899,91.8,0.5782637578844997
1306894456.66,5.1391818,11506.693281599999,-0.0,-5.4,53.6,2701843.5247792,-521415.33820760006,-1.0,440.92859805870324,42812.982001954624,42812.982001954624,298.1450822723372,0.07840763846292886,3.596108196103771,88.39999999999999,0.5742462600717262
1306894458.37,5.1405613,11342.8809404,-0.0,-5.4,53.5,2702598.7085304,-520799.06522199995,-1.0,436.9486714925159,39319.01689736784,39319.01689736784,299.5907363691754,0.07954144711591785,3.5528468178379993,86.50000000000001,0.5700582023289441
1306894458.59,5.1407404,11321.621097199999,-0.0,-5.4,53.5,2702696.5431792,-520719.04553440004,-1.0,440.08740980845704,38797.633363482986,38797.633363482986,298.87263235591803,0.07781795330088503,3.583479400525102,86.20000000000002,0.5658714459859869
1306894463.02,5.1442561,10904.035782,-0.0,-5.1,53.5,2704617.6718495996,-519148.7370852,-1.0,430.1651313572631,37269.02935766701,37269.02935766701,297.7986478691293,0.07946251396198,3.615490249323118,84.80000000000001,0.5610768593718137
1306894463.65,5.1447476,10845.63683,-0.0,-5.1,53.2,2704885.6836692,-518929.28169760003,-1.0,423.1462749070003,35705.909059812,35705.909059812,300.4086684440738,0.07914058052832064,3.6395417660102076,84.5,0.5562500439737385
1306894465.12,5.1458966,10709.121077599999,-0.0,-5.1,53.1,2705511.7007496,-518416.2567468,-1.0,423.6883197140128,34473.24717781369,34473.24717781369,299.49695027126575,0.07686109665649639,3.6048576102943777,85.2,0.5520732395117962
1306894465.33,5.1460606,10689.632888,-0.0,-5.1,53.1,2705600.9067892,-518343.02839800005,-1.0,423.0310750185724,33199.73220671708,33199.73220671708,299.61621957546294,0.0773096890318779,3.6971492927451055,87.9,0.5483509298005101
1306894465.75,5.1463858,10651.017401199999,-0.0,-5.0,53.1,2705777.8424904,-518197.851228,-1.0,419.81484771584377,32699.888379796834,32699.888379796834,300.7018542466039,0.0737390338867018,3.73520130517018,88.80000000000001,0.5446870299754882
1306894469.75,5.1494577,10285.9583344,-0.0,-5.0,53.1,2707445.7559296,-516826.9194256,-1.0,416.30098599973013,33077.78287368141,33077.78287368141,299.0090208149663,0.07128408580281137,3.672129241711195,88.10000000000002,0.5406157920052346
1306894469.96,5.1496208,10266.56857,-0.0,-5.0,52.8,2707534.1417592,-516754.18320280005,-1.0,420.0026780808122,33150.33235775077,33150.33235775077,297.871486486986,0.07458209259325346,3.689905779871588,87.2,0.5374288169396177
1306894471.43,5.1507367,10133.9570172,-0.0,-5.0,52.7,2708137.8163192,-516256.414158,-1.0,411.2219776598388,32482.830281365423,32482.830281365423,297.2247246873737,0.07620640032771148,3.725037898062847,86.9,0.5342257657585153
1306894472.9,5.15185,10001.64074,-0.0,-5.0,52.6,2708738.8005904,-515759.99025760003,-1.0,409.89382383221226,32032.124588303337,32032.124588303337,294.8018850417602,0.07366634694936361,3.841067939917901,85.4,0.5310962053910613
1306894474.16,5.1528033,9888.3205264,-0.0,-5.0,52.5,2709251.8583496,-515335.0886692,-1.0,408.8756948879716,30735.605160889467,30735.605160889467,296.2744579539913,0.073273518405026,3.7455688962933973,85.3,0.5277518374995477
1306894475.43,5.1537698,9773.458317999999,-0.0,-5.1,52.5,2709769.60771,-514904.6096528,-1.0,409.990693796684,29281.24713811879,29281.24713811879,296.55509046614094,0.07466410712807188,3.7439557912577768,86.7,0.5251138235012975
1306894475.64,5.1539325,9754.1341704,-0.0,-5.1,52.4,2709856.54997,-514832.16870559996,-1.0,416.02903448529185,28800.673648470638,28800.673648470638,296.5816900682321,0.07217005478815856,3.697378648166617,86.39999999999999,0.5225669840437297
1306894476.06,5.1542576,9715.4858752,-0.0,-5.2,52.4,2710030.0407892,-514687.45085320005,-1.0,415.39777310421306,27769.96320801544,27769.96320801544,297.2651373992704,0.07137760390393158,3.6257041540230652,87.39999999999999,0.5202485019789878
1306894476.69,5.1547448,9657.5790492,-0.0,-5.3,52.4,2710289.2271492,-514470.71856280003,-1.0,414.33549459112373,26833.856667599553,26833.856667599553,297.35014788042724,0.07247942403823102,3.5290837656738083,84.6,0.5178403764321812
1306894478.16,5.1558967,9520.702404399999,-0.0,-5.3,52.4,2710899.2337304,-513958.5466304,-1.0,418.2558262597771,26320.326297154475,26320.326297154475,295.82106780885107,0.07305216330998322,3.417744953170019,85.1,0.515202974857378
1306894479.45,5.1569141,9399.8362588,-0.0,-5.3,52.4,2711435.0605192,-513506.67653719994,-1.0,419.40392202933816,25902.332332823342,25902.332332823342,295.9965645770888,0.07409056327115912,3.4522383375325925,87.80000000000001,0.5131353567471418
1306894480.08,5.1574166,9340.1249708,-0.0,-5.7,52.4,2711698.5447795996,-513283.6122256,-1.0,422.6864517962927,26024.256041379045,26024.256041379045,296.4014170491953,0.07366484092674531,3.435629775318174,89.0,0.5109736550848496
1306894480.71,5.1579241,9279.8231316,-0.0,-5.7,52.4,2711963.8663104,-513058.3825596,-1.0,425.8137586511063,27199.695560072672,27199.695560072672,296.69516981528807,0.07373261710345919,3.3484749901674817,90.5,0.5089806760822249
1306894481.97,5.1589446,9158.5960936,-0.0,-5.7,52.4,2712495.5920492,-512605.88910679996,-1.0,427.04821709750007,28180.5920214032,28180.5920214032,298.3321151682587,0.07599612433317134,3.3280833952094775,92.9,0.507013571970239
1306894483.24,5.159978,9035.8270608,-0.0,-5.7,52.4,2713031.7797304,-512147.88384280005,-1.0,427.9153099055943,29242.801024435183,29242.801024435183,299.21164164777826,0.07475662848909043,3.3811369561810123,92.9,0.5050244206141585
1306894483.87,5.1604865,8975.426796400001,-0.0,-5.8,52.4,2713295.0671404,-511922.58856,-1.0,424.36278804527973,30396.975733754254,30396.975733754254,300.8649757275354,0.0740598271956696,3.398319306632347,94.20000000000002,0.5031623471233448
1306894484.31,5.1608417,8933.235193999999,-0.0,-5.8,52.4,2713478.7941804,-511765.27228199993,-1.0,424.1618088406885,30915.794645516027,30915.794645516027,298.56524114353306,0.07487320873720471,3.4404174095236426,94.7,0.5012469162397052
1306894484.73,5.16118,8893.044904,-0.0,-5.8,51.7,2713653.4989104,-511615.37070239993,-1.0,423.0879078944826,31789.62587214933,31789.62587214933,299.2843611417263,0.07841767701985636,3.534146648700606,94.0,0.4993278873683141
1306894486.62,5.1626991,8712.5658956,-0.0,-5.8,51.7,2714437.2259696,-510942.7328856,-1.0,421.9695931082862,32865.60497502807,32865.60497502807,298.5685262226558,0.07749543148783447,3.5549979927456827,95.5,0.49712285674714174
1306894487.04,5.1630411,8671.9490964,-0.0,-5.7,51.5,2714613.1446104003,-510791.354928,-1.0,426.25066724620046,33757.430956714816,33757.430956714816,299.9234551030341,0.0787235084144143,3.6443066958057497,95.60000000000001,0.4951424324251821
1306894487.81,5.1636502,8599.573766,-0.0,-5.7,51.5,2714926.26798,-510521.7683052,-1.0,415.26037422643464,33967.18504134657,33967.18504134657,302.3801724594904,0.07733293119123927,3.6592627636209576,93.19999999999999,0.49327515333506833
1306894488.02,5.1638188,8579.560642,-0.0,-5.7,51.4,2715013.0133896,-510447.1291952,-1.0,420.97504285956967,34154.86648588765,34154.86648588765,302.18058409943734,0.07483018359699438,3.743319443601608,91.4,0.4915005032913238
1306894490.12,5.1654778,8382.447774799999,-0.0,-5.7,51.4,2715862.9478,-509713.20528719993,-1.0,414.04595839244405,33018.67280469415,33018.67280469415,301.6625863989435,0.0757708329320626,3.709112606947383,92.80000000000001,0.4894066275257945
1306894490.33,5.1656434,8362.7955432,-0.0,-5.7,51.2,2715947.6262804,-509640.00974679994,-1.0,412.8614413304769,31810.675922392496,31810.675922392496,300.4606906025315,0.07346306970300442,3.697901516533217,92.80000000000003,0.4875497596342809
1306894490.54,5.1658111,8342.848036,-0.0,-5.6,51.2,2716033.3546296,-509565.8299544,-1.0,417.6192617786098,31058.957977526105,31058.957977526105,297.8973069718944,0.07355507937494879,3.689294188229473,94.90000000000002,0.48593280862815663
1306894491.17,5.1663066,8283.9897664,-0.0,-5.6,51.2,2716286.3730104,-509346.76826760004,-1.0,411.6878439500068,29550.581086306265,29550.581086306265,297.1332442763955,0.07174990754259974,3.7116441357858054,94.30000000000001,0.4843194556097839
1306894492.23,5.1671368,8185.367716000001,-0.0,-5.6,51.2,2716709.40452,-508979.7735052,-1.0,409.74199294580126,28883.971622993045,28883.971622993045,298.2206113237627,0.07062449293976854,3.702862262964528,93.1,0.48257443155029134
1306894493.49,5.1681214,8068.40577,-0.0,-5.6,50.9,2717209.73262,-508544.7669296,-1.0,408.3134428056779,29234.220829634454,29234.220829634454,297.3664410439371,0.06874342030471763,3.715389688936979,91.9,0.48065027363253116
1306894494.12,5.1686164,8009.5803088,-0.0,-5.6,50.9,2717460.5200296,-508326.13175199996,-1.0,409.70802304853356,29360.55264171415,29360.55264171415,297.2176633531273,0.06727973210213793,3.722323003969818,91.80000000000001,0.4790099739824874
1306894494.54,5.168938,7971.3913311999995,-0.0,-5.6,50.8,2717623.5449692,-508184.07138,-1.0,400.5501907775816,29715.88643599474,29715.88643599474,294.7508013328122,0.06516448036990619,3.6304439116361027,89.3,0.47737533924932907
1306894495.19,5.169446,7911.0238752000005,-0.0,-5.6,50.8,2717880.4675495997,-507959.79315760004,-1.0,407.3771514101557,31708.124151734915,31708.124151734915,294.18149561876874,0.0649782596976968,3.627310361525755,91.3,0.47576872288887406
1306894496.46,5.1704249,7794.7180972,-0.0,-5.6,50.6,2718374.2339696,-507527.7065296,-1.0,401.8877966914701,31982.858026360707,31982.858026360707,296.4492068383326,0.06566759362466096,3.572353642461207,92.2,0.4739374236762756
1306894497.09,5.1709145,7736.5816124,-0.0,-5.6,50.6,2718620.49382,-507311.6632156,-1.0,404.2542488203096,32406.724878248446,32406.724878248446,295.86458124387735,0.06594803663860196,3.6729977883746887,90.00000000000001,0.47243040267890024
1306894497.3,5.1710716,7717.9136328,-0.0,-5.6,50.5,2718699.4308304,-507242.3718748,-1.0,390.6149066049425,32928.424965457154,32928.424965457154,295.05662787310143,0.06571202151179287,3.6645276111197203,90.60000000000001,0.4709256782694514
1306894498.99,5.1723695,7563.7141528,-0.0,-5.6,50.5,2719350.2838696,-506670.0293368,-1.0,399.3924250196283,34148.85869352723,34148.85869352723,296.9397736313142,0.06599754950485867,3.693632385405444,88.2,0.46910769926682677
1306894499.86,5.1730331,7484.875567599999,-0.0,-5.6,50.5,2719681.6487096,-506377.5752592,-1.0,396.14118944139017,35171.54135561214,35171.54135561214,295.23455620594257,0.0656070599184321,3.653506845806547,87.60000000000001,0.46724309952929405
1306894500.07,5.1731997,7465.0921024,-0.0,-5.6,50.2,2719764.8836204,-506304.15006,-1.0,410.2782205632594,36583.15213831543,36583.15213831543,294.15962218275064,0.0677668565699768,3.622261049583798,89.1,0.4655624564846746
1306894500.7,5.1736769,7408.3991872,-0.0,-5.4,50.2,2720002.5476699998,-506093.91383280006,-1.0,393.20081983181166,35709.28732904638,35709.28732904638,295.11577579074344,0.06600828546183908,3.5342051296331642,90.20000000000002,0.4640224411740884
1306894501.12,5.1739987,7370.1774012,-0.0,-5.4,50.1,2720162.48862,-505952.1815448,-1.0,396.7943544700132,33676.7184032118,33676.7184032118,296.1968381349567,0.0676777755368762,3.537129864800577,88.60000000000002,0.46253050110409716
1306894503.67,5.1759365,7139.960858400001,-0.0,-5.4,49.8,2721121.9374696,-505099.19595320005,-1.0,393.17213918076516,30138.53415615205,30138.53415615205,297.35838282834897,0.06938281667371812,3.546869544233643,91.80000000000001,0.460590496729644
1306894504.51,5.1765688,7064.8624308,-0.0,-5.4,49.7,2721433.1907604,-504821.1119548,-1.0,388.7613593570753,26403.91544015991,26403.91544015991,295.9157002490763,0.07236699732085645,3.5022984671310846,92.00000000000001,0.4586161200892241
1306894504.94,5.1768978,7025.7876264,-0.0,-5.4,49.7,2721594.7721304,-504676.4925276,-1.0,393.91579934554795,25131.915207177644,25131.915207177644,293.7082948047398,0.07249820298175987,3.532023674791655,93.9,0.45682194904810414
1306894505.15,5.1770535,7007.2836888,-0.0,-5.4,49.6,2721671.0516604003,-504608.0542052,-1.0,382.74195132800895,24739.644016761504,24739.644016761504,294.2209116916326,0.06922850802423422,3.5630583257330604,95.2,0.4551202539474917
1306894505.57,5.1773715,6969.5212204,-0.0,-5.4,49.6,2721827.1212192,-504468.25761280005,-1.0,390.18737433694247,27537.19063663257,27537.19063663257,296.6284605666666,0.07205662076716783,3.621742881022025,93.30000000000003,0.453374005041105
1306894505.78,5.1775315,6950.492348400001,-0.3,-5.4,49.6,2721905.43487,-504397.9164032,-1.0,391.913825503833,29805.390498939723,29805.390498939723,295.0044206618171,0.07395147202400323,3.5834055993953977,94.70000000000002,0.4519431542099589
1306894507.27,5.178654,6817.1590108,-0.3,-5.4,49.6,2722453.33515,-503904.871768,-1.0,387.41335050389415,31748.30852905347,31748.30852905347,296.64998152407196,0.07639374318221095,3.6380736941440968,92.60000000000001,0.45038514896061504
1306894508.96,5.1799278,6665.8794784,-0.3,-5.4,49.1,2723071.5766395996,-503345.816632,-1.0,386.50794909526496,31755.806175259593,31755.806175259593,296.45815425029105,0.0745585666188388,3.6911036205435774,92.5,0.4485203195642896
1306894510.43,5.181027,6535.3020464,-0.3,-5.4,48.9,2723601.62915,-502863.82842760003,-1.0,329.92273827546234,31370.612585328814,31370.612585328814,296.1999837014522,0.07600831291675332,3.7311599786647207,93.6,0.4464830929676142
1306894510.85,5.1813471,6497.3099192,-0.3,-5.4,48.9,2723755.4349292,-502723.5725176,-1.0,335.603447184142,29134.118745254033,29134.118745254033,296.4736000849737,0.0751080105487924,3.7215687200622773,95.69999999999999,0.44444640224145504
1306894511.27,5.1816572,6460.466086,-0.3,-5.4,48.8,2723904.28664,-502587.6801248,-1.0,324.739976774051,26934.756155403666,26934.756155403666,297.5457923622552,0.07473720269535784,3.7779752946157523,92.99999999999999,0.44286091448992393
1306894512.53,5.1825989,6348.6550588,-0.3,-5.4,48.6,2724354.3850796,-502175.3113452,-1.0,327.8948733700832,25250.768961327074,25250.768961327074,297.79910849861517,0.07260684877696744,3.790490786830825,89.60000000000001,0.44118976400873405
1306894512.95,5.1829175,6310.7941652,-0.3,-5.4,48.6,2724506.1239295998,-502035.8428368,-1.0,332.20168843034315,22607.53042635307,22607.53042635307,297.9486293285088,0.0737841794466158,3.8091210940826787,90.2,0.4395214459859869
1306894513.16,5.1830693,6292.7823536,-0.3,-5.4,48.5,2724578.3024096,-501969.4058268,-1.0,315.88275197338726,21511.745807113515,21511.745807113515,296.97926521956924,0.07649949178376772,3.8079739654007696,90.00000000000001,0.43785427625720297
1306894513.79,5.1835426,6236.5815644,-0.3,-5.4,48.4,2724802.8430992,-501762.38482280006,-1.0,328.08625868580316,22736.48779949601,22736.48779949601,295.03541656686923,0.07710410615952934,3.7412103508596677,89.2,0.4361440837812625
1306894514.21,5.1838557,6199.4096472,-0.3,-5.4,48.4,2724951.0714504,-501625.4753696,-1.0,325.07105502046477,23283.11327358171,23283.11327358171,295.1025809979986,0.0751025396524218,3.759360128478714,88.0,0.4343915575345433
1306894515.05,5.1844892,6124.179986,-0.3,-5.4,48.2,2725250.0543996,-501348.5396652,-1.0,328.33219131513977,23870.286912953256,23870.286912953256,295.95756761146447,0.07477725627966679,3.738052250032416,89.0,0.43277460652841915
1306894515.47,5.1847983,6087.4673864,-0.3,-5.4,48.2,2725395.6252704,-501213.46748239995,-1.0,319.79201606131556,25060.712965928476,25060.712965928476,297.54584453916124,0.07463600399158722,3.7193351062393902,87.8,0.4314249783569406
1306894516.1,5.1852673,6031.7915316,-0.3,-5.4,48.2,2725615.8680596,-501008.61183280003,-1.0,322.9754646924827,25046.917018473392,25046.917018473392,295.79860029910594,0.07476601248588187,3.701884054669793,85.7,0.4302501205266694
1306894516.31,5.1854255,6012.9923184,-0.3,-5.4,48.0,2725689.88381,-500939.5173423999,-1.0,326.236044611037,23009.6473298948,23009.6473298948,296.75231970713,0.07668914833738576,3.677523505936607,83.0,0.4291200461609651
1306894516.73,5.1857405,5975.5907424,-0.3,-5.4,48.0,2725837.3247595998,-500802.01733800006,-1.0,324.7528955944245,21631.593182271357,21631.593182271357,296.22758953769534,0.07663820827648536,3.6279773207164974,84.0,0.42798867039543576
1306894517.57,5.1863675,5901.1484828,-0.3,-5.4,47.8,2726129.51637,-500528.4280904,-1.0,322.3233075797866,20177.359759199,20177.359759199,295.5603877194986,0.0786177145416167,3.689144482155668,87.5,0.426944488418183
1306894518.42,5.186999,5826.2140972,-0.3,-5.4,47.8,2726422.5281904,-500253.0999976,-1.0,319.88407461149336,18126.60744578603,18126.60744578603,295.6751246449916,0.07773716015325505,3.6575786043450784,84.39999999999999,0.42581380162903154
1306894518.84,5.1873118,5789.0749884,-0.3,-5.4,47.6,2726567.1148092,-500116.7810956,-1.0,319.95329513506056,17808.125076976783,17808.125076976783,296.0429303505077,0.07729080922552975,3.6305452920424157,82.69999999999999,0.424638484481175
1306894519.27,5.187635,5750.7219688,-0.3,-5.4,47.5,2726715.96652,-499975.96744280006,-1.0,322.2748434777912,17485.272174314854,17485.272174314854,296.50499793770416,0.07654798112055186,3.6622676630921323,84.5,0.42350481212771923
1306894519.9,5.1881024,5695.2429644,-0.3,-5.4,47.4,2726930.86154,-499772.45693760004,-1.0,317.6220074156631,17513.381771609707,17513.381771609707,298.2407444278801,0.07947367350931898,3.737286291262025,85.00000000000001,0.42232842323883035
1306894520.53,5.1885751,5639.6327264,-0.3,-3.3,47.3,2727147.2001296,-499566.68265280005,-1.0,320.36206465137343,17452.146760537045,17452.146760537045,298.2198935464423,0.07677180495011823,3.777147042684872,84.40000000000002,0.42119781300260983
1306894520.95,5.1888928,5603.838761999999,-0.3,-3.0,47.2,2727292.1804492,-499428.49367199995,-1.0,321.9299700594631,17653.575091215753,17653.575091215753,296.44595531699343,0.0797378529563219,3.7836916517272687,82.1,0.42006934624845416
1306894521.16,5.1890461,5587.0736696,-0.3,-3.0,47.2,2727361.8982992,-499361.8270032,-1.0,309.50650342058054,17532.9471290153,17532.9471290153,295.9957448427655,0.08063959721411278,3.802115769860893,84.0,0.41903167127032637
1306894521.37,5.1892023,5570.2429604,-0.3,-3.1,47.2,2727432.83006,-499293.91361519997,-1.0,315.0746491977871,18638.157392701556,18638.157392701556,294.26993362408217,0.08020401729255176,3.8158714456751954,87.40000000000002,0.41799858946805174
1306894521.79,5.1895164,5537.1064764,-0.3,-3.1,47.2,2727575.3497495996,-499157.46347960003,-1.0,316.37206796327285,19046.624314508077,19046.624314508077,292.4282472324038,0.08271040191722882,3.8281146706657836,88.60000000000001,0.4169754595467918
1306894522.21,5.1898341,5504.2980764,-0.3,-3.1,47.2,2727718.8864996,-499019.40573239996,-1.0,319.1785005070445,19366.758009925717,19366.758009925717,293.60511439188895,0.08144158225954828,3.8185285882297344,87.4,0.4160494752948234
1306894523.06,5.1904676,5440.3545048,-0.3,-2.9,46.8,2728004.1227292,-498744.34010679997,-1.0,313.46301213488687,19819.956748136447,19819.956748136447,295.189974991673,0.07996706871287908,3.743192591408694,88.7,0.4151491362747008
1306894523.48,5.1907797,5409.5474171999995,-0.3,-2.7,46.8,2728144.1489804,-498608.93984,-1.0,311.6032575447439,19037.997731165677,19037.997731165677,296.514106530356,0.07979096936062474,3.6663211964030733,89.60000000000001,0.4142635719702389
1306894523.69,5.1909379,5394.061852399999,-0.3,-2.7,46.7,2728214.9166992,-498540.30466719996,-1.0,315.42436249993386,17473.171296306486,17473.171296306486,298.40017348378876,0.08094614756955439,3.624434323708336,90.80000000000001,0.41343136505860284
1306894524.54,5.191571,5333.235078799999,-0.3,-2.3,46.5,2728496.8392804,-498265.7967844,-1.0,310.76749416303727,16479.86207112744,16479.86207112744,297.57909689183555,0.08156127549537384,3.5161398538735353,92.5,0.4125866800192328
