flight id:701
flight code:F-14B
origin:US
date:2011-06-01
from:beslan
to:tbilissi-lochini
motor(s):2
mass aircraft:44040
mass fuel:44040
lift coef:1.3582186375634022
drag coef:0.017830377164784177

timestamp,longitude,latitude,roll,pitch,yaw,u,v,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893798.77,2.2036518,6.788353,58.3,32.5,0.6,1024021.9487792,-83623.1654056,-1.0,243.85653475814303,12596.64134959143,12596.64134959143,292.4717831231716,0.0696884446584999,3.644053706968189,91.4,0.6224325385067229
1306893799.2,2.203768,6.7886704,45.7,31.0,2.6,1024044.6850004,-83505.5472916,-1.0,249.07729878362625,10536.33918792303,10536.33918792303,292.6474714643852,0.07084481728887695,3.7562048204488248,92.50000000000001,0.6233796513676154
1306893799.63,2.2038984,6.7889923,32.9,27.2,4.2,1024071.0301456001,-83386.0590988,-1.0,252.59774942019453,8777.377336861591,8777.377336861591,290.59981112667543,0.07293532771296722,3.777536552249897,91.60000000000001,0.6242090258208087
1306893800.05,2.2040352,6.7893038,30.8,21.5,5.8,1024099.2453696,-83270.2782552,-1.0,251.5156929620847,7363.899451309734,7363.899451309734,291.519679709346,0.07388305040212298,3.821019934127241,93.5,0.6249208149721648
1306893800.47,2.2041855,6.7896239,40.1,15.3,7.1,1024130.7086252001,-83151.085338,-1.0,257.70096182288296,6438.016768237012,6438.016768237012,292.24720243889885,0.07392952269694184,3.8725346489791588,93.10000000000001,0.6255265783142471
1306893800.9,2.2043493,6.7899539,56.5,8.2,8.4,1024165.4855292,-83028.0866464,-1.0,259.80767165116276,5837.478062024644,5837.478062024644,293.8219854287164,0.07450980395615783,3.8137064040721533,95.4,0.6260280765644657
1306893801.32,2.2045202,6.7902833,77.0,8.9,9.6,1024202.1653204,-82905.18638,-1.0,265.1268956873785,5399.277186570171,5399.277186570171,295.48439997600764,0.07409296562978752,3.769328200248865,95.30000000000001,0.6264282187341945
1306893801.74,2.2047068,6.7906219,97.7,13.3,11.4,1024242.6836943999,-82778.6771896,-1.0,272.6804388066305,5056.954189060289,5056.954189060289,295.34303825647635,0.07423738028155254,3.8752925996068535,91.7,0.6267260861882628
1306893802.17,2.2049132,6.7909655,105.7,12.1,13.5,1024288.1889452001,-82650.0026448,-1.0,274.02834597561855,4464.044380783551,4464.044380783551,295.12736638006055,0.07587180720799172,3.8081340169018567,89.2,0.6269184637035734
1306893802.59,2.2051304,6.7912948,106.5,9.2,15.8,1024336.9094192,-82526.3805936,-1.0,274.49431001378184,3865.360536300324,3865.360536300324,295.0482358851167,0.07803958118462277,3.776811269864607,92.1,0.6269969304577291
1306893803.01,2.2053748,6.7916317,108.4,5.7,18.2,1024392.4540404,-82399.5105108,-1.0,285.59525542276737,4651.092855154998,4651.092855154998,297.476492688216,0.0791678367232078,3.817008943386814,91.0,0.6269485490054106
1306893803.44,2.2056389,6.7919624,111.4,1.7,20.9,1024453.2480056001,-82274.5761236,-1.0,283.4307955034965,5769.671403479772,5769.671403479772,296.6302405328741,0.07738903557896855,3.7554733095584703,88.6,0.626758850842681
1306893803.87,2.2059283,6.7922919,114.2,-2.1,23.4,1024520.6364592001,-82149.6745448,-1.0,291.6871744289879,8560.864657286313,8560.864657286313,298.1682288075231,0.0771972476343684,3.759529491799023,91.4,0.6264092336073354
1306893804.3,2.2062398,6.7926141,116.9,-6.1,26.2,1024593.9304247999,-82027.069554,-1.0,297.5239774483945,12216.441615343065,12216.441615343065,299.06926887367547,0.07716114952375898,3.662179002104049,90.4,0.6258828556545795
1306893804.73,2.2065673,6.7929216,119.0,-10.0,28.9,1024671.7519496,-81909.5498652,-1.0,299.382333999389,15660.544825131463,15660.544825131463,299.8452258178284,0.0753509045329017,3.5902404436033457,91.0,0.6251647126099599
1306893805.17,2.2069247,6.7932253,120.7,-14.0,31.9,1024757.3490652001,-81792.91600319999,-1.0,306.52215082312165,19755.27175591734,19755.27175591734,298.015410482088,0.07306907972306088,3.58990181104048,87.5,0.6242339820762767
1306893805.59,2.2072778,6.7934958,121.8,-17.8,35.0,1024842.6509052,-81688.42124920001,-1.0,307.653517435418,23914.473699301398,23914.473699301398,295.8641018607502,0.07265985021049315,3.640313086041208,87.0,0.6230921185592163
1306893806.02,2.2076582,6.7937574,122.3,-21.8,38.5,1024935.23621,-81586.780826,-1.0,314.7861252327136,27845.215971520087,27845.215971520087,295.84978308386314,0.07335926476651711,3.533932532380658,88.2,0.6217228928374315
1306893806.45,2.2080543,6.7939991,122.2,-25.4,42.2,1025032.4474992,-81492.0629752,-1.0,320.87031828592626,32210.235690096477,32210.235690096477,298.28361810019754,0.07378693024616019,3.669968807449671,91.30000000000001,0.6201191089354192
1306893806.87,2.2084471,6.7942093,121.4,-28.9,46.3,1025129.4291296,-81408.9264896,-1.0,321.17611764811966,36824.990932666624,36824.990932666624,300.0276089294591,0.07331998411138937,3.7054771725558524,89.4,0.6182858193466179
1306893807.3,2.2088724,6.7944048,119.8,-32.5,51.3,1025235.2362196,-81330.547222,-1.0,335.17092019643985,40929.39229720324,40929.39229720324,298.46453068187697,0.07379223406959481,3.6881835948190673,87.5,0.6162047279205461
1306893807.73,2.2092941,6.7945664,117.1,-35.7,56.8,1025340.9448843999,-81264.66795480001,-1.0,331.70431121878613,45734.59640171901,45734.59640171901,298.5854987186735,0.07550405892117136,3.63361681868717,87.6,0.6138822651033984
1306893808.18,2.2097372,6.7947008,112.9,-39.0,63.9,1025452.6902947999,-81208.27031519999,-1.0,333.48301552810284,49842.03767808428,49842.03767808428,297.911311985686,0.07257244022594753,3.600638566883496,84.3,0.6113064120850256
1306893808.62,2.2101756,6.7947975,107.3,-41.7,72.0,1025564.2388547999,-81165.685012,-1.0,339.82213811396986,53403.6729271958,53403.6729271958,297.73832647523074,0.07464716392437155,3.6170815695689376,82.8,0.6084856662407562
1306893809.04,2.2105893,6.7948539,100.4,-43.8,81.2,1025670.2427952001,-81138.2571896,-1.0,340.4477292075331,56929.963192493036,56929.963192493036,297.8636155264973,0.07655236161427054,3.617132459168658,83.6,0.6054452900377815
1306893809.46,2.211004,6.7948739,92.0,-45.4,91.8,1025777.3950296,-81124.0511524,-1.0,347.6055130887806,59345.73813338459,59345.73813338459,297.64440402245776,0.07964221412460513,3.6003696313866658,86.8,0.6021955415688401
1306893809.9,2.2114297,6.7948528,81.9,-46.2,104.0,1025888.32023,-81124.674512,-1.0,349.6170455466173,61446.96290775825,61446.96290775825,297.5413600741851,0.08101701523846894,3.5919096430937687,86.30000000000001,0.5987149860132847
1306893810.32,2.2118207,6.7947916,71.6,-46.2,116.0,1025991.2729892,-81140.45535240001,-1.0,348.14694099684544,63460.0615873002,63460.0615873002,297.6899224159405,0.08372853026169594,3.6241493025971097,84.9,0.5950487896003361
1306893810.74,2.2121946,6.79469,61.6,-45.4,127.7,1026090.7152496,-81171.2296316,-1.0,346.61603264296093,64364.91017724408,64364.91017724408,297.4363339913523,0.08545428835174686,3.584138210696561,85.30000000000001,0.5912186933623659
1306893811.16,2.2125532,6.7945462,52.6,-43.8,138.2,1026187.0735204,-81217.6535176,-1.0,348.60536779709975,63819.4954821064,63819.4954821064,296.0919229246571,0.08605389313073175,3.5208094388830258,85.20000000000002,0.5872314339572916
1306893811.6,2.2129103,6.7943481,44.6,-41.4,147.7,1026284.48166,-81283.9264856,-1.0,351.9110608904367,62781.60531497752,62781.60531497752,295.75917932338024,0.0846368030509676,3.4391639434817063,87.20000000000002,0.5831010205714648
1306893812.04,2.2132383,6.7941057,38.0,-38.6,155.6,1026375.2296943999,-81366.7676956,-1.0,347.06777393463,60198.99871358746,60198.99871358746,298.2792890954287,0.08391015766026769,3.5418869020757544,88.7,0.5788501128724272
1306893812.46,2.2135296,6.7938276,32.8,-35.5,161.8,1026457.3491196,-81463.2900084,-1.0,350.9604285832527,56380.882629234125,56380.882629234125,297.88258126351803,0.08558233279151944,3.464127413719208,91.6,0.5745361255583414
1306893812.89,2.2137965,6.7935028,28.6,-32.1,167.0,1026534.2520092,-81577.1679648,-1.0,345.72539500715055,53255.395295266244,53255.395295266244,297.24890816318583,0.08519984308710582,3.4214912753972424,90.69999999999999,0.5701790389441682
1306893813.32,2.2140356,6.793132,25.0,-28.4,171.6,1026604.9869196,-81708.335948,-1.0,347.710882883178,49285.90405346196,49285.90405346196,297.3927591220181,0.08468236710566567,3.4166349706255446,88.60000000000001,0.5657852834761017
1306893813.74,2.2142366,6.7927338,22.1,-24.6,175.3,1026666.5026696,-81850.13385279999,-1.0,342.4838532523147,45657.85648372538,45657.85648372538,299.60993483412426,0.08294607022209527,3.5158860141048485,88.6,0.561406226170765
1306893814.16,2.2144059,6.7923021,19.8,-20.8,178.4,1026720.5381043999,-82004.5958,-1.0,337.60212698570695,42366.13256323316,42366.13256323316,300.86870729013395,0.08367679996902294,3.40899554916626,88.5,0.5570980568794264
1306893814.58,2.2145436,6.7918393,17.8,-16.9,181.2,1026767.0604156001,-82171.00000480001,-1.0,333.2090720175503,39607.05831719449,39607.05831719449,300.20533574754086,0.08105924718942312,3.459360485377878,91.30000000000001,0.5528721819887877
1306893815.0,2.214652,6.7913402,16.3,-12.8,183.5,1026806.95543,-82351.0853124,-1.0,334.69596640688945,38042.4124373807,38042.4124373807,297.89194093816644,0.07886519895512326,3.4623091144471685,89.2,0.5487553184717273
1306893815.42,2.2147287,6.7908263,15.0,-8.8,185.6,1026838.8451948,-82537.10894040001,-1.0,322.65655211488934,38742.712153948276,38742.712153948276,298.6087868805199,0.0786375003835843,3.5811426943637303,89.30000000000001,0.5447903359695401
1306893815.84,2.2147783,6.7902855,14.0,-4.7,187.3,1026864.3701299999,-82733.3687892,-1.0,321.9615103445437,39849.72880973645,39849.72880973645,299.774708027075,0.07732067110224256,3.622113898377839,86.60000000000001,0.5410330415688401
1306893816.26,2.2148016,6.7897253,13.3,-0.6,188.9,1026883.5302356001,-82937.14176160001,-1.0,318.3865911201061,41905.30194306554,41905.30194306554,297.1428979025593,0.07794919855040447,3.6245192510512996,85.40000000000002,0.5375090805014736
1306893816.69,2.2147997,6.7891319,12.6,3.5,190.4,1026896.9816796,-83153.4475428,-1.0,317.1091495342805,43993.97187537351,43993.97187537351,298.69278497660434,0.07924725440094153,3.6863478261060254,85.80000000000001,0.5342271798015611
1306893817.11,2.2147753,6.7885563,12.0,7.5,191.7,1026904.1667192,-83363.65096160001,-1.0,303.7629501513045,45252.636940287404,45252.636940287404,296.8122581974625,0.07618039986829889,3.8025126122463617,88.00000000000001,0.5312289077105724
1306893817.53,2.2147294,6.7879556,11.6,11.6,192.8,1026906.2992652,-83583.336008,-1.0,311.0170454092581,44657.98776345086,44657.98776345086,297.0820325580876,0.07498861032038402,3.7730431508231583,88.6,0.5285375363194962
1306893817.96,2.2146653,6.7873564,11.2,15.8,194.0,1026903.74021,-83802.7913956,-1.0,295.98080816143784,44477.9054943732,44477.9054943732,295.158711150235,0.07370287358043626,3.677803833882498,85.8,0.5261617161095224
1306893818.38,2.2145868,6.7867683,10.9,19.7,195.0,1026897.0801047999,-84018.4410088,-1.0,294.4907179060524,41336.09032728361,41336.09032728361,296.3712724807334,0.0719321348287795,3.7500600938703563,88.4,0.5241168342197587
1306893818.81,2.2144939,6.7861769,10.7,23.6,195.9,1026886.8110756001,-84235.5341916,-1.0,287.30996854861775,36789.42181152883,36789.42181152883,297.0188348364531,0.07167366806552165,3.7614589451009173,89.4,0.522414067378114
1306893819.23,2.2143915,6.785601,10.5,27.5,196.8,1026873.8189492,-84447.1155632,-1.0,287.4261168718701,31734.953124116146,31734.953124116146,297.47810698245627,0.07000929450245047,3.684383018348316,88.9,0.5210665061357692
1306893819.66,2.2142779,6.7850226,10.3,31.4,197.7,1026857.80845,-84659.8124204,-1.0,284.1776066763041,25406.275553176143,25406.275553176143,297.16247358328894,0.0689495351614983,3.6010193554399206,89.19999999999999,0.5200735380692776
1306893820.08,2.2141648,6.7844877,10.3,35.1,198.5,1026841.0105492,-84856.6628204,-1.0,271.0400121477931,18742.193660438646,18742.193660438646,296.3696102328206,0.06929765858599055,3.600591544203173,92.4,0.5194341679905375
1306893820.5,2.2140471,6.7839614,10.3,37.7,199.2,1026822.8346956001,-85050.4292308,-1.0,272.30600400332145,11962.176041289018,11962.176041289018,298.2831734035875,0.06777996366808636,3.487304213413884,92.7,0.5191454103352444
1306893820.92,2.213927,6.7834484,10.3,39.6,199.9,1026803.67459,-85239.40561480001,-1.0,271.8977865160656,6580.245876458596,6580.245876458596,298.0741390571822,0.06591399292739018,3.48915655096462,89.30000000000001,0.5192050450684027
1306893821.34,2.2138104,6.7829664,10.3,41.0,200.4,1026784.7113347999,-85417.0302924,-1.0,260.3770322412885,3050.9347048781933,3050.9347048781933,300.724768241695,0.06942923240934691,3.4689435235068,90.60000000000002,0.5195852834761017
1306893821.76,2.2136931,6.782494,10.3,42.2,200.9,1026765.3215704,-85591.1444712,-1.0,262.44319033494793,6115.86218855951,6115.86218855951,298.77192497149514,0.07144380971521277,3.546205666642422,89.59999999999998,0.520274566065778
1306893822.19,2.2135725,6.7820164,10.3,43.3,201.3,1026745.2428296,-85767.227154,-1.0,267.1029832589085,9659.67336373309,9659.67336373309,300.550456103069,0.07211103913792612,3.589917946904332,93.00000000000001,0.5212595726274578
1306893822.61,2.2134581,6.7815687,10.2,44.3,201.7,1026725.9514904,-85932.2862144,-1.0,262.65600713997094,10892.3435625252,10892.3435625252,300.13587573685356,0.07237071664940316,3.5744587676862687,89.2,0.522509452329995
1306893823.04,2.2133452,6.7811305,10.2,45.9,202.1,1026706.9882352,-86093.90039279999,-1.0,256.90849371434206,11939.6329518638,11939.6329518638,301.4918604644806,0.0751393179786219,3.4990893001110743,85.9,0.5240022344822259
1306893823.47,2.2132337,6.7806978,10.1,47.8,202.4,1026688.1234052001,-86253.447642,-1.0,261.16036995466925,11262.645662683646,11262.645662683646,302.52674323208015,0.07826098692255132,3.485529837706901,85.4,0.5257180153221209
1306893823.89,2.213128,6.7802864,10.1,49.9,202.7,1026670.2756356001,-86405.1536836,-1.0,261.77079384590417,9168.210218683598,9168.210218683598,303.2930385177475,0.07641472524056456,3.5023681268687454,85.19999999999999,0.5276272454183588
1306893824.31,2.2130267,6.7798889,10.1,51.8,203.0,1026653.3793096,-86551.7088064,-1.0,260.65217331313346,8871.891101227431,8871.891101227431,302.3187927526273,0.0765470155962338,3.482796418724032,83.4,0.5297119348321823
1306893824.73,2.2129329,6.7795155,10.1,53.6,203.3,1026637.7953196,-86689.37285279999,-1.0,251.7231977230935,8830.924619912135,8830.924619912135,303.0245740318828,0.07791073507856398,3.48438808638175,82.60000000000001,0.5319435293203711
1306893825.15,2.2128425,6.779149,10.1,55.2,203.5,1026622.9331143999,-86824.4450356,-1.0,256.0341461572722,9018.229560743948,9018.229560743948,301.4883859842781,0.0771273416252091,3.4942994330377064,82.30000000000001,0.5343080196965742
1306893825.57,2.2127575,6.7787949,10.1,56.5,203.8,1026609.0879696,-86954.891234,-1.0,256.0781456270798,10112.756930833488,10112.756930833488,299.276216679804,0.07685636933886957,3.4001746848065455,81.90000000000002,0.5367964492678777
1306893825.99,2.2126782,6.7784547,10.1,57.6,204.0,1026596.4567356001,-87080.21932199999,-1.0,254.63061863711812,11481.590772545433,11481.590772545433,299.95083424713226,0.07420576237308577,3.3919699857026,85.30000000000001,0.5393941198715523
1306893826.41,2.2126041,6.7781261,10.3,58.4,204.3,1026584.9737956001,-87201.2167012,-1.0,254.37648516083348,12546.253054165414,12546.253054165414,297.4045672779523,0.0755572778936984,3.4414367030030024,81.4,0.5420819698278078
1306893826.83,2.2125362,6.7778158,10.0,59.0,204.3,1026574.5407244,-87315.45555,-1.0,247.41618099365647,13236.608016174823,13236.608016174823,297.60666462224606,0.07721609470109131,3.4973814772306864,83.9,0.5448511189966616
1306893827.25,2.2124732,6.7775155,9.8,59.3,204.3,1026565.2887556001,-87425.9542412,-1.0,246.41973835993542,14557.601218560698,14557.601218560698,296.25751070547756,0.07722696320389437,3.4842085301667876,83.80000000000001,0.5476911561795138
1306893827.67,2.2124145,6.7772186,9.5,59.2,204.3,1026556.9882304,-87535.1405964,-1.0,250.5397198602795,16011.332362310734,16011.332362310734,295.70874387785534,0.07503949442999215,3.5364831823868164,86.70000000000002,0.5505951150596538
1306893828.09,2.212362,6.7769348,9.5,59.0,204.3,1026550.0328496,-87639.4385,-1.0,244.180011707514,17034.169647320887,17034.169647320887,294.11430799909056,0.07786475056008844,3.5688434131744553,85.9,0.5535525844384813
1306893828.51,2.2123137,6.7766566,9.2,58.8,204.3,1026543.9632956,-87741.636666,-1.0,243.42078933091793,18539.79517811505,18539.79517811505,295.1186400198704,0.0795963669446231,3.5677325308503494,84.9,0.5565547607289452
1306893828.93,2.21227,6.7763887,9.1,58.6,204.3,1026538.8451852001,-87839.9962492,-1.0,236.887134652698,20155.06802213872,20155.06802213872,293.390062849733,0.07766753169056013,3.631864258171856,88.4,0.559593605873302
1306893829.35,2.2122284,6.7761195,9.0,58.5,204.3,1026534.4488596,-87938.81515,-1.0,240.85783929023327,21327.46987743337,21327.46987743337,294.41421124364626,0.07700953744449705,3.6141168133448,90.10000000000001,0.562661464578464
1306893829.98,2.2121727,6.7757292,10.2,62.7,204.0,1026529.1010904,-88081.9581992,-1.0,234.5591303665235,22354.840959671044,22354.840959671044,294.3723970948553,0.07457509843458499,3.720382225236776,88.10000000000001,0.5658964383317447
1306893830.61,2.2121274,6.7753556,23.3,74.3,204.7,1026526.0499092,-88218.9004608,-1.0,233.0106768709699,23502.91207015572,23502.91207015572,294.62345003844723,0.07763807750218725,3.713547468827538,84.5,0.5692948525924622
1306893831.03,2.2121001,6.7751307,34.2,78.3,206.9,1026524.1798304,-88301.31516160001,-1.0,228.4678587011279,23943.637694199493,23943.637694199493,296.0283340003665,0.07598598430555924,3.599373633934715,85.49999999999999,0.5726970944997238
1306893831.46,2.2120686,6.7749257,46.6,80.3,210.5,1026520.8989904,-88376.5776312,-1.0,222.1951685423358,24179.70926119082,24179.70926119082,296.3956192143287,0.07526858408141272,3.566491121352901,86.5,0.576109517946793
1306893831.88,2.2120301,6.7747506,59.4,80.1,215.0,1026514.96067,-88441.01332879999,-1.0,212.89048890189486,24371.26344578006,24371.26344578006,298.11626566656804,0.07424041252706423,3.640481504624265,86.2,0.5795129081480177
1306893832.51,2.2119418,6.7745194,73.2,81.6,223.4,1026497.4409843999,-88526.7744864,-1.0,208.38175881491307,24650.75765425673,24650.75765425673,299.0294854736303,0.07682062296726211,3.5968569249478466,84.80000000000001,0.583042304473477
1306893832.73,2.2119012,6.7744481,75.9,80.1,226.4,1026488.6155247999,-88553.4149072,-1.0,201.7414920471528,25166.882212858916,25166.882212858916,300.23015010775435,0.0745762968141384,3.5336638519615273,84.6,0.5864099444559792
1306893833.15,2.2118111,6.7743219,72.6,76.0,231.1,1026468.1102747999,-88600.9214704,-1.0,201.91914068650655,26559.539431516307,26559.539431516307,301.92562343084626,0.07413739240352911,3.5964741191632097,84.1,0.5897509440185339
1306893833.59,2.2117076,6.7742103,72.6,79.9,236.4,1026443.8976756,-88643.3099232,-1.0,189.80964588855923,28001.30050694878,28001.30050694878,302.2374010542079,0.07645639965042601,3.534642140342158,83.30000000000001,0.5930668342197588
1306893833.8,2.2116524,6.7741625,72.3,80.0,239.2,1026430.6758904,-88661.6498188,-1.0,187.45570841095616,29077.32352375713,29077.32352375713,302.97175935519994,0.07899361876058532,3.601420427930842,84.0,0.5962022126099601
1306893834.45,2.2114562,6.7740379,81.9,78.5,247.2,1026382.7100096,-88710.3702928,-1.0,183.55376668205724,30151.31321061691,30151.31321061691,303.77644978641246,0.0812139729580905,3.618345859306214,83.70000000000002,0.5992745113851131
1306893835.3,2.21115,6.7739291,94.3,74.3,256.5,1026305.7086947999,-88755.088142,-1.0,171.8087074871943,30271.040060659965,30271.040060659965,304.61343039508773,0.08093195070105462,3.6042752194744443,84.30000000000001,0.602354159241631
1306893835.73,2.210972,6.7738943,99.7,71.6,260.3,1026260.3018692,-88770.77055720001,-1.0,164.87675666115047,29867.04696681919,29867.04696681919,304.6739830636209,0.08215710152115267,3.600318414021479,85.9,0.6053424028986739
1306893835.95,2.2108726,6.7738811,102.3,70.0,262.1,1026234.8753592,-88777.23381199999,-1.0,165.10468605630567,29461.20946093367,29461.20946093367,301.91560317618234,0.08160853850791254,3.5041732247212707,85.30000000000001,0.6081251784892251
1306893836.16,2.210777,6.7738718,104.9,68.3,263.8,1026210.2690592,-88782.2206888,-1.0,158.02667921028345,28574.260565753448,28574.260565753448,301.97140092483835,0.08269424472598948,3.4756892318379506,88.4,0.6107060840010361
1306893836.39,2.2106654,6.7738646,107.2,67.3,265.4,1026181.4304756001,-88786.6826312,-1.0,159.8618620124279,28102.09987153629,28102.09987153629,300.5877157990614,0.08159403401319498,3.4941795654254655,90.0,0.6129491614288577
1306893836.61,2.2105607,6.7738613,105.3,67.8,267.2,1026154.3635456001,-88789.6353872,-1.0,150.84124703271615,27972.80349213422,27972.80349213422,301.4775304491379,0.08172335122554003,3.5300119256759195,93.4,0.615133139994037
1306893837.03,2.2103452,6.7738651,81.8,65.3,270.6,1026098.29399,-88791.83355,-1.0,155.22731227829593,27632.6873954268,27632.6873954268,299.846610177311,0.08147831050215135,3.5666991202424922,93.4,0.6172019063982365
1306893837.24,2.2102376,6.7738721,67.7,64.4,272.3,1026070.2099996,-88791.0789568,-1.0,151.8932357989578,27033.75350040767,27033.75350040767,299.51916362413124,0.08046785069924312,3.657671963626485,91.09999999999998,0.6190690323824883
1306893837.87,2.2099186,6.7739097,49.3,62.9,276.2,1025986.5485796,-88782.7128148,-1.0,149.7493279768004,26133.964413281945,26133.964413281945,297.9794336338283,0.08001693636004635,3.579422323512119,91.29999999999998,0.6210307777893126
1306893838.29,2.2097069,6.7739465,41.1,62.0,278.4,1025930.6758744,-88772.83748639999,-1.0,150.0310871873029,24448.102802070607,24448.102802070607,297.14252805816466,0.07931192736224542,3.568565908364741,91.89999999999999,0.6227408171593912
1306893839.14,2.2092894,6.7740416,32.7,60.5,281.7,1025820.0459496,-88745.11438839999,-1.0,148.282241607474,22264.121502495465,22264.121502495465,295.72983444084974,0.08027700668130125,3.6015102409560034,94.2,0.6242573307201962
1306893839.35,2.2091855,6.7740693,33.0,60.1,282.4,1025792.4540852001,-88736.74824639999,-1.0,150.16380031216428,19867.24895375684,19867.24895375684,294.669070202199,0.08170987470986958,3.721741888849553,92.00000000000001,0.6256227287954368
1306893839.56,2.2090875,6.7740969,32.4,59.6,283.2,1025766.4042156001,-88728.349296,-1.0,143.464210933972,17419.103980754124,17419.103980754124,296.94122541480164,0.07971928195635634,3.811196142539016,91.6,0.6269417357945619
1306893839.77,2.2089892,6.7741259,31.1,59.2,283.9,1025740.1574956,-88719.3926028,-1.0,144.3118536554714,15663.232913103788,15663.232913103788,294.2832750821821,0.0793989844202312,3.8462586988431746,88.80000000000001,0.6282256815513424
1306893841.03,2.208393,6.7743259,28.1,43.2,287.0,1025580.74148,-88656.4332832,-1.0,144.88740094116133,13877.309900724204,13877.309900724204,295.88286814658557,0.08007314837011141,3.901514814397932,85.5,0.6297504628286827
1306893841.24,2.2082916,6.7743624,27.5,38.9,287.3,1025553.5761247999,-88644.8191096,-1.0,144.05857120915087,12996.411321691889,12996.411321691889,295.4001922766729,0.07955289311849599,3.860318316751534,83.6,0.6312361255583415
1306893841.45,2.2081882,6.7743999,27.0,34.8,287.5,1025525.78741,-88632.876852,-1.0,144.71500332447374,12421.641854956424,12421.641854956424,296.5261241991446,0.08087984882718562,3.768795032475861,86.0,0.6326006049984114
1306893841.66,2.2080835,6.7744379,26.6,30.1,287.6,1025497.7034196,-88620.8033608,-1.0,144.0034810209721,12065.47775801808,12065.47775801808,296.7965941947132,0.0809641886822892,3.704990035413111,86.60000000000001,0.6339324728899249
1306893841.87,2.2079777,6.7744761,26.4,25.8,287.7,1025469.3897704,-88608.6314444,-1.0,142.94098992807935,11554.225963329942,11554.225963329942,298.0569214572189,0.08188754764364102,3.7309674479342356,87.30000000000001,0.6350822979117973
1306893842.08,2.2078691,6.7745151,26.2,20.8,287.7,1025440.2887196,-88596.2298692,-1.0,143.58561023768826,11355.284598944556,11355.284598944556,298.47464757386297,0.0820686022336471,3.637690064099836,89.3,0.6361296951121472
1306893842.72,2.2075209,6.774637,25.4,5.9,287.4,1025347.0800552,-88557.581574,-1.0,144.17127945353792,10913.50265266593,10913.50265266593,299.23829113440405,0.08194826368428618,3.616131890473222,89.2,0.6370128097228208
1306893842.99,2.2073634,6.7746901,25.2,1.0,287.1,1025304.9540696,-88540.84929,-1.0,146.52947803225274,10171.942286443855,10171.942286443855,300.607594649337,0.07901357316143294,3.5003179827035003,88.80000000000001,0.6378675231961366
1306893843.43,2.2071041,6.7747746,25.2,-4.1,286.7,1025235.6299204,-88514.3729112,-1.0,143.89222987790492,9851.397884969358,9851.397884969358,299.83055819208346,0.08015856366442406,3.4207618219868317,88.60000000000001,0.6387076150596537
1306893843.64,2.2069744,6.7748156,24.9,-6.4,286.4,1025200.98425,-88501.6104436,-1.0,146.24140024150358,9357.037531529062,9357.037531529062,300.838182765249,0.07914743027350088,3.462092799124327,89.80000000000001,0.6395032296703274
1306893843.85,2.2068408,6.774857,24.8,-8.5,286.2,1025165.3215192,-88488.7495508,-1.0,148.09483063841859,8843.807163487438,8843.807163487438,298.98715403383216,0.07875382365629609,3.3812317121017674,90.00000000000001,0.6399669107726896
1306893844.27,2.2065693,6.7749386,24.7,-12.9,285.8,1025092.9133803999,-88463.5198912,-1.0,148.0475323838808,8740.706874568185,8740.706874568185,298.23553148341364,0.07849588433032824,3.3581490696458993,91.10000000000001,0.6403919326449556
1306893844.91,2.206142,6.7750612,24.7,-19.4,285.1,1024979.1338492,-88425.9870816,-1.0,150.0204373881251,8344.876690625346,8344.876690625346,298.2634720083085,0.07510590263692916,3.4422601480605466,90.3,0.6407540280080352
1306893845.12,2.2059991,6.7751006,24.7,-21.6,284.8,1024941.1745304,-88413.9792072,-1.0,151.8879589731669,7641.562118705892,7641.562118705892,296.9374504459433,0.077098135500582,3.5519717940854476,90.5,0.6410556465557167
1306893845.75,2.2055482,6.7752206,24.7,-24.1,284.1,1024821.22702,-88377.7587336,-1.0,159.15783249675394,6710.97070162802,6710.97070162802,295.24140496055054,0.07499286278506731,3.5861318726303244,90.9,0.6412451916125846
1306893846.4,2.2050715,6.7753419,24.7,-20.0,284.1,1024694.7178296,-88341.4726432,-1.0,165.24619012862172,5624.750375388461,5624.750375388461,295.91073995711804,0.07288426255453716,3.6675092517332786,89.7,0.6412822432311323
1306893846.62,2.2049005,6.7753849,24.7,-18.3,284.1,1024649.2781956,-88328.6773672,-1.0,176.69119131828782,4842.594815459066,4842.594815459066,296.9802538084156,0.06930039988242855,3.6121508298555987,90.30000000000001,0.641160141306373
1306893847.07,2.2045529,6.7754727,24.6,-14.8,284.1,1024557.0209747999,-88302.4634556,-1.0,178.17347948127366,6236.490184795421,6236.490184795421,297.80784317019595,0.0685349867099055,3.612491978750305,92.60000000000001,0.6408936605539669
1306893847.49,2.2042202,6.7755585,24.4,-11.0,284.7,1024468.6351452001,-88276.74167,-1.0,185.31144487289518,8007.066629065168,8007.066629065168,297.03442267309026,0.06975973495076113,3.6328731038371314,90.9,0.6404690214463554
1306893847.93,2.2038612,6.7756547,24.1,-6.7,285.5,1024373.1955096,-88247.6406192,-1.0,193.05999640683342,10134.827884652545,10134.827884652545,296.5017520461746,0.0701513432367728,3.5844114103513744,90.10000000000001,0.6399017642285076
