flight id:b01
flight code:F-15E
origin:US
date:2011-06-01
from:nalchik
to:soganlug
motor(s):2
mass aircraft:37637
mass fuel:37637
lift coef:1.6723900635573576
drag coef:0.01254232652701665

timestamp,longitude,latitude,altitude,roll,pitch,yaw,u,v,heading,air_speed,engine_0,engine_1,temperature_in,pressure_in,heart_rate,oxygen_mask
1306895498.13,4.4830226,5.6283514,8076.017318800001,-0.2,0.5,41.4,1654333.7471643998,-460090.99241320003,-1.0,588.7026795876504,105427.13022550377,105427.13022550377,301.5017563434548,3.8132292506489036,88.10000000000001,0.45710218314341217
1306895498.55,4.4838926,5.628965,8050.525192000001,-0.1,2.8,41.4,1654543.8193496,-459846.4385996,-1.0,573.6557892119092,103361.78222166206,103361.78222166206,302.7023798708453,3.859763395961823,86.5,0.45626346923265104
1306895498.97,4.4847785,5.6295901,8033.95695,-0.1,4.7,41.4,1654757.7957344,-459597.35722679994,-1.0,582.4717683347203,101819.27191573934,101819.27191573934,302.1434619147375,3.820486862923673,84.70000000000002,0.4554280470979179
1306895499.39,4.4856774,5.6302245,8027.001569200001,-0.0,6.6,41.4,1654974.8233004,-459344.50288800005,-1.0,589.833404326572,100976.87245881079,100976.87245881079,304.7652782571631,3.820004371786874,87.0,0.4546387098275767
1306895499.81,4.486565,5.6308508,8030.1183672,-0.0,8.8,41.4,1655189.1277692,-459094.86377239996,-1.0,582.9152187405285,99318.40898189708,99318.40898189708,305.33914676679854,3.8810998723579546,88.2,0.45393924569809285
1306895500.23,4.4874487,5.6314742,8043.6026196,-0.0,10.3,41.4,1655402.4807944,-458846.43856760004,-1.0,580.8018875961191,100615.48693535375,100615.48693535375,303.2575040447862,3.8022800018917753,88.9,0.45336938568059515
1306895500.65,4.4883259,5.6320925,8066.470074399999,-0.0,11.9,41.4,1655614.2918248,-458599.98186679994,-1.0,577.5243507170142,101748.97213750516,101748.97213750516,303.24746212296566,3.8450283672764467,89.4,0.4529582198888191
1306895501.07,4.4892063,5.6327129,8098.4910728,-0.0,13.3,41.4,1655826.82464,-458352.7377644,-1.0,580.3904277530092,101813.45070156285,101813.45070156285,300.60875683719394,3.852918266736047,89.8,0.4527304749194402
1306895501.5,4.4901043,5.6333451,8139.928082,-0.1,14.3,41.4,1656043.6553556002,-458100.7036356,-1.0,579.6776842567749,104882.15946395551,104882.15946395551,302.206624363307,3.807112864618592,89.8,0.4527034517348383
1306895501.92,4.4909904,5.6339687,8188.1892384,-0.1,14.7,41.4,1656257.6317403999,-457852.0815804,-1.0,586.5157184182259,106823.4254015471,106823.4254015471,302.18516124423365,3.822960417477481,92.20000000000002,0.45288449941637815
1306895502.78,4.4927651,5.6352176,8300.0986908,-0.3,14.6,41.3,1656686.2078696,-457354.2141104,-1.0,576.456314071711,105712.39071304094,105712.39071304094,300.1215833842898,3.844097185687147,89.69999999999999,0.4534073559343133
1306895503.2,4.4936327,5.6358282,8358.858535200001,-0.3,14.2,41.3,1656895.6566952001,-457110.7757823999,-1.0,578.0334800864524,106431.03109757448,106431.03109757448,298.0765356901612,3.7442389393161903,87.60000000000001,0.4541268003787578
1306895503.62,4.4944997,5.6364387,8418.2745476,-0.3,13.7,41.3,1657105.0070956,-456867.4358796,-1.0,577.9896346506187,104758.56447735021,104758.56447735021,296.8696219941653,3.7608029088011183,86.3,0.4550235414111288
1306895504.04,4.4953585,5.6370438,8476.6734996,-0.3,12.8,41.3,1657312.3233752002,-456626.2285228,-1.0,573.0245031488486,101709.68284111324,101709.68284111324,296.56296580125746,3.8049471854288033,84.9,0.45607277588181994
1306895504.46,4.4962388,5.6376644,8534.613134,-0.3,11.9,41.3,1657524.8561904,-456378.85318679997,-1.0,585.8269276575263,101057.92366086623,101057.92366086623,298.1375762381121,3.769755884294374,85.9,0.4572499303000177
1306895504.88,4.4970977,5.6382702,8588.41891,-0.3,11.3,41.3,1657732.1724699999,-456137.3505544,-1.0,572.21430034192,98674.3719136419,98674.3719136419,297.63664588776794,3.851677678500622,86.50000000000001,0.45852116827027134
1306895505.3,4.4979764,5.6388905,8640.551457599999,-0.3,11.0,41.3,1657944.3115844,-455890.106452,-1.0,583.8355289960944,98459.35291049315,98459.35291049315,297.7181624114996,3.7665674918207435,85.50000000000001,0.4598606914548733
1306895505.72,4.4988438,5.6395032,8689.5015904,-0.3,10.8,41.3,1658153.6619848,-455645.9463392,-1.0,576.4447332352883,96258.64580562725,96258.64580562725,299.3448797192495,3.683357879803537,86.9,0.46123971595181124
1306895506.14,4.4997225,5.6401241,8736.9753452,-0.3,10.3,41.3,1658365.6698656,-455398.47257800004,-1.0,582.9518979369305,95076.85104970909,95076.85104970909,297.8359996062778,3.7048992427469343,86.30000000000001,0.4626328261880317
1306895506.56,4.5006023,5.6407461,8781.693194399999,-0.1,8.0,41.3,1658578.0058304,-455150.57230760006,-1.0,583.2443490250406,93606.64723505112,93606.64723505112,296.14290181606015,3.6743603098138173,87.50000000000001,0.46401766870771666
1306895506.98,4.501459,5.6413523,8819.8493636,-0.1,5.7,41.3,1658784.6987504,-454909.0368668,-1.0,568.321892186689,93196.39110082282,93196.39110082282,296.18707927626576,3.564297608135011,87.90000000000002,0.4652304202387753
1306895507.4,4.502339,5.6419755,8851.3126192,-0.0,3.5,41.3,1658997.0347152,-454660.6444704,-1.0,581.5903786304161,94813.83972617864,94813.83972617864,297.0029431562304,3.677507135797787,91.30000000000001,0.46637947973133864
1306895507.82,4.5032256,5.642604,8873.8191816,0.1,1.3,41.3,1659210.9126747998,-454410.21795320004,-1.0,584.6300384715051,94886.18168695953,94886.18168695953,298.592485278995,3.6535228312876646,94.30000000000001,0.46744241717665796
1306895508.24,4.5041148,5.6432344,8886.2863736,0.1,-0.9,41.3,1659425.3811856,-454159.03684280004,-1.0,585.3923271308647,95090.24796190992,95090.24796190992,297.0864757736964,3.6697291615552547,96.50000000000003,0.46839818051874027
1306895508.66,4.504996,5.643859,8888.287686,0.1,-1.0,41.3,1659637.9468092,-453910.1523204,-1.0,580.2133894256602,94240.32427360845,94240.32427360845,295.3132662402102,3.6919452416496905,94.00000000000001,0.4692234211136659
1306895509.08,4.5058764,5.6444827,8884.5803368,0.1,4.3,41.3,1659850.2499656,-453661.6286904,-1.0,579.5116046097128,94285.72453635368,94285.72453635368,297.73201691444103,3.599878606707272,94.4,0.4699144644207526
1306895509.5,4.5067787,5.6451212,8884.2850612,0.4,4.8,41.3,1660067.9336996,-453407.16674,-1.0,592.4444350457551,92790.51994796745,92790.51994796745,297.80775886311557,3.685198554274394,94.3,0.47048317614428714
1306895509.92,4.5076582,5.6457432,8887.8283684,0.4,4.2,41.4,1660280.1712392,-453159.2664696,-1.0,578.6399198128828,93524.98800956496,93524.98800956496,298.9052658038301,3.7549009561708133,95.6,0.4709459386114787
1306895510.35,4.5085594,5.64638,8892.684011599998,0.4,1.9,41.4,1660497.6253143998,-452905.3950704,-1.0,578.9067221215902,96285.24989695645,96285.24989695645,300.33397899989126,3.7374644906765195,93.4,0.4713092588214524
1306895510.79,4.5094928,5.6470393,8894.718132400001,0.4,1.6,41.4,1660722.7565552,-452642.6325948,-1.0,585.0073995557907,98112.57336034502,98112.57336034502,302.2223079509221,3.6650888505217174,90.40000000000002,0.4715729836683466
1306895511.21,4.5103799,5.6476656,8894.8821744,0.4,3.7,41.4,1660936.8313652,-452392.9934792,-1.0,582.6660754829121,100063.86995402096,100063.86995402096,303.83712869320925,3.725087629577125,92.00000000000001,0.4717480602212774
1306895511.63,4.5112695,5.6482934,8896.7850616,0.4,4.0,41.4,1661151.4311096,-452142.6981956,-1.0,584.0380663902791,101819.85419751848,101819.85419751848,303.6640343534002,3.7365047529039956,88.9,0.4718541625834822
1306895512.05,4.5121593,5.648921,8900.4596024,0.4,3.6,41.4,1661366.2277044,-451892.50133719994,-1.0,584.1284390400458,102331.51679875277,102331.51679875277,302.8091681829169,3.7508521227990417,88.5,0.47191632356335966
1306895512.47,4.5130536,5.6495515,8904.2653768,0.3,1.8,41.4,1661581.9429344,-451641.1561848,-1.0,586.5170424316733,100398.79682791044,100398.79682791044,301.9191614958256,3.6964968138155414,87.4,0.4719582745694839
1306895512.89,4.5139395,5.650176,8905.676137999999,0.3,2.3,41.4,1661795.6896604,-451392.10762039997,-1.0,581.585654309111,100073.23266951446,100073.23266951446,301.43345462560086,3.6713382228780955,89.19999999999999,0.4719988476228522
1306895513.31,4.5148467,5.6508154,8906.1026472,0.3,3.2,41.4,1662014.5873052,-451137.18635239993,-1.0,594.2366531859512,101229.04978949374,101229.04978949374,301.73315376299075,3.707824139937324,87.6,0.47204906634551186
1306895513.73,4.5157266,5.6514353,8907.4149832,0.3,3.7,41.4,1662226.92327,-450890.0406752,-1.0,577.7400302784712,98034.61307426316,98034.61307426316,301.0165830834321,3.5832291168640777,86.3,0.47210303616178484
1306895514.58,4.5175222,5.6527,8913.878238,0.3,3.2,41.4,1662660.1910003999,-450385.7755672,-1.0,582.0906173092561,100249.1326741206,100249.1326741206,299.48962700135434,3.5446878823359786,83.5,0.4721638191889065
1306895515.0,4.5184147,5.6533285,8917.0278444,0.3,2.0,41.4,1662875.5125296,-450135.1521996,-1.0,585.1882487086722,102232.0914757881,102232.0914757881,299.83123440757515,3.5686794719033346,85.20000000000002,0.47222062146362215
1306895515.42,4.5193075,5.6539571,8918.3729888,0.3,2.6,41.4,1663090.8996756,-449884.4632152,-1.0,585.3193570248532,102199.32418480048,102199.32418480048,297.5253720135486,3.5939521367826535,86.80000000000001,0.4722758161267893
1306895515.84,4.5201962,5.6545828,8919.3244324,0.3,3.1,41.4,1663305.4009947998,-449634.95533320005,-1.0,582.9210140469031,103813.06702806769,103813.06702806769,297.0503981638518,3.629395909317293,87.80000000000001,0.47233284806029757
1306895516.26,4.5210828,5.6552068,8920.8992356,0.3,3.2,41.4,1663519.2789544,-449386.13642760005,-1.0,581.4207808816052,104845.7830413554,104845.7830413554,297.29356430315147,3.6164209445651316,88.6,0.47238911446449705
1306895516.68,4.5219865,5.6558427,8923.031781599999,0.3,2.9,41.4,1663737.3563892,-449132.5274956,-1.0,591.7456262431358,103717.57921638427,103717.57921638427,296.4017337693518,3.664953787559434,86.6,0.472441782880945
1306895518.37,4.525578,5.6583696,8929.6918868,0.3,2.8,41.4,1664603.7934247998,-448124.75187280006,-1.0,584.9590622095094,101494.76934931512,101494.76934931512,298.7178742654698,3.713652588084041,84.80000000000001,0.4725011114023798
1306895518.79,4.5264538,5.658986,8931.0042228,0.3,2.6,41.4,1664815.1123292,-447878.95133999997,-1.0,575.0024371570071,100954.74819852303,100954.74819852303,298.9896826218137,3.7054810902717277,83.9,0.472560210265022
1306895519.21,4.5273466,5.6596143,8931.8244328,0.0,2.4,41.4,1665030.4994752002,-447628.3935892,-1.0,585.1478912783991,99483.9132595313,99483.9132595313,297.19924347475944,3.682155364375639,86.4,0.47262022776283474
1306895520.47,4.5300135,5.6614904,8930.3808632,0.0,2.3,41.4,1665673.8721992,-446880.099602,-1.0,582.7774776988172,98391.08461626575,98391.08461626575,297.596457375551,3.7691441136016812,89.50000000000001,0.47267381481445325
1306895522.57,4.5344756,5.6646276,8924.70501,0.0,2.3,41.4,1666750.2829947998,-445628.75441760005,-1.0,584.673966678085,98462.28513443218,98462.28513443218,299.0042712775945,3.787154270866158,90.0,0.47269907728164484
1306895523.2,4.5358132,5.6655678,8922.769314399999,0.0,2.2,41.4,1667072.8223752,-445253.72159719997,-1.0,584.103367098712,99311.90373383423,99311.90373383423,296.797366318679,3.7360904299600004,90.0,0.4727124740445495
1306895523.62,4.5367218,5.6662065,8920.669576799999,0.0,0.3,41.4,1667292.0152956,-444998.9315628,-1.0,594.3697149035777,98363.22213585048,98363.22213585048,299.37415897187987,3.836787138479092,89.1,0.47271783274971135
1306895524.04,4.5375922,5.6668183,8916.5357184,0.0,2.0,41.4,1667501.9890556,-444754.8698752,-1.0,571.468978837084,96480.0331938463,96480.0331938463,299.72408216849414,3.7189458974252756,85.8,0.4727113257505862
1306895525.3,4.5402864,5.668712,8904.527844,0.0,1.1,41.4,1668151.8250344,-443999.4564652,-1.0,587.9990231800172,100258.54532876682,100258.54532876682,300.12660613398083,3.624269590756962,87.4,0.4726731258380753
1306895525.72,4.5411695,5.6693327,8899.803434399999,0.0,1.8,41.4,1668364.7515504,-443751.8514704,-1.0,578.9622057296745,101387.58977289192,101387.58977289192,300.1457000054304,3.541626700956102,90.5,0.47261892636300973
1306895526.15,4.5420739,5.6699684,8895.013407999999,0.0,1.1,41.4,1668582.9274104,-443498.2753468,-1.0,579.2300746491504,104326.64687428929,104326.64687428929,297.9932984257755,3.5634255301049866,90.9,0.4725380099150657
1306895526.57,4.5429656,5.670595,8889.3047464,0.0,1.4,41.4,1668797.9208556002,-443248.2425304,-1.0,584.1550378538408,110217.92857362023,110217.92857362023,297.52372365243747,3.6106499904780693,93.60000000000002,0.4724407111399126
1306895526.99,4.5438593,5.6712232,8883.2351924,0.0,1.2,41.4,1669013.4392352002,-442997.6847796,-1.0,585.359202337078,111261.85168198851,111261.85168198851,296.64720303341295,3.5770356810241664,91.60000000000002,0.472327336249274
1306895527.41,4.5447637,5.6718588,8876.640704,0.0,1.3,41.4,1669231.51667,-442744.1414644,-1.0,591.747953429129,109384.97587093897,109384.97587093897,296.3774529219206,3.5511244686510617,90.4,0.4722019425484866
1306895527.83,4.5456405,5.6724749,8870.079023999999,0.0,1.5,41.4,1669443.0324247999,-442498.2753148,-1.0,575.3765043112345,105893.98350242154,105893.98350242154,296.40536137903666,3.4943889524383613,93.0,0.4720744819185654
1306895528.25,4.5465491,5.6731135,8863.4845356,0.0,1.4,41.4,1669662.12692,-442243.55089719995,-1.0,594.2741534044295,103852.79380886926,103852.79380886926,296.18496156813524,3.5225317568132457,93.60000000000001,0.4719361507724586
1306895528.67,4.5474237,5.6737282,8857.2181312,-0.1,1.4,41.4,1669873.0193152002,-441998.30810719996,-1.0,573.9488011782662,98027.14841901789,98027.14841901789,294.0659237754076,3.4017332426963067,93.4,0.47178809740412964
1306895529.51,4.5492176,5.6749889,8843.012094,-0.1,1.3,41.4,1670305.5980692,-441495.3225268,-1.0,587.355951647356,100393.8479635328,100393.8479635328,294.4811967192204,3.46432793180781,96.60000000000001,0.47161654228601946
1306895530.77,4.5518819,5.6768613,8822.3756104,-0.1,2.4,41.4,1670948.0193496,-440748.30806719995,-1.0,582.0213570027872,101876.17403271659,101876.17403271659,294.809176289073,3.531050052167759,94.0,0.47142485374708687
1306895531.19,4.5527713,5.6774865,8817.3231168,-0.1,2.3,41.4,1671162.3894352,-440498.865802,-1.0,582.7621088398959,103391.40257794285,103391.40257794285,297.3165947593171,3.50081962188322,93.4,0.4712323996788453
1306895531.61,4.5536816,5.6781266,8813.4517256,-0.1,2.1,41.4,1671381.9104396,-440243.452408,-1.0,595.5198041122221,105081.62189014138,105081.62189014138,299.503712587778,3.4785494168713496,93.80000000000001,0.4710420890926686
1306895532.89,4.5563787,5.6800247,8804.6918828,-0.1,1.1,41.4,1672032.0088856001,-439486.20172760007,-1.0,580.43036317926,103678.15158250828,103678.15158250828,299.656097023306,3.51152383681803,90.10000000000001,0.4708446590839197
1306895533.31,4.5572747,5.6806559,8800.656449600001,-0.1,1.6,41.4,1672247.9537743998,-439234.4628744,-1.0,587.2553516426162,100669.92893393642,100669.92893393642,301.94319036172203,3.5315123379611135,90.30000000000001,0.4706519753568855
1306895533.73,4.5581574,5.681278,8795.702381199999,-0.1,0.8,41.4,1672460.68344,-438986.23452,-1.0,579.5756724386846,96392.49999192868,96392.49999192868,300.48937656090396,3.4622036145539137,91.80000000000001,0.47046311927639567
1306895534.15,4.5590547,5.6819106,8789.5672104,-0.1,1.6,41.4,1672676.9236044,-438733.9051156,-1.0,588.3552154941275,95999.83601697609,95999.83601697609,300.3987684656406,3.523701384627318,89.9,0.47027525838400713
1306895534.57,4.5599392,5.6825342,8783.7601236,-0.1,1.6,41.4,1672890.0797792,-438485.1846352,-1.0,580.6519914374238,93148.90036128988,93148.90036128988,301.51177092347365,3.559964692846952,87.90000000000002,0.4700892347619599
1306895535.83,4.5626097,5.684414,8766.9294144,-0.1,1.6,41.4,1673533.7149704,-437735.1518028,-1.0,583.6807829428952,96218.17096675585,96218.17096675585,300.7253029211727,3.67213843490581,87.30000000000001,0.46987856109616805
1306895537.09,4.5652831,5.6862923,8749.967471599999,-0.1,1.2,41.4,1674178.1047548,-436985.6439048,-1.0,583.7053566163461,98339.59492028001,98339.59492028001,299.0173465303452,3.632969737327639,86.0,0.4696614569841821
1306895537.51,4.5661793,5.6869219,8744.0619596,-0.1,1.5,41.4,1674394.1152603999,-436734.39717760007,-1.0,586.7282590412291,100631.80612850217,100631.80612850217,300.21350077353185,3.6021624819299842,86.9,0.46947872513816286
1306895537.93,4.567067,5.6875454,8738.2548728,-0.1,1.4,41.4,1674608.0916452,-436485.57827199996,-1.0,581.5889352957425,102476.36470591121,102476.36470591121,299.5035312216657,3.6772759735639693,85.60000000000001,0.4692942325747333
1306895538.36,4.5679759,5.6881839,8731.922851599998,-0.1,1.1,41.4,1674827.0877152001,-436230.78823760006,-1.0,581.5859817816059,103301.135560239,103301.135560239,299.9831805813245,3.6669414615407794,86.20000000000002,0.4691039985414875
1306895538.78,4.5688764,5.6888164,8725.1315128,-0.1,1.4,41.4,1675044.1480896,-435978.360408,-1.0,589.312076753099,103728.12294380441,103728.12294380441,299.8720677024155,3.5274735749437345,87.90000000000002,0.4689183576840946
1306895539.2,4.569762,5.6894384,8718.340173999999,-0.1,0.6,41.4,1675257.59954,-435730.164862,-1.0,580.2955866349312,101901.45251706752,101901.45251706752,300.10932902019636,3.558406204560972,89.80000000000001,0.4687262863805076
1306895539.62,4.5706603,5.6900693,8710.958284,-0.1,2.0,41.4,1675474.0365547999,-435478.36039199994,-1.0,587.9122343273002,103347.06900776867,103347.06900776867,300.9434760997119,3.6028571097452287,88.7,0.46852855016003514
1306895540.04,4.5715503,5.6906943,8705.0199636,-0.1,2.4,41.4,1675688.5050656002,-435228.9181268,-1.0,582.8814769562648,101626.11104134383,101626.11104134383,301.2529645591439,3.626226388755503,90.4,0.46833127325714796
1306895540.46,4.5724424,5.6913209,8700.886105200001,-0.1,3.1,41.4,1675903.5313192,-434978.85250199994,-1.0,584.1944523928931,101290.40392930925,101290.40392930925,301.8777798168275,3.6311345464124427,90.5,0.4681379005537359
1306895540.88,4.5733367,5.6919489,8699.0160264,-0.1,3.7,41.4,1676119.0168904,-434728.2291344,-1.0,585.3360966501743,101868.33890059828,101868.33890059828,303.3914452905074,3.631648869441271,91.39999999999999,0.4679794359868067
1306895541.3,4.5742266,5.6925737,8699.803428,-0.1,4.2,41.4,1676333.5182096,-434478.81967760006,-1.0,582.7936911404094,102003.50404427682,102003.50404427682,302.4423349257777,3.734539394924561,92.1,0.46786238655548557
1306895541.72,4.5751161,5.6931983,8703.248309999999,-0.1,4.7,41.4,1676547.8882952002,-434229.5414544,-1.0,582.5200780149593,101853.7820804197,101853.7820804197,300.4674576872986,3.672212585485308,92.6,0.46776715470946634
1306895542.14,4.5760053,5.6938226,8709.2522472,-0.1,5.1,41.4,1676762.1599556,-433980.3944648,-1.0,582.3085211937317,102999.8123668643,102999.8123668643,299.88296918232214,3.689810219667173,93.4,0.4676994819185653
1306895542.57,4.5769194,5.6944643,8717.913664799999,-0.1,5.4,41.4,1676982.4027447999,-433724.22647760005,-1.0,584.5977573888365,103436.8248779815,103436.8248779815,297.1673674344735,3.603753031992412,94.90000000000002,0.467666793817078
1306895542.99,4.5778201,5.6950967,8728.67482,-0.1,5.7,41.4,1677199.4631192,-433471.79864800005,-1.0,589.467866777231,102632.04768630632,102632.04768630632,297.3971452149283,3.6176753771596672,94.70000000000002,0.4676750615336134
1306895543.42,4.5787221,5.6957302,8741.4044792,-0.1,5.9,41.4,1677416.8187692,-433218.97711760004,-1.0,577.7917679429536,102359.63380775768,102359.63380775768,295.03067138373933,3.6336616086030666,94.20000000000002,0.4677288782440246
1306895543.84,4.579617,5.6963589,8755.7089416,-0.1,6.0,41.4,1677632.4027656,-432968.0584744,-1.0,586.2660402642874,102227.66584060562,102227.66584060562,295.412434613638,3.6368149177121434,91.50000000000001,0.4678332964417498
1306895544.26,4.5804986,5.6969784,8771.1288896,-0.1,6.2,41.4,1677844.7387303999,-432720.81437199994,-1.0,578.4048366913661,101462.48924292247,101462.48924292247,294.91554780020647,3.558225343990369,90.7,0.4679875505974804
1306895544.68,4.581392,5.6976065,8787.893982000001,-0.1,6.3,41.4,1678060.0602596,-432470.12538760004,-1.0,585.8828884473585,102096.9236031655,102096.9236031655,293.89768778163227,3.5436924162585095,90.0,0.46819056897018385
1306895545.1,4.5822804,5.6982314,8805.544901199999,-0.1,6.4,41.4,1678274.0366443999,-432220.7487392,-1.0,582.9356809501783,102358.52621722549,102358.52621722549,292.9389502699311,3.516930295863101,90.0,0.46843913633676304
1306895545.52,4.5831638,5.6988531,8823.9504136,-0.1,6.5,41.4,1678486.8647352,-431972.61881,-1.0,580.2600377420084,102379.16448557195,102379.16448557195,295.0598865859399,3.4594673876326465,90.9,0.4687288126272267
1306895547.2,4.5866923,5.7013406,8902.690573599999,-0.0,6.4,41.4,1679336.6022952,-430980.0662848,-1.0,579.9933451842912,102379.03978567652,102379.03978567652,294.81723645348166,3.529150225365371,90.0,0.46919417789406836
1306895547.62,4.5875691,5.7019592,8922.3428052,-0.0,4.9,41.4,1679547.7243492,-430733.21588320006,-1.0,577.0404088189052,102479.95075887376,102479.95075887376,295.2322643963969,3.5623358206007087,90.3,0.46969138918015757
1306895548.04,4.5884534,5.7025828,8939.46879,-0.0,3.0,41.4,1679760.55244,-430484.39697760006,-1.0,581.0438965305956,102550.20098541853,102550.20098541853,295.97862334790284,3.6269457975715023,87.4,0.47020835112241494
1306895548.89,4.590254,5.7038506,8960.2365072,0.1,4.2,41.4,1680194.2466796,-429978.4258328,-1.0,583.5991892582275,101847.5556930505,101847.5556930505,295.866258663868,3.66963418719069,86.60000000000002,0.4707486617085916
1306895549.31,4.5911461,5.7044777,8968.569840799999,0.1,5.2,41.4,1680409.0432743998,-429728.1305492,-1.0,584.3813379050288,101893.4933920642,101893.4933920642,297.5735560197044,3.727028975623313,85.80000000000001,0.47127871420202994
1306895549.73,4.5920409,5.7051062,8978.7732532,0.1,5.6,41.4,1680624.6600792,-429477.24471440003,-1.0,586.030018110818,100050.65353761245,100050.65353761245,297.7376433570117,3.812431413751108,88.10000000000001,0.4717991975791078
1306895550.15,4.5929317,5.7057315,8990.715510799999,0.1,5.5,41.4,1680839.12859,-429227.6384072,-1.0,583.3351705608386,99043.88298590922,99043.88298590922,296.144365635213,3.858376256455073,85.2,0.4723115663455119
1306895550.57,4.5938184,5.7063536,9003.3795532,0.1,4.3,41.4,1681052.6784656001,-428979.2460108,-1.0,580.9058239255792,97730.42807438175,97730.42807438175,297.3159389545436,3.930239514893099,85.50000000000001,0.4728143659955556
1306895550.99,4.5947074,5.7069775,9014.9609184,0.1,4.4,41.4,1681266.8845092,-428730.1974464,-1.0,582.3389311724952,98383.574647413,98383.574647413,299.07189734271,3.866083372828581,84.60000000000001,0.47330300335338593
1306895551.41,4.5955945,5.7075999,9025.8204988,0.1,4.6,41.4,1681480.53281,-428481.7066248,-1.0,581.0331781379512,99504.95688672678,99504.95688672678,298.5613477244639,3.8385776253690747,84.10000000000001,0.47377403353711295
1306895552.25,4.5973793,5.708852,9047.539659600001,0.1,4.6,41.4,1681910.4212752,-427981.805034,-1.0,584.193184356211,101011.90822934837,101011.90822934837,299.2002516265711,3.831872483072106,83.6,0.47411201472696424
1306895552.67,4.5982706,5.7094772,9058.1039644,0.1,3.7,41.4,1682125.1194447998,-427732.19872680004,-1.0,583.49222390627,102304.11060854691,102304.11060854691,299.2665354162127,3.7722214485841477,82.0,0.47442879075496075
1306895553.09,4.5991643,5.7101041,9067.2903164,0.1,4.0,41.4,1682340.3097404,-427481.9034432,-1.0,584.8042859651321,102024.76496484994,102024.76496484994,299.77632962331296,3.6942051924244623,82.70000000000002,0.47472704097368335
1306895553.51,4.6000559,5.7107294,9075.9189256,0.1,4.4,41.4,1682555.1063352001,-427232.2315192,-1.0,583.5901157587227,101190.60592606226,101190.60592606226,301.2185386016956,3.7675754902569936,85.50000000000001,0.474996966607979
1306895554.77,4.6027346,5.7126079,9103.6092152,0.1,4.0,41.4,1683200.2179043998,-426482.1658784,-1.0,584.3027022196551,100611.04847343304,100611.04847343304,300.3524456723757,3.641339518045516,86.3,0.47531205847149616
1306895555.19,4.6036261,5.713233,9112.5331,0.1,4.2,41.4,1683414.8832656,-426232.5595712,-1.0,583.3875632454778,99918.29187417736,99918.29187417736,299.072178238354,3.56984702318369,84.1,0.4756241647707087
1306895555.61,4.6045092,5.7138521,9121.1617092,0.1,4.2,41.4,1683627.5473143999,-425985.3482772,-1.0,578.3149509262392,100023.75527587223,100023.75527587223,298.3229557661764,3.621685667941505,85.4,0.47592853922390205
1306895556.03,4.6054029,5.7144787,9129.3638092,0.1,2.2,41.4,1683842.73761,-425735.1186104,-1.0,584.6809959721929,101395.77459731928,101395.77459731928,297.3410802889625,3.5821071067052905,87.6,0.4762225024784953
1306895556.46,4.6063163,5.7151191,9134.186644,0.1,1.3,41.4,1684062.7507404,-425479.4099408,-1.0,583.6868757019969,101334.34000423303,101334.34000423303,296.59416790732473,3.6581787684819336,90.7,0.47650069582932647
1306895556.88,4.6072175,5.715751,9135.5974052,0.1,3.0,41.4,1684279.7126896,-425227.0805364,-1.0,588.9893058889721,101404.49265484427,101404.49265484427,295.7259847425313,3.700296426460465,88.10000000000001,0.47675684193606316
1306895557.3,4.6081082,5.7163756,9137.2706336,0.1,4.2,41.4,1684494.1812004,-424977.703888,-1.0,582.7239314775267,100231.16731126209,100231.16731126209,296.6238229584704,3.709894837336263,88.10000000000001,0.47696621420202995
1306895558.14,4.6098911,5.7176256,9146.6210276,0.1,3.3,41.4,1684923.4791144,-424478.524082,-1.0,583.2196982260092,99370.50722818817,99370.50722818817,294.9187256873954,3.768091731323597,89.7,0.477172754009554
1306895558.56,4.6107858,5.7182528,9151.3454372,0.1,1.6,41.4,1685138.9646856,-424228.03194799996,-1.0,585.2099244064797,98599.10108681448,98599.10108681448,295.52137026728934,3.782953676290164,88.30000000000001,0.4773688826184778
1306895558.98,4.6116788,5.7188789,9153.2811328,0.1,2.7,41.4,1685353.9909392,-423978.03194,-1.0,584.0799177191759,98712.41945256195,98712.41945256195,296.06213912639305,3.790247679227158,87.50000000000001,0.4775493944295014
1306895559.4,4.6125655,5.7195006,9154.7903192,0.1,3.7,41.4,1685567.4423896,-423729.7707772,-1.0,580.28048098584,99689.70328872597,99689.70328872597,295.6139315032686,3.886610085918061,88.30000000000001,0.4776688170016799
1306895559.82,4.6134755,5.7201385,9157.7430752,0.1,4.1,41.4,1685786.5368847998,-423474.9807428,-1.0,594.2817378694442,101153.02837563015,101153.02837563015,297.3044508768595,3.85684189745784,90.60000000000002,0.4777743069404376
1306895560.66,4.615246,5.7213796,9167.552786799999,0.1,2.5,41.4,1686212.8492343999,-422979.37705239997,-1.0,579.4466813667714,100026.45384837424,100026.45384837424,298.03303653550273,3.8186633252007933,91.10000000000001,0.4778825527847071
1306895561.08,4.6161473,5.7220114,9171.2273276,0.1,2.5,41.4,1686429.7783752,-422727.047648,-1.0,588.9828851567154,99364.87979284408,99364.87979284408,298.4834498899789,3.7769493502105616,88.6,0.47798023432451464
1306895561.5,4.617036,5.7226343,9173.589532400001,0.1,3.3,41.4,1686643.75476,-422478.2615508,-1.0,581.4829411105752,97361.57716026263,97361.57716026263,297.285099786657,3.796521130376808,88.5,0.47807217439450583
