flight id:b01
flight code:F-15E
origin:US
date:2011-06-01
from:nalchik
to:soganlug
motor(s):2
mass aircraft:37637
mass fuel:37637
lift coef:1.6723900635573576
drag coef:0.01254232652701665

timestamp,longitude,latitude,altitude,roll,pitch,yaw,u,v,heading,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306895132.25,3.7195937,5.0782822,6567.749554,-59.8,4.8,52.0,1468419.2070944,-677963.7027972,-1.0,147431.1103161875,147431.1103161875,298.40573413542444,0.071434454918202,3.6660793211053377,92.3,0.4177535173516362
1306895132.69,3.720656,5.0788364,6567.257428,-59.8,4.8,50.0,1468686.7924048,-677738.8012152,-1.0,140365.38396180555,140365.38396180555,299.0944336246446,0.06909401417155063,3.5451016326918103,92.1,0.41774279994131247
1306895133.11,3.7216342,5.0793799,6566.830918799999,-59.8,4.8,48.2,1468932.13362,-677519.70672,-1.0,136692.4328638119,136692.4328638119,297.232959338371,0.07030651381186073,3.5913759947517043,93.60000000000001,0.4177320059780578
1306895133.53,3.7226044,5.0799526,6566.437218,-59.7,4.8,46.3,1469174.6205044,-677290.1135367999,-1.0,130835.10577641038,130835.10577641038,297.1201453912957,0.07197949974946596,3.61851552259804,94.80000000000001,0.41772136512066493
1306895133.95,3.723545,5.0805416,6565.9779004,-57.4,4.4,44.6,1469408.67563,-677055.1725844,-1.0,126549.75150157807,126549.75150157807,299.7561245666722,0.07198915324770028,3.59941372283583,94.0,0.41771072426327216
1306895134.37,3.7244604,5.0811459,6565.452966,-53.0,3.9,43.0,1469635.4800992,-676815.2119468,-1.0,121457.91281193713,121457.91281193713,299.2374289033845,0.07131508760113023,3.614219678648061,91.0,0.41770000685294845
1306895134.8,3.7253771,5.0817787,6564.7311812,-48.0,3.4,41.7,1469861.8580592,-676564.7854296,-1.0,115343.68944884633,115343.68944884633,300.7605014708364,0.07219491323715753,3.59116815925192,91.1,0.4176886770191778
1306895135.22,3.7262593,5.082411,6563.812546,-43.2,3.1,40.7,1470078.9840504,-676315.3431644,-1.0,109201.53876058901,109201.53876058901,299.9367719274991,0.07245213140610797,3.6305971522429297,87.29999999999998,0.4176762754443746
1306895135.64,3.727131,5.0830557,6562.6970604,-38.4,2.8,39.8,1470292.9604352,-676061.5701904,-1.0,101088.84862681196,101088.84862681196,299.3268153305539,0.07237697432813342,3.6195190663612418,88.2,0.4176624193638846
1306895136.06,3.7279757,5.0836973,6561.4175328,-33.7,2.6,39.0,1470499.7517804,-675809.5032532,-1.0,95171.09383338541,95171.09383338541,300.2364076339743,0.07206243224586772,3.530402833157189,87.8,0.4176466494601226
1306895136.48,3.7288238,5.0843562,6560.0067716,-29.5,2.5,38.4,1470706.9696348,-675551.1042948,-1.0,89337.36624474291,89337.36624474291,299.8989047180497,0.07268495233507605,3.59630285029592,88.5,0.41762858296843414
1306895136.9,3.7296545,5.0850143,6558.563201999999,-25.5,2.5,37.8,1470909.5615047999,-675293.3615044,-1.0,83509.13192850947,83509.13192850947,300.93255545715476,0.07471716866833761,3.642025859705542,91.4,0.4176082964417499
1306895137.32,3.7304869,5.0856849,6557.119632399999,-21.8,2.5,37.3,1471112.2518,-675030.9927296,-1.0,80804.14208105333,80804.14208105333,302.4688477780531,0.07680336970999728,3.7056747786442794,91.4,0.4175856367742083
1306895137.74,3.7312968,5.0863466,6555.774488,-18.5,2.5,36.9,1471309.2006252,-674772.2984956,-1.0,77716.53839253444,77716.53839253444,302.6988566110371,0.0753706900089344,3.7334933148681255,90.1,0.4175607570716711
1306895138.16,3.7321126,5.0870211,6554.5605772,-15.5,2.5,36.6,1471507.3961696,-674508.9126604,-1.0,76586.11632015993,76586.11632015993,301.5620330946661,0.07663154977922905,3.768013236832808,91.5,0.41753411665172363
1306895138.58,3.73291,5.0876871,6553.5107084,-12.8,2.5,36.3,1471700.8673043998,-674248.9717071999,-1.0,75303.80725251198,75303.80725251198,302.53807678448334,0.07506984911671871,3.8000163998329772,92.7,0.4175062513848821
1306895139.0,3.733715,5.0883648,6552.5920732,-10.4,2.5,36.1,1471895.9788592,-673984.60162,-1.0,76302.4539125125,76302.4539125125,300.7434687919236,0.07682030421617599,3.7852771224549056,91.2,0.41747792680045515
1306895139.43,3.7345413,5.0890653,6551.8702883999995,-8.2,2.5,35.9,1472096.1100992,-673711.47169,-1.0,76221.1856888645,76221.1856888645,300.3490599390076,0.07960845596348555,3.719621920630357,92.39999999999999,0.4174500615336135
1306895139.85,3.7353309,5.0897381,6551.345354,-6.2,2.5,35.8,1472287.2190292,-673449.2013404,-1.0,74909.62569684794,74909.62569684794,298.97368994984635,0.07715356164177391,3.718465620452858,90.2,0.4174235742195277
1306895140.27,3.7361356,5.0904265,6550.9844616,-4.5,2.5,35.8,1472482.0025,-673180.959862,-1.0,76217.98832657326,76217.98832657326,297.2656400369308,0.07891047450643454,3.7995255630460165,89.2,0.4173992303875067
1306895140.69,3.7369237,5.0911026,6550.7876112,-2.9,2.5,35.8,1472672.5864956002,-672917.50841,-1.0,74334.68634746587,74334.68634746587,296.4943844338029,0.07734319071833698,3.7195516772439325,87.7,0.4173777190139284
1306895141.11,3.7377186,5.0917858,6550.7876112,-1.5,2.5,35.8,1472864.8437196,-672651.3666692,-1.0,74783.95157838294,74783.95157838294,297.40439866959355,0.07523087921155536,3.6876895343764495,84.9,0.417359575969309
1306895141.54,3.7385375,5.0924902,6550.8204196,-0.2,2.5,35.8,1473062.9080304,-672376.9244032,-1.0,75170.4859472137,75170.4859472137,297.6219263330419,0.07441572624810819,3.627290636325646,85.8,0.41734487780657936
1306895141.98,3.7393544,5.0931931,6551.0500784,0.9,2.5,35.8,1473260.4802152,-672103.1054967999,-1.0,75551.80197186576,75551.80197186576,296.970858306678,0.07237823389550378,3.551533325418073,85.5,0.4173338541845321
1306895142.4,3.7401471,5.0938747,6551.3125456,1.8,2.5,35.8,1473452.1140796,-671837.5543071999,-1.0,76868.9866827743,76868.9866827743,296.7367216294156,0.0696634630061212,3.5584545643091867,82.89999999999999,0.4173262754443746
1306895142.82,3.7409555,5.094569,6551.7062464,2.7,2.5,35.8,1473647.6193352002,-671567.0490492,-1.0,78232.62429552624,78232.62429552624,294.3371244293424,0.07299132652035796,3.6008112987146617,80.99999999999999,0.417322065033176
1306895143.25,3.7417628,5.0952613,6552.1327556,3.4,2.5,35.8,1473842.9277404,-671297.2983844,-1.0,76102.80811476006,76102.80811476006,294.32669740939417,0.0729319341574286,3.649216451608407,80.69999999999999,0.4173209932921436
1306895143.67,3.7425504,5.0959352,6552.5920732,4.0,2.5,35.8,1474033.4461192,-671034.6671423999,-1.0,76895.32710673349,76895.32710673349,293.28622780816204,0.07181227753318178,3.6406918445310112,80.7,0.41732267745662305
1306895144.09,3.7433505,5.0966181,6553.0841992000005,4.5,2.5,35.8,1474227.1141044,-670768.4925932001,-1.0,77870.72164950758,77870.72164950758,295.51594334738866,0.07211111297717433,3.5723095181413442,82.3,0.4173267347619599
1306895144.51,3.7441501,5.0972987,6553.6091336,5.0,2.5,35.8,1474420.6836644,-670503.1710624,-1.0,75350.85628133049,75350.85628133049,294.35406758502745,0.07308913665650457,3.5232090353740753,83.5,0.4173328589964305
1306895144.93,3.7449437,5.097972,6554.1012596,5.4,2.5,35.8,1474612.7112296,-670240.6054371999,-1.0,77485.63940992717,77485.63940992717,293.5956572297532,0.07538303780812644,3.5010494090091955,82.8,0.41734059084244973
1306895145.35,3.7457445,5.0986493,6554.6261939999995,5.7,2.5,35.8,1474806.6744904,-669976.4322004,-1.0,78867.55511846588,78867.55511846588,291.6107638296183,0.07615097164173269,3.5295357033508523,86.50000000000001,0.41734954753536313
1306895145.77,3.7465567,5.0993337,6555.1511284,6.0,2.5,35.8,1475003.4264652,-669709.4046328,-1.0,76866.87970211427,76866.87970211427,292.51669598520766,0.07724165246329169,3.49294664618675,86.5,0.4173596525222398
1306895146.19,3.7473553,5.1000043,6555.6432544,6.2,2.5,36.4,1475196.9960252,-669447.7576428,-1.0,76913.5002767198,76913.5002767198,292.9387711298281,0.08038738551673788,3.5131425054639123,86.7,0.4173703699325636
1306895146.61,3.7481558,5.1006739,6556.102572,6.4,2.5,36.5,1475391.0905196,-669186.4387368,-1.0,78088.05874784346,78088.05874784346,294.31708726332363,0.08209127040329445,3.4508356230166877,88.50000000000001,0.41738154666047256
1306895147.03,3.7489697,5.1013521,6556.5618896000005,6.5,2.5,36.6,1475588.5642792,-668921.6421404,-1.0,76701.20312357781,76701.20312357781,296.33934944885925,0.07993169672011469,3.4198895409814747,90.30000000000001,0.4173928764942433
1306895147.45,3.7497759,5.1020212,6556.9883988,6.6,2.5,36.6,1475784.16796,-668660.3560428,-1.0,76124.84145631241,76124.84145631241,299.20376314696534,0.07799860204972359,3.4617130143450896,90.00000000000003,0.4174042063280141
1306895147.88,3.7506053,5.1027068,6557.3820996,6.6,2.5,36.6,1475985.4146856,-668392.5082652,-1.0,78186.48496061964,78186.48496061964,301.47468645935766,0.07846234492145947,3.4888689871128675,91.90000000000002,0.4174153830559231
1306895148.3,3.7514291,5.1033849,6557.7758004,6.6,2.5,37.0,1476185.4475004,-668127.5476267999,-1.0,78135.79689284021,78135.79689284021,300.06841812040284,0.07910460587010036,3.5604460229112678,89.4,0.41742633012503944
1306895148.72,3.7522432,5.1040523,6558.1366928,6.6,2.5,37.1,1476383.2165356001,-667866.65523,-1.0,75709.2593943245,75709.2593943245,300.8078571856062,0.07825735670667988,3.590882650191987,91.29999999999998,0.4174368944295015
1306895149.14,3.7530554,5.1047155,6558.4319684,6.6,2.5,37.1,1476580.59187,-667607.4032532,-1.0,76504.94607310963,76504.94607310963,302.4222393524117,0.07888398938731159,3.675248003324067,92.0,0.41744699941637814
1306895149.56,3.7538813,5.1053871,6558.7600524,6.6,2.5,37.1,1476781.3464696,-667344.7392028001,-1.0,77192.88868720771,77192.88868720771,304.3490096816111,0.07986720280900808,3.6959775915762685,88.69999999999999,0.4174566450856694
1306895149.98,3.7547131,5.1060608,6559.0225196,6.5,2.5,37.5,1476983.6102556002,-667081.1893255999,-1.0,75034.18304463294,75034.18304463294,302.8334515306889,0.07984147768173053,3.7724034496772196,86.80000000000001,0.41746567833151366
1306895150.4,3.7555194,5.1067112,6559.2849868,6.4,2.5,37.6,1477179.8701044,-666826.6945667999,-1.0,75529.26549609749,75529.26549609749,301.9685785787734,0.0799877461473863,3.8046270956821617,85.9,0.41747417570684175
1306895150.82,3.7563512,5.1073796,6559.514645599999,6.4,2.5,37.7,1477382.2323156002,-666565.0803852,-1.0,78428.31731847768,78428.31731847768,300.2308553615633,0.08063776458661526,3.791317390585839,84.7,0.4174821372116537
1306895151.24,3.7571789,5.1080422,6559.711496,6.2,2.5,37.7,1477583.7087,-666305.631558,-1.0,76181.38863242962,76181.38863242962,300.3544797538169,0.08062299689001522,3.8036108251754444,84.6,0.4174894862930185
1306895151.66,3.7580085,5.1087037,6559.9083464000005,6.1,2.5,37.7,1477785.7756356,-666046.60924,-1.0,76382.79121114378,76382.79121114378,297.60266105752714,0.08227774027238832,3.7958447079945015,84.4,0.41749629950386713
1306895152.08,3.7588399,5.1093642,6560.0723884,6.0,2.5,38.1,1477988.2690804,-665787.8493892,-1.0,77816.70597755838,77816.70597755838,296.2713148839166,0.0823214487536324,3.8277621589209163,83.10000000000001,0.4175025768441996
1306895152.5,3.7596651,5.1100174,6560.236430399999,6.0,2.5,38.2,1478189.4501892,-665531.8782524,-1.0,75818.19358198236,75818.19358198236,296.1949514449937,0.08328848765533625,3.8441500726873725,85.50000000000001,0.4175083183140159
1306895152.92,3.760502,5.1106775,6560.367663999999,5.7,2.5,38.3,1478393.3543952,-665273.2168267999,-1.0,75556.17943900841,75556.17943900841,296.7501735418933,0.08170253193252933,3.806792175958107,83.50000000000001,0.41751352391331603
1306895153.34,3.7613565,5.1113492,6560.4988976,5.6,2.5,38.4,1478601.7861604,-665009.8638,-1.0,76463.75077256639,76463.75077256639,296.93070766224673,0.07950431053614106,3.7182688293216173,83.5,0.4175183467479616
1306895153.76,3.7621847,5.111998,6560.5973228,5.4,2.5,38.5,1478803.7874792,-664755.5002748,-1.0,74093.3078299482,74093.3078299482,296.9953222891668,0.08061164100285564,3.75204719287839,84.10000000000001,0.4175226337120911
1306895154.19,3.7630345,5.1126614,6560.695748,5.4,2.5,38.6,1479011.0709504,-664495.2312376001,-1.0,74194.80523198341,74194.80523198341,296.7800113500036,0.08073426554207405,3.696142107233703,86.10000000000001,0.41752653791156613
1306895154.61,3.7638799,5.1133193,6560.7941732,5.1,2.5,38.7,1479217.4685948,-664237.1275548,-1.0,76031.36229110444,76031.36229110444,299.11304482928944,0.08064904183561167,3.637770077995992,87.80000000000001,0.4175300593463868
1306895155.03,3.7647288,5.1139779,6560.8925984,5.1,2.5,38.8,1479424.6864492,-663978.695788,-1.0,74350.54950191708,74350.54950191708,298.245935038616,0.07859811251415703,3.652868771959432,87.60000000000001,0.41753327456948397
1306895155.45,3.7655751,5.1146325,6560.9582152,4.8,2.5,38.9,1479631.3793692,-663721.7732076,-1.0,75630.15834672388,75630.15834672388,296.6178390039376,0.0796252906087299,3.561588565718591,86.70000000000002,0.41753618358085753
1306895155.87,3.7664108,5.115277,6561.023832,4.6,2.5,39.0,1479835.3820004,-663468.7876352,-1.0,76088.78843763753,76088.78843763753,298.5035997368873,0.07951855716661997,3.588822907055,86.50000000000001,0.4175387863805075
1306895156.29,3.7672619,5.1159315,6561.089448799999,4.5,2.5,39.0,1480043.3216396,-663211.7666296,-1.0,75061.78389998473,75061.78389998473,298.3572134030735,0.07711954615571107,3.492597580674044,88.4,0.41754115952136495
1306895156.71,3.7681062,5.116579,6561.089448799999,4.3,2.5,39.0,1480249.6864756,-662957.4359128,-1.0,74873.74785941922,74873.74785941922,299.03021420306254,0.07711281926729174,3.543266727115741,88.10000000000001,0.4175431498975679
1306895157.55,3.7698047,5.1178766,6561.2206823999995,4.0,2.5,39.3,1480664.8439692,-662447.6918019999,-1.0,75978.88717748474,75978.88717748474,298.65471543919557,0.07971302639188364,3.5269502770976446,89.10000000000002,0.41754514027377093
1306895157.97,3.7706587,5.1185266,6561.2206823999995,4.0,2.5,39.4,1480873.6694352,-662192.2455996,-1.0,75109.9444194798,75109.9444194798,296.9552916702488,0.08169712444323958,3.6431739310052698,90.60000000000002,0.4175468244382503
1306895158.39,3.771522,5.1191822,6561.2206823999995,3.7,2.5,39.4,1481084.7914892,-661934.6012344001,-1.0,75176.7472022235,75176.7472022235,294.6201326913873,0.0805160607978734,3.5809897354003226,90.4,0.4175482789439371
1306895159.23,3.7732213,5.1204682,6561.2206823999995,3.4,2.5,39.6,1481500.4083004,-661429.0237904,-1.0,74692.49071709617,74692.49071709617,293.6427218997827,0.0780064857898444,3.5241822902484854,90.6,0.4175495037908312
1306895159.65,3.7740817,5.1211172,6561.3847244,3.3,2.5,39.6,1481711.00542,-661173.8072467999,-1.0,74177.06660287624,74177.06660287624,293.9859039127763,0.07574189250902676,3.516261089167395,92.30000000000001,0.4175508817435871
1306895160.49,3.7758093,5.1224166,6561.3847244,3.0,2.5,39.6,1482133.8400792,-660662.6851832,-1.0,72056.85588789149,72056.85588789149,296.1019290026162,0.07493576791063722,3.5084322433919373,91.20000000000002,0.4175520300375504
1306895160.91,3.7766499,5.1230471,6561.4503412,2.9,2.5,39.6,1482339.5815556,-660414.6536792,-1.0,70807.19098980713,70807.19098980713,296.03114661493373,0.07447801748633227,3.607723726489781,94.00000000000001,0.41755317833151373
1306895161.33,3.7775282,5.1237047,6561.4503412,2.9,2.5,39.9,1482554.6078092,-660155.9266367999,-1.0,73847.04686960475,73847.04686960475,294.65203210319896,0.07235393455763066,3.5058233957003333,97.50000000000001,0.41755417351961527
1306895162.17,3.7792504,5.1249908,6561.4503412,2.5,2.5,40.0,1482976.2941744,-659649.79145,-1.0,71903.69578939604,71903.69578939604,296.40244077868414,0.07350930031109447,3.619308701450303,94.10000000000001,0.417555015601855
1306895163.22,3.7813989,5.1265898,6561.4503412,2.5,2.5,40.1,1483502.5409104,-659020.2966792,-1.0,71852.02697310025,71852.02697310025,295.05167508217517,0.07091751756700297,3.5392301180475916,92.5,0.4175558576840947
1306895164.06,3.7831212,5.1278675,6561.4503412,2.5,2.5,40.2,1483924.5553596,-658517.1798652,-1.0,72637.84778770173,72637.84778770173,296.3453975809126,0.06957552695046933,3.4830408456389845,92.10000000000001,0.4175563935546108
1306895165.33,3.7857368,5.1298019,6561.5815748,2.5,2.5,40.3,1484565.5330704,-657755.3032004,-1.0,70910.22719292631,70910.22719292631,298.66949981844135,0.06957147163566453,3.3578898386835996,91.70000000000002,0.41755723563685054
1306895166.17,3.7874832,5.1310898,6561.5815748,1.6,2.5,40.3,1484993.5842652002,-657247.9212944,-1.0,69761.42368347052,69761.42368347052,299.77053256563545,0.06963634579001965,3.4634477558484362,93.40000000000002,0.4175580777190902
1306895166.59,3.7883427,5.1317227,6561.5815748,1.5,2.5,40.4,1485204.1813848,-656998.5118376,-1.0,71687.72746184436,71687.72746184436,300.85441863958556,0.06967594678495044,3.5797252341000716,92.1,0.4175589198013299
1306895168.28,3.7918511,5.1343003,6561.5815748,1.2,2.5,40.4,1486064.3848243998,-655982.796582,-1.0,73029.52703509998,73029.52703509998,299.2315138932471,0.07223095092434333,3.5796541176988312,90.1,0.4175593791189152
1306895169.12,3.793591,5.1355755,6561.5815748,1.1,2.5,40.4,1486490.9924496,-655480.1390856,-1.0,74079.27947456596,74079.27947456596,297.5430030339343,0.0738523692725708,3.6457740503434937,90.8,0.4175598384365005
1306895169.96,3.7953282,5.1368468,6561.5815748,1.1,2.5,40.6,1486916.87829,-654978.9579672,-1.0,77628.46134595592,77628.46134595592,297.566442913456,0.07407731068963008,3.5451401875938116,88.39999999999999,0.41756014464822405
1306895172.5,3.8005879,5.140687,6561.5815748,1.1,2.5,40.7,1488206.8717696,-653464.751882,-1.0,78047.47940525341,78047.47940525341,297.20737807522323,0.07708256694517475,3.5978299681173653,88.39999999999999,0.4175604508599476
1306895173.36,3.8023854,5.1419966,6561.5815748,0.6,2.5,40.7,1488647.6198152,-652948.2820492,-1.0,78309.74133945195,78309.74133945195,297.11067722572824,0.07851990095726397,3.4951237890571636,90.60000000000002,0.4175607570716711
1306895174.62,3.8049968,5.1438974,6561.5815748,0.5,2.5,40.7,1489288.1054,-652198.5444923999,-1.0,77301.03168330227,77301.03168330227,297.2242376894814,0.07872866067060688,3.559202682633517,92.10000000000001,0.4175610632833947
1306895176.3,3.8084921,5.1464383,6561.5815748,0.5,2.5,40.8,1490145.4217004,-651196.1822556,-1.0,76549.49326257184,76549.49326257184,297.7461339887375,0.07862861961051258,3.6424509205347135,93.80000000000003,0.4175613694951182
1306895176.73,3.8093871,5.1470885,6561.5815748,0.5,2.5,40.8,1490365.04113,-650939.7189928,-1.0,75410.96701616423,75410.96701616423,295.5480414213874,0.07617905230381294,3.663134846353178,91.40000000000002,0.4175613694951182
1306895180.11,3.8164245,5.1521948,6561.5815748,0.2,2.5,40.8,1492091.0582456,-648924.9879571999,-1.0,73952.30592049944,73952.30592049944,295.54069067368914,0.07624139196611635,3.571531302402383,90.90000000000002,0.4175613694951182
1306895183.49,3.8234697,5.1572992,6561.5815748,0.1,2.5,40.8,1493818.94544,-646910.6506224,-1.0,74128.99390207733,74128.99390207733,297.14267927003226,0.07813717835176606,3.5230134766899015,89.50000000000003,0.4175613694951182
1306895188.58,3.8341029,5.164994,6561.5815748,0.1,2.5,40.8,1496426.4914552001,-643873.3473756,-1.0,74118.04716467741,74118.04716467741,298.13991995965534,0.07626127246042828,3.657396245027357,88.1,0.4175613694951182
1306895222.95,3.9058762,5.2168143,6561.5815748,0.1,2.5,41.0,1514011.1704956,-623406.0895028,-1.0,74118.3684817272,74118.3684817272,299.0500169360381,0.07557717634488728,3.5311867650925812,87.7,0.4175613694951182
1306895386.3,4.2487239,5.4623903,6561.7128084,0.1,2.9,41.0,1597598.47632,-526118.7176232,-1.0,74274.33545644041,74274.33545644041,298.5283653105632,0.0752424306840347,3.6393872206443234,90.30000000000001,0.4175616757068418
1306895386.72,4.2496111,5.4630229,6562.6314436,0.1,3.6,41.0,1597813.8962744,-525867.5037044,-1.0,74408.78415429377,74408.78415429377,300.7501962904826,0.07292955519845191,3.613330377979098,89.20000000000002,0.41756412540063004
1306895387.14,4.250494,5.4636523,6565.452966,0.1,4.2,41.0,1598028.26636,-525617.5693132001,-1.0,74001.79849193896,74001.79849193896,299.1239518675034,0.07264075644501877,3.7363668685060696,88.10000000000001,0.4175731586464743
1306895387.57,4.2513997,5.4642979,6570.8007351999995,0.1,4.6,41.0,1598248.08264,-525361.2044756,-1.0,74230.22406695789,74230.22406695789,299.0943827497417,0.07476022610627968,3.624646691457728,88.60000000000001,0.41759467002005257
1306895388.01,4.2523177,5.4649519,6578.609134400001,0.1,4.8,41.0,1598470.9829096,-525101.4603728,-1.0,74237.21845378447,74237.21845378447,297.5630719973087,0.07614642249301133,3.65032411159103,87.30000000000001,0.4176344009911812
1306895389.27,4.2549658,5.4668376,6609.1209464,0.1,4.5,41.0,1599113.8306992,-524352.5758344,-1.0,74911.78782783139,74911.78782783139,299.5796812515814,0.07662976305646102,3.671469020011819,87.19999999999999,0.4177453261880316
1306895389.7,4.2558687,5.4674805,6620.2758023999995,0.1,4.2,41.0,1599333.0236196,-524097.2280572,-1.0,77285.98263932948,77285.98263932948,298.5038866878294,0.0745439739123346,3.6638339729251346,88.4,0.41788227938138256
1306895390.12,4.2567508,5.4681085,6630.5120232,0.1,3.7,41.0,1599547.1968548,-523847.78579199995,-1.0,81303.5538804188,81303.5538804188,297.41995823257105,0.07372640341484349,3.6327831950447376,90.90000000000002,0.41804311708916897
1306895390.54,4.2576457,5.4687457,6639.59995,0.1,3.3,41.0,1599764.4540796,-523594.7017944,-1.0,86875.5765790023,86875.5765790023,295.4523817233562,0.07359306020038171,3.5337774602210836,92.80000000000001,0.41822515995881027
1306895390.98,4.2585659,5.4694012,6647.2443072,0.1,2.9,41.0,1599987.74805,-523334.3671404,-1.0,92677.97832964706,92677.97832964706,296.643629114905,0.07550740893061327,3.567068280948938,92.2,0.4184250396613474
1306895391.4,4.2594399,5.4700241,6652.7889268,0.1,2.6,41.0,1600199.8871644,-523086.9918044,-1.0,99911.87578768005,99911.87578768005,299.45204008639786,0.07536691788627416,3.5174132381357097,91.3,0.41863755059748037
1306895391.82,4.2603288,5.4706578,6656.6931264,0.1,2.3,41.0,1600415.6023944,-522835.2857596,-1.0,105576.22258967937,105576.22258967937,299.83864232038576,0.07528349562964244,3.483910608683597,91.89999999999999,0.4188570278503238
1306895392.24,4.2612158,5.4712903,6659.2193732,0.1,3.1,41.0,1600630.8911152,-522584.1046492,-1.0,108195.7714909635,108195.7714909635,299.497340049794,0.07283061254200852,3.4273152935099085,94.0,0.41907581612678935
1306895392.66,4.2620878,5.4719123,6662.1393208,0.1,4.5,41.0,1600842.5052952,-522337.05739719997,-1.0,110290.72175564601,110290.72175564601,299.62477906247284,0.0709518347001466,3.4310305863096837,93.69999999999999,0.4192889394863693
1306895393.08,4.2629742,5.4725444,6668.2088748,0.1,6.4,41.0,1601057.5971656002,-522086.0075204,-1.0,112128.24283702977,112128.24283702977,300.0844061818385,0.07111569046995597,3.4058650144961335,92.6,0.41949800554061256
1306895393.51,4.2638721,5.4731843,6680.0527071999995,0.1,8.7,41.0,1601275.47775,-521831.90646239993,-1.0,110336.61214245965,110336.61214245965,300.0863090465917,0.0716661385500382,3.420429287241157,92.5,0.4196635129771831
1306895393.94,4.2647759,5.473828,6700.0986396,0.1,11.2,41.0,1601494.9003292,-521576.1977928,-1.0,110837.38568650984,110837.38568650984,300.6108932788102,0.07341049729984532,3.4369749498865265,92.89999999999999,0.41984976625802295
1306895394.36,4.2656552,5.4744535,6729.166882,0.1,13.4,41.0,1601708.2533544,-521327.7397796,-1.0,111966.43946541632,111966.43946541632,299.4581680361186,0.07095110349822781,3.4898497158552444,92.6,0.42007996092119
1306895394.78,4.2665318,5.4750763,6768.37292,-0.1,15.2,41.0,1601921.0814452001,-521080.29882679996,-1.0,110562.18804010063,110562.18804010063,301.14146535347106,0.07277680051800331,3.540519386025427,94.19999999999999,0.4203804311749082
1306895395.2,4.2673908,5.4756859,6816.601267999999,-0.2,16.7,41.0,1602129.6116356,-520838.10721800005,-1.0,111046.24234922296,111046.24234922296,299.4133892966506,0.07018883847795425,3.5261120947819236,97.5,0.4207755974041295
1306895395.62,4.2682551,5.4762984,6874.2456268,-0.3,17.8,41.0,1602339.3885452,-520594.66889,-1.0,113852.93661496321,113852.93661496321,298.4976724741208,0.07204820377884792,3.5807687996515813,97.4,0.42129232968759417
1306895396.04,4.2691026,5.4768984,6938.582899200001,-0.4,18.6,41.0,1602545.2612552,-520356.25024719996,-1.0,113876.92559074589,113876.92559074589,297.1510419683916,0.07366416211559343,3.609736813033418,94.40000000000002,0.4219500724697464
1306895396.46,4.2699503,5.477498,7009.613085200001,-0.5,19.2,41.0,1602751.03554,-520117.9300296,-1.0,115545.67332359935,115545.67332359935,298.1861312422742,0.07453016992245794,3.658662060557905,91.10000000000001,0.42276765777158365
1306895396.88,4.2708049,5.4781021,7086.7456336,-0.6,19.6,41.0,1602958.54867,-519877.80535,-1.0,117377.9637330308,117377.9637330308,300.0863179100005,0.07600621035333256,3.723459083346692,91.60000000000001,0.4237584058030797
1306895397.31,4.2716651,5.4787101,7168.8322504,-0.6,19.9,41.0,1603167.4069444,-519636.1386756,-1.0,114699.0036296795,114699.0036296795,299.3179341903286,0.07308638533828858,3.641727125958365,91.1,0.4249265269754332
1306895397.73,4.2725254,5.4793182,7254.363749200001,-0.7,20.0,41.1,1603376.3308356002,-519394.40638440003,-1.0,112975.53782794747,112975.53782794747,297.40723060542757,0.07207122773105797,3.7162783103972528,92.9,0.42626658603055134
1306895398.15,4.2733522,5.4799028,7338.9766128,-0.7,20.1,41.1,1603577.0854352,-519162.0572956,-1.0,107677.60163934127,107677.60163934127,296.40901573034574,0.07047154942601376,3.7696558635196387,91.8,0.42775730125364847
1306895398.57,4.2742099,5.4805094,7428.543544799999,-0.7,20.1,41.1,1603785.32035,-518920.98117239994,-1.0,104670.96945202228,104670.96945202228,296.4028245266695,0.0728092875150884,3.7084299482899254,92.9,0.42938918008129506
1306895400.25,4.2775519,5.4828749,7785.1380444,-0.7,19.8,41.1,1604596.6064652002,-517980.75804519997,-1.0,99971.7102990866,99971.7102990866,294.9530035974941,0.07075950677670256,3.738673958774827,89.50000000000001,0.4317616319623099
1306895400.68,4.278411,5.4834835,7877.0343728,-0.7,19.2,41.1,1604805.1366556,-517738.8945204,-1.0,97053.37762505266,97053.37762505266,294.97089185329696,0.07023459810552865,3.74458089229301,89.50000000000001,0.4342359757943309
1306895401.1,4.2792648,5.4840886,7967.1262392,-0.7,18.6,41.1,1605012.35451,-517498.44175679993,-1.0,93995.46085668639,93995.46085668639,294.78082785398516,0.0674847888566998,3.7381636152254423,86.60000000000001,0.43678603047499587
1306895401.53,4.2801158,5.4846921,8054.855900799999,-0.5,17.9,41.1,1605218.8505796,-517258.5795444,-1.0,90130.35741776004,90130.35741776004,295.38929920496247,0.06581587060120461,3.7308073803579025,90.4,0.4393906673953807
1306895402.37,4.2818079,5.4858934,8222.5724416,-0.4,17.8,41.1,1605629.4477056002,-516781.15170760005,-1.0,88326.1421241663,88326.1421241663,295.98985733278744,0.06430823303530203,3.678364079062345,91.10000000000001,0.4422209058030797
1306895402.79,4.2826481,5.4864905,8303.6748064,-0.4,17.5,41.1,1605833.38472,-516543.9141672,-1.0,87859.69872439586,87859.69872439586,295.0437220733179,0.06311516447860967,3.711855292841137,90.30000000000001,0.44506040711541567
