flight id:c01
flight code:F-16A
origin:US
date:2011-06-01
from:anapa-vityazevo
to:nalchik
motor(s):1
mass aircraft:19518
mass fuel:19518
lift coef:2.2203235305245417
drag coef:0.01657331436821066

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,temperature_in,pressure_in,heart_rate,oxygen_mask
1306894081.43,8.0075942,5.0433477,6136.286285599999,6.8,4.9,154.9,-1.0,801.664196001017,877643.8489226488,296.6926519928619,3.7063919669718293,91.10000000000001,0.458965071288775
1306894082.28,8.0093097,5.0410299,6202.657678799999,6.8,4.9,155.5,-1.0,803.4407958806717,889913.9969002606,299.1471990957042,3.7955653614138236,89.4,0.4599372935109972
1306894082.7,8.0101592,5.0398753,6235.7941628,6.8,4.9,155.6,-1.0,808.919620736327,897130.5607594819,296.6638966032487,3.8281720237443495,86.2,0.4607695004226332
1306894082.91,8.0105891,5.0392891,6252.624871999999,6.8,4.9,155.6,-1.0,820.6100027253556,904989.596162516,295.9480461966535,3.8340292258772974,86.0,0.4616049991102972
1306894083.54,8.011862,5.0375466,6302.690490399999,7.2,4.9,155.6,-1.0,812.3970839615268,916940.425030734,294.1707090705939,3.879438197876379,87.10000000000001,0.462484056415634
1306894083.96,8.0127218,5.036364,6336.7128012,7.3,4.9,155.6,-1.0,825.9477498281817,925831.5911571417,294.50143449188755,3.8990481151689305,85.10000000000001,0.4633693145083725
1306894084.59,8.0139863,5.0346167,6387.0080784,7.4,4.9,156.0,-1.0,812.9511206901451,946730.4580474938,293.6568514237649,3.8627764120735013,85.5,0.4643341876492299
1306894084.8,8.0144085,5.0340311,6403.9044044,7.4,4.9,156.0,-1.0,816.9955420901971,960816.3565221718,295.102553941954,3.836619097430499,85.39999999999999,0.4652277134585037
1306894085.22,8.0152506,5.03286,6437.6970564,7.4,4.9,156.0,-1.0,816.0768936994522,970742.3317397173,296.3038954804634,3.859754012632912,86.4,0.466086713895949
1306894086.06,8.0169327,5.0305081,6505.6104444,7.7,4.9,156.3,-1.0,818.5486415822149,975056.0663561284,296.38170502611985,3.859531643763477,85.9,0.4670283149458178
1306894086.69,8.0181685,5.0287691,6555.93853,7.8,5.0,156.3,-1.0,806.3490680226641,975114.0505539656,294.83022169378984,3.783951749356394,85.50000000000001,0.4680075034847505
1306894086.9,8.0185798,5.0281882,6572.7692392,7.8,5.0,156.5,-1.0,807.4219515027982,968056.8312018757,294.87094759682805,3.796107580871269,86.80000000000001,0.4688710970980489
1306894087.55,8.0198487,5.0263895,6624.934595199999,7.8,5.0,156.5,-1.0,741.931381873847,960317.2293938719,295.4692832181215,3.7469299188569174,87.2,0.4697790914112597
1306894087.97,8.0206793,5.0252064,6659.28499,7.8,5.0,156.5,-1.0,755.1973844280038,940686.570475568,295.68314591697396,3.640893284154114,87.89999999999999,0.47072796498956243
1306894088.61,8.0219121,5.023442,6710.5973276,7.8,5.0,156.9,-1.0,737.3239626389959,908013.3935532365,295.6870646758283,3.5589291731909705,89.69999999999999,0.47167974757923864
1306894088.82,8.0223214,5.0228538,6727.7233124,7.8,5.0,156.9,-1.0,748.9347814025853,864626.2287270112,297.4191057045424,3.574647783762734,92.19999999999999,0.4725921054095099
1306894089.25,8.0231387,5.0216761,6762.040898800001,7.8,5.0,156.9,-1.0,730.9796230404963,813039.1562380975,298.7049464200471,3.6415365277775504,91.1,0.47346718196244075
1306894089.47,8.0235656,5.0210591,6780.019902000001,7.8,5.0,157.1,-1.0,749.0672846370983,760211.2584554733,298.228399760608,3.776446734763473,90.6,0.4743447847620908
1306894090.32,8.0251723,5.018725,6848.162948800001,8.4,5.1,157.3,-1.0,731.6960978254201,724377.004272296,296.55920824166293,3.6662086831846636,88.70000000000002,0.475302538480376
1306894090.75,8.025981,5.0175428,6882.7430024000005,8.4,5.1,157.3,-1.0,731.4900739978814,699589.4825238385,296.0844425525245,3.607360370619002,89.4,0.47618251442088344
1306894090.97,8.0263883,5.0169456,6900.2298796000005,8.4,5.1,157.5,-1.0,721.4314129951383,683043.4014723932,297.23766812678565,3.6345134433051367,89.80000000000001,0.47698586087757633
1306894091.62,8.0275975,5.0151649,6952.428043999999,8.4,5.1,157.5,-1.0,727.6625475923425,674531.0415551962,295.46739193013036,3.6359230912624967,89.7,0.4778717313937619
1306894091.83,8.0279724,5.0146104,6968.7010104,8.6,4.9,157.7,-1.0,698.7106931939443,662542.2758746489,297.53985360943716,3.6574854343934033,90.2,0.47867385300356063
1306894092.25,8.0287448,5.0134645,7002.3296204,8.6,5.0,157.8,-1.0,723.227957995201,638719.2343961857,298.187930116189,3.757739371635719,88.0,0.47947429044887996
1306894092.47,8.0291476,5.0128649,7019.947731199999,8.7,5.0,157.9,-1.0,722.0808290779084,617468.8481308239,300.75256901179176,3.8624148441773354,87.4,0.48019610803418183
1306894093.12,8.0303328,5.0110927,7072.113087199999,8.7,5.0,157.9,-1.0,721.3518995789055,603880.7041245586,299.19058575990204,3.901743651712636,85.0,0.4809996841496674
1306894093.33,8.0307165,5.0105163,7089.07503,8.8,5.0,158.1,-1.0,726.1393629649853,590279.448096727,297.4435417663853,3.885017403615849,87.3,0.48176276376471544
1306894093.76,8.0314934,5.0093454,7123.5894668,8.8,5.0,158.2,-1.0,719.1574420481224,594869.0337786106,298.01861661848443,3.7563437642784137,89.6,0.48256442605692895
1306894093.97,8.0318703,5.0087753,7140.4201760000005,8.9,5.0,158.3,-1.0,716.3672885458751,605057.2688776325,297.6597114821074,3.8269727247058483,90.89999999999999,0.4832463595652403
1306894094.61,8.0330144,5.0070368,7191.7981303999995,8.9,5.0,158.3,-1.0,716.0638464719111,612445.4222833118,299.454773417513,3.780352060255049,93.4,0.48396748817416424
1306894095.05,8.0337871,5.0058555,7226.7390764,8.9,5.0,158.3,-1.0,706.3129612328692,617074.9618789861,299.63704594573574,3.805492733130252,91.4,0.4847293429423182
1306894095.69,8.0349151,5.0041205,7278.1498392,9.1,5.0,158.3,-1.0,712.655192678143,618083.3752489779,298.9714387672887,3.802994305269501,89.1,0.48548936044013113
1306894095.9,8.0352879,5.0035443,7295.2430156,9.1,5.0,158.8,-1.0,720.9500762511733,607744.2249587015,298.57696135181874,3.870876090137079,88.39999999999999,0.48625129176121584
1306894096.56,8.0364398,5.0017548,7348.3926236,9.2,5.0,159.0,-1.0,711.2755023469524,605841.2181762076,297.79852770467477,3.863608544226948,89.0,0.48705877207617654
1306894097.19,8.0375216,5.0000612,7398.8191344,9.2,5.0,159.0,-1.0,703.7985071178393,603749.0230759539,296.22243076906454,3.72238322813858,89.50000000000001,0.4879428053220207
1306894097.4,8.0378751,4.9995051,7415.3873764,9.3,5.0,159.2,-1.0,691.8259912581652,602559.6349372909,297.3361485720555,3.6581440218599885,92.7,0.48874377863785634
1306894097.83,8.0386201,4.9983283,7450.492364399999,9.3,5.0,159.2,-1.0,715.7551842308364,600468.2604741805,298.5849882849195,3.6122631821128475,91.60000000000002,0.48958708572447057
1306894098.04,8.0389689,4.9977752,7467.027797999999,9.3,5.0,159.4,-1.0,686.8299273320173,597855.1516846023,296.57093078874175,3.604817780091087,91.9,0.4903884418049605
1306894098.68,8.0400535,4.9960463,7518.7338364,9.3,5.0,159.6,-1.0,704.8289937826025,581521.2347730586,298.9437920538998,3.6378312809753557,89.5,0.4912711736509797
1306894098.89,8.040417,4.9954638,7536.1879052,9.5,5.0,159.6,-1.0,723.790115988031,569042.3368908818,298.8298763166395,3.654664606253625,86.4,0.4920747497664653
1306894099.31,8.0411073,4.9943531,7569.4884311999995,9.5,5.0,159.8,-1.0,687.8185508554566,569299.5751383398,300.314794026337,3.5849749558714445,87.9,0.4928744982354067
1306894099.53,8.0414793,4.993752,7587.533051199999,9.5,5.0,159.8,-1.0,711.4350933996144,563762.7377241424,300.1297138301465,3.5959423174314917,87.89999999999999,0.4935963923736393
1306894100.17,8.0425459,4.9920191,7639.599982000001,9.5,5.0,159.8,-1.0,703.7645340941755,575707.3693209174,300.330251241587,3.5560443155073127,87.29999999999998,0.494399891936194
1306894100.38,8.0428824,4.9914694,7656.135415600001,9.7,5.0,160.1,-1.0,678.1201183570424,595435.7814639378,299.15407205668083,3.4958386824345067,86.69999999999999,0.49511795842788253
1306894100.8,8.0435787,4.990327,7690.5514272,9.7,5.0,160.2,-1.0,705.8855332922058,593983.3416628457,299.6263246373172,3.599103450640853,85.60000000000001,0.4957986670892998
1306894101.01,8.0439156,4.989772,7707.2837112,9.8,5.0,160.3,-1.0,684.0201515840467,590810.4540305343,299.6936576427599,3.6151743778053866,85.10000000000001,0.4964797585153716
1306894101.65,8.0449675,4.988029,7759.908384799999,9.9,5.0,160.5,-1.0,705.5589457097841,583256.0255009132,298.55315159377335,3.644225389610829,85.50000000000001,0.49720172920653516
1306894102.07,8.0456341,4.9869164,7793.536994799999,9.9,5.0,160.6,-1.0,683.9498350455366,560785.5334195864,299.9536734302767,3.7217677353646796,84.5,0.4979635839746892
1306894102.71,8.046661,4.9851895,7845.8663928000005,9.9,5.0,160.8,-1.0,696.6858444274839,545667.3637567123,299.3248756167921,3.676953235284801,84.8,0.49872689324853
1306894102.92,8.0470002,4.9846157,7863.2876532,10.1,5.0,160.9,-1.0,704.8501150171384,545202.0893465846,299.0966708308266,3.643952127861888,85.60000000000001,0.4994901259694398
1306894103.35,8.0476755,4.9834679,7898.130174,10.2,5.0,161.0,-1.0,687.3475670721879,545025.4027369879,297.2007195356209,3.690416033330167,87.10000000000001,0.5002569566781013
1306894103.56,8.0480101,4.9828967,7915.4858176,10.2,5.0,161.1,-1.0,700.5293864372243,554398.3007614412,297.98099088809255,3.710946563110156,88.6,0.5010221797752142
1306894104.2,8.0490155,4.9811693,7968.0776828,10.2,5.0,161.3,-1.0,694.2056116811845,570325.8748850587,295.71347105483426,3.7849887486804623,92.3,0.5017886277192212
1306894104.41,8.0493428,4.9806033,7985.334901199999,10.4,5.0,161.3,-1.0,692.0269884640647,579495.2203294088,296.00046155244104,3.7338448610937602,93.5,0.5025567598277075
1306894104.83,8.0499991,4.9794631,8020.1118052,10.5,5.0,161.5,-1.0,696.9408986363355,587903.7380849015,297.42360604057615,3.7421892856933674,93.1,0.5033257340184336
1306894105.05,8.0503311,4.9788834,8037.828341199999,10.5,5.0,161.6,-1.0,674.5974838902674,588839.6999956323,296.6780030405406,3.6783045782770194,90.3,0.5040970047970865
1306894105.68,8.0512962,4.9771874,8089.698421599999,10.5,5.0,161.8,-1.0,689.5357800828702,582760.152539465,296.8994132823719,3.664171761530851,89.60000000000001,0.5048665148583288
1306894105.89,8.0516225,4.9766102,8107.382149200001,10.7,5.0,161.8,-1.0,703.5621260562211,568709.9734241297,295.4487526699699,3.622423360410074,91.3,0.5055988201951617
1306894106.31,8.0522598,4.9754772,8142.126244799999,10.8,5.0,162.0,-1.0,689.6271309588891,563776.7697334052,295.21260151180053,3.63828697582493,94.4,0.506290093161041
1306894106.52,8.0525753,4.9749133,8159.44908,10.8,5.0,162.0,-1.0,685.6083913653828,559891.5936996135,293.263690696905,3.7149030733628017,96.3,0.5069811364681275
1306894107.17,8.0535517,4.9731564,8213.4517064,10.8,5.0,162.3,-1.0,689.6413433752334,557974.9742036221,294.0549268748603,3.6282545219015954,96.69999999999999,0.5077168866868501
1306894107.61,8.0542074,4.9719658,8250.0986892,10.8,5.0,162.4,-1.0,689.2625251966296,569134.403379136,295.6810128890845,3.5507370278305577,96.5,0.5084976500289325
1306894108.25,8.0551493,4.9702399,8303.3467224,11.2,5.0,162.4,-1.0,685.8001249017639,571808.9833202682,296.86848861438,3.507972585638151,95.5,0.5092799444296324
1306894108.46,8.0554596,4.9696671,8321.063258400001,11.2,5.0,162.7,-1.0,693.3521663500468,569163.9097828944,298.5593118813461,3.5863889230893617,93.20000000000002,0.5100633105713647
1306894108.88,8.0560639,4.9685456,8355.7417372,11.2,5.0,162.9,-1.0,677.4403133515026,575703.3479644025,298.0798395719056,3.516558338066301,91.60000000000002,0.5108464470543043
1306894109.09,8.0563666,4.9679806,8373.228614399999,11.2,5.0,162.9,-1.0,681.9599151636156,570903.0303444213,299.27601862319653,3.506381631297012,92.7,0.5116290476667277
1306894109.74,8.0573014,4.9662229,8427.723366799999,11.5,5.0,163.2,-1.0,685.0605076465303,568142.9199129133,300.3099732076628,3.5431769610030512,90.9,0.5124177725136219
1306894109.96,8.0576154,4.9656277,8446.2273044,11.5,5.0,163.3,-1.0,684.4140638212664,572929.540998849,301.7114539764656,3.5376055158269812,89.80000000000001,0.5132084111837881
1306894110.4,8.0582385,4.9644398,8483.1695628,11.5,5.0,163.4,-1.0,682.3429630307965,572318.13082719,301.9645985531356,3.4687949484785277,87.30000000000001,0.5140041789003235
1306894110.84,8.0588609,4.9632432,8520.4070968,11.5,5.0,163.6,-1.0,686.8935551193874,569529.4767201546,303.4533040588649,3.5026147688428617,85.2,0.5148464142459053
1306894111.06,8.0591675,4.9626501,8538.9110344,11.8,5.6,163.7,-1.0,679.7244835885424,570942.4665644609,303.87559314328706,3.5859473766283774,83.70000000000002,0.5156058193202709
1306894111.69,8.0600427,4.9609433,8592.191876,11.8,5.6,163.9,-1.0,682.6462604792399,568364.9316741413,302.67643435305445,3.6541493183053877,82.30000000000001,0.5164040367305947
1306894112.32,8.0609147,4.9592219,8646.0960772,12.1,5.6,164.2,-1.0,687.6168390112022,565120.0369996876,301.18250448135217,3.588194055416415,80.50000000000001,0.5172037851995361
1306894112.54,8.0612103,4.9586334,8664.534398,12.1,5.6,164.2,-1.0,671.5956389041262,567522.6192056711,301.15049014258415,3.5696624784705904,83.10000000000001,0.5180052178329569
1306894113.18,8.0620816,4.9568832,8719.488468,12.3,5.6,164.5,-1.0,686.4654275823096,559164.898984365,300.6557070656058,3.5410343835853406,85.5,0.5188539601776638
1306894113.81,8.0629156,4.9551862,8772.9005432,12.3,5.6,164.5,-1.0,674.3421280684186,556119.3318035688,299.20491879856144,3.5445311218135105,85.80000000000001,0.5197865279816883
1306894114.02,8.0631988,4.9546049,8791.2076304,12.5,5.6,164.8,-1.0,693.70138248966,553576.5494386109,298.53736708416574,3.4506922971705745,87.60000000000001,0.5206346579029482
1306894114.44,8.0637418,4.9534826,8826.607893999999,12.6,5.6,165.0,-1.0,667.2300497144133,558860.4155407975,296.9512533308633,3.5245171775060133,85.60000000000001,0.5215222125836132
1306894114.86,8.0643011,4.9523162,8863.4517272,12.7,5.6,165.2,-1.0,694.3285139782186,562343.738653263,296.57858992162704,3.654243314912464,87.60000000000001,0.5224095376054854
1306894115.08,8.0645795,4.9517315,8881.9556648,12.7,5.6,165.2,-1.0,661.8267657428207,578259.720200069,297.88246022375796,3.6203007394904847,88.60000000000001,0.5232531509038231
1306894115.71,8.0653919,4.950009,8936.516034,12.7,5.6,165.5,-1.0,681.4635857057904,578291.0996739939,296.49149968750385,3.552366308988579,87.9,0.5241808958732019
1306894116.34,8.0661883,4.9482962,8990.879552800001,13.1,5.6,165.8,-1.0,676.2082724605019,574191.9161550833,297.62600141858667,3.4592343317562646,89.0,0.5251111670893
1306894116.55,8.066453,4.9477214,9009.153831599999,13.2,5.6,165.9,-1.0,680.1959649790062,567662.1594266208,298.870751957448,3.425715760798837,89.0,0.5259583018224583
1306894117.18,8.0672345,4.9460069,9063.7470092,13.4,5.6,166.1,-1.0,675.2431161857293,556143.2262899585,298.74254160943053,3.3893523100414993,86.7,0.5268897978854503
1306894117.82,8.0680146,4.9442693,9119.2260136,13.6,5.6,166.4,-1.0,672.2177145170956,552051.9839316501,299.19657194720116,3.400403232283359,84.9,0.5278225187953366
1306894118.03,8.0682765,4.9436798,9138.0580352,13.6,5.6,166.5,-1.0,696.0098785066629,555252.2215265349,300.5423775442607,3.507485989193827,85.7,0.5286745529160716
1306894118.69,8.0690647,4.9418858,9195.5055436,13.9,5.6,166.8,-1.0,671.504981624266,578425.2060162988,301.71948678630974,3.614456377825668,84.60000000000001,0.5296179146833506
1306894119.33,8.0698213,4.9401341,9251.7719496,14.1,5.6,167.1,-1.0,675.1629888799594,590368.5087370696,302.5449858966677,3.592311024731554,85.5,0.5306099641146718
1306894119.55,8.0700735,4.9395435,9270.7680132,14.2,5.6,167.2,-1.0,660.6481001487944,608940.777761355,303.1761036271712,3.51904380195908,84.80000000000001,0.5315603687515922
1306894120.2,8.0708228,4.9377681,9327.9858628,14.4,5.6,167.5,-1.0,671.9732671145293,609262.8323346014,301.030653961268,3.524673346656398,84.6,0.5326011058469553
1306894120.83,8.0715388,4.9360405,9383.8257596,14.4,5.6,167.8,-1.0,673.511297559869,601842.7880040508,302.484036840723,3.639975837216663,86.50000000000001,0.5336448285066228
1306894121.04,8.0717788,4.9354543,9402.789014799999,14.7,5.6,167.9,-1.0,685.7559291636622,584955.0227378134,301.9807413578409,3.6611318343943218,86.4,0.5346059505538667
1306894121.67,8.0724704,4.9337442,9458.2680192,14.7,5.6,168.2,-1.0,664.7519497125342,580340.7379841997,302.4615322080403,3.7652597344238505,87.60000000000001,0.5356538836247329
1306894122.3,8.0731625,4.9319999,9514.9937428,14.7,5.6,168.5,-1.0,677.6705532217973,577249.626676733,302.517821780555,3.7414064461043073,87.6,0.5367067926361065
1306894122.51,8.0733828,4.9314373,9533.333638400001,15.2,5.6,168.6,-1.0,653.1716171258862,581596.9801441346,302.8567095371942,3.827062802074059,90.5,0.5376730437297199
1306894122.93,8.0738342,4.930273,9571.358574,15.4,5.6,168.8,-1.0,677.0678423298974,585565.3262825303,301.44495513068136,3.8274127741793444,88.80000000000001,0.5386840782879001
1306894123.14,8.0740587,4.9296872,9590.71553,15.4,6.2,168.9,-1.0,681.2262315024865,584275.7807131805,300.30461364097204,3.8321450015956766,88.30000000000001,0.5396062348933244
1306894123.78,8.0747173,4.927935,9651.575112,15.5,7.2,169.4,-1.0,666.607096939646,583654.8111749756,300.6518845966735,3.8000571762927757,87.3,0.5405391089090724
1306894123.99,8.0749288,4.9273588,9673.3270812,15.5,7.6,169.6,-1.0,667.7129636021466,574978.5798967816,300.46693494090323,3.8073005684788703,86.6,0.5414784133710147
1306894124.42,8.0753575,4.9261668,9722.0803636,15.1,8.3,170.0,-1.0,674.2974702541414,576883.3214749042,300.40620322748566,3.7217097031640956,87.10000000000001,0.542397967176789
1306894124.63,8.0755636,4.9255816,9747.9661912,14.9,8.7,170.2,-1.0,677.7457274102956,587078.8008850117,300.29810089793153,3.6050922718461242,84.10000000000001,0.5432476281566666
1306894125.27,8.0761766,4.9237915,9835.3677688,13.9,9.7,170.7,-1.0,680.208655370839,598243.3404072735,298.8788543605515,3.6102008235552603,83.2,0.5442569785503671
1306894125.48,8.0763794,4.9231825,9867.979318400001,13.5,10.1,170.9,-1.0,706.9244940154763,606462.4980454504,297.51620079801637,3.560430218934259,81.89999999999999,0.5452129715512422
1306894125.9,8.0767612,4.9220123,9934.744412400001,12.8,10.7,171.2,-1.0,677.4484931693037,636667.7258860798,296.1722839468973,3.613333292373515,84.3,0.5461923897489674
1306894126.11,8.0769533,4.9214122,9971.0633112,12.5,11.1,171.4,-1.0,696.4337562165134,647282.2343920128,295.0437955533463,3.5755887470867282,80.7,0.5472137589528169
1306894126.77,8.0775276,4.9195737,10091.4045224,11.5,12.2,171.9,-1.0,678.0595160983386,670442.464523483,295.88765263618586,3.5912993057963956,81.9,0.5484271994602534
1306894126.98,8.0777071,4.9189852,10132.8415316,11.2,12.6,172.0,-1.0,683.4455184206587,690436.4458648737,295.02465401707514,3.5279096376908994,82.2,0.5496921600901747
1306894127.41,8.0780696,4.9177762,10222.3428468,10.7,13.3,172.3,-1.0,686.5388300909515,692068.651652443,294.7512486193996,3.5672652112124927,82.7,0.5510239514287574
1306894127.63,8.0782509,4.917161,10270.2431108,10.5,13.7,172.5,-1.0,683.1152970094345,684117.9910840938,293.9124277795717,3.5365105597367834,82.0,0.5524167554532543
1306894128.29,8.0787801,4.9153226,10422.7037456,10.0,14.8,172.9,-1.0,681.8773926639234,671171.6716365548,293.74841879977237,3.552907244484998,80.8,0.5540515432922745
1306894128.5,8.0789442,4.9147392,10474.0488916,9.9,15.2,173.0,-1.0,681.4592225303999,651063.5121015105,294.27365273345964,3.5826921726867083,82.4,0.5557457362056604
1306894128.93,8.0792779,4.9135336,10584.711624799998,9.9,16.0,173.3,-1.0,689.528216477527,630611.2657776088,295.7106572519161,3.5894091576137477,82.50000000000001,0.5574942051470426
1306894129.15,8.0794427,4.9129281,10642.618450799999,9.7,16.4,173.4,-1.0,677.059510193277,624509.1347401261,297.21875240905945,3.6055111265964173,84.20000000000002,0.5593016963981363
1306894129.79,8.0799148,4.9111549,10821.3258056,9.7,17.5,173.8,-1.0,684.010719647784,605061.1883273858,297.19967595576077,3.55782131388458,84.70000000000002,0.5613703862494048
1306894130.0,8.080068,4.9105661,10883.694574,9.7,17.8,173.9,-1.0,695.1655389032644,598167.3711332756,296.32377643043503,3.4902030392599026,88.10000000000002,0.5634998591277951
1306894130.43,8.0803685,4.9093902,11012.7300112,9.8,18.6,174.2,-1.0,678.1324150495251,594644.3739123831,295.89918798428437,3.407959278273299,88.60000000000002,0.5656496185328694
1306894130.64,8.0805157,4.9088035,11079.39668,9.8,19.0,174.3,-1.0,695.4882690935087,586938.7008714549,296.0146461092786,3.4482220263051784,89.9,0.5678582471417933
1306894131.28,8.0809446,4.9070533,11287.401936,10.0,20.1,174.7,-1.0,682.4949184923785,592263.0098147034,294.4490138661475,3.4825467960862144,91.3,0.5703433849370689
1306894131.71,8.0812282,4.9058572,11437.4347492,10.0,20.8,175.0,-1.0,698.3438273979779,598937.3701978859,293.81292108063127,3.5296804876486427,91.5,0.5730668320061852
1306894132.37,8.0816346,4.9040821,11672.244467999999,10.4,22.0,175.4,-1.0,677.1464317693111,602695.9746952793,295.37738593634407,3.6193071342136576,93.90000000000002,0.5759824269318197
1306894132.58,8.0817633,4.9035026,11752.0673052,10.5,22.3,175.6,-1.0,699.2373398764081,599787.7069728152,293.82325226639824,3.57152750000666,95.30000000000003,0.5789644698014609
1306894133.01,8.0820119,4.9023577,11914.37046,10.5,23.1,175.8,-1.0,675.3495855670196,604415.4779206006,293.2174125283176,3.643614577323541,98.60000000000002,0.582067006984313
1306894133.45,8.082262,4.9011665,12089.8625916,10.8,23.8,176.1,-1.0,690.6826751934358,589947.5543017609,293.05856914532296,3.597076046832706,97.7,0.5854439098714521
1306894133.66,8.0823771,4.9006038,12175.164431599998,10.9,24.2,176.3,-1.0,685.82714738507,576670.8601091484,293.8328821110533,3.6997659760564763,94.6,0.5886028665643654
1306894134.29,8.0827096,4.8989181,12439.6985608,10.9,25.6,176.7,-1.0,688.1318700149641,565737.3760280214,295.5747610867542,3.795091296144486,93.19999999999999,0.5922335424173838
1306894134.92,8.0830201,4.897248,12715.5843964,11.4,26.8,177.2,-1.0,686.8646066729401,544870.5029409479,295.28137064070467,3.8061831424219803,92.4,0.5962068691890373
1306894135.13,8.0831185,4.8966954,12810.0069716,11.5,27.1,177.3,-1.0,685.2468484552575,527907.2475165302,296.41402965744516,3.7558077277025053,93.10000000000001,0.6002449597402185
1306894135.76,8.0833987,4.8950424,13101.9689232,11.7,28.2,177.8,-1.0,687.356937047271,509652.6559762929,296.8824819662942,3.6517291659329287,91.7,0.6044789492415308
1306894136.41,8.0836582,4.8933801,13410.3022664,11.9,29.4,178.3,-1.0,675.1579013287435,495122.4315021064,297.76145025106933,3.61746586814562,92.0,0.6090823066343567
1306894136.62,8.0837383,4.8928326,13515.1907212,11.9,29.8,178.5,-1.0,693.552015906433,475111.0995718738,297.74277367003424,3.6205538921312255,88.6,0.6133825144208835
1306894137.26,8.0839624,4.8911877,13840.4860072,12.1,30.9,179.0,-1.0,688.195697402138,470489.3051202158,297.6608142039103,3.685749056589483,85.4,0.6182554912362815
1306894137.9,8.0841552,4.8895761,14174.5739444,12.3,32.0,179.5,-1.0,680.8199590425234,461256.6397681927,297.472999646365,3.664395886250491,84.80000000000001,0.6235292991977863
1306894138.11,8.084212,4.8890495,14287.1067564,12.3,32.4,179.7,-1.0,683.1301764664594,454356.8344227102,297.20068847929775,3.7057193803660695,83.80000000000001,0.6286562020849256
1306894138.75,8.0843609,4.8874845,14631.8574236,12.5,33.5,180.2,-1.0,670.4092857386876,446615.7169776804,297.2736884876552,3.6760523198602484,85.10000000000001,0.6343884855494925
1306894139.38,8.0844766,4.8859356,14988.7471988,12.6,34.7,180.7,-1.0,683.0104799074909,433516.5870891331,295.3483969123917,3.5872969829141788,82.8,0.6403362655144967
1306894139.6,8.0845073,4.8854225,15110.564788,12.6,35.1,180.9,-1.0,651.657209681178,415095.64057900006,294.51731991120926,3.614933002086496,83.80000000000001,0.6459245529160715
1306894140.24,8.0845744,4.8838933,15484.547739599999,12.6,36.2,181.5,-1.0,674.9853733914016,385100.83295937703,294.1456814776179,3.6035996997487367,83.60000000000001,0.6521651478417059
1306894140.88,8.0846012,4.8823871,15869.849589200001,12.6,37.1,182.0,-1.0,674.5887142787801,360345.81124796544,293.69721839455036,3.718774001266934,83.6,0.6586235358557042
1306894141.1,8.0846007,4.8818909,16000.7879136,12.6,37.4,182.2,-1.0,652.2174868760227,336059.1211232904,292.9009971303413,3.761049971896921,82.49999999999999,0.6646680021724145
1306894141.73,8.0845714,4.8804586,16390.059579599998,12.6,38.5,182.8,-1.0,665.1947511579798,311537.6177377414,292.1145519571043,3.772431069005308,83.1,0.6713760292940245
1306894142.36,8.0844995,4.8790557,16788.386364,12.6,39.7,183.4,-1.0,662.5728336586228,298186.0891297776,291.377513937001,3.78358565900233,86.60000000000001,0.6782544632397811
1306894142.57,8.0844649,4.8785809,16927.165896,12.6,40.1,183.6,-1.0,681.9567628421806,291426.45532501297,292.7790549489881,3.679331602683988,87.20000000000002,0.6846771775879875
1306894143.62,8.0842241,4.8763294,17614.764343199997,12.6,42.0,184.6,-1.0,657.8738826273567,285011.48746754613,292.0469431265813,3.618810713554945,87.0,0.6924417117087226
1306894144.25,8.0840233,4.8750269,18036.352283199998,12.6,43.2,185.2,-1.0,651.64549304735,283259.9531847668,290.75775142014896,3.6200290149720997,86.7,0.700385532793587
1306894144.46,8.0839459,4.8745932,18180.9060936,12.9,43.6,185.4,-1.0,661.0877541388463,286477.479398945,292.0205674330341,3.729680666980879,87.60000000000001,0.7078339033097724
1306894144.67,8.0838618,4.8741532,18329.7578044,12.9,44.0,185.6,-1.0,676.8130861965593,279882.1168134343,292.1048729140113,3.752071507974949,88.7,0.7153453534410059
1306894144.88,8.0837754,4.8737292,18475.394292,12.9,44.4,185.8,-1.0,656.2556184536771,276221.41940729273,291.57976156651984,3.800180233724278,89.4,0.7223239951732894
1306894145.09,8.0836876,4.8733228,18617.028154800002,12.9,44.7,186.0,-1.0,632.6144623103033,270246.6195656069,294.17424888933874,3.7623946904551366,91.60000000000001,0.7287340782879
1306894145.51,8.0834926,4.8724915,18913.156773199997,12.9,45.5,186.4,-1.0,656.206674682586,260660.50152404016,296.4355470978955,3.787434521766485,94.1,0.73552960540951
1306894145.72,8.0833915,4.8720923,19058.5964104,12.9,46.0,186.6,-1.0,637.277360495914,257990.99922105024,296.3242021078771,3.789753019821295,95.00000000000001,0.7417561911487925
1306894146.56,8.0829372,4.8704915,19663.7801568,12.9,47.6,187.4,-1.0,653.495859356952,258654.4578747964,296.36560685039336,3.7228335455646784,92.39999999999999,0.7484654431172965
1306894146.98,8.0826949,4.869734,19962.763106,12.4,46.5,187.7,-1.0,633.7512132843826,261121.63761525674,295.38833886613554,3.786933103984059,91.3,0.7555485030473053
1306894147.19,8.0825668,4.8693479,20115.7486752,12.2,45.2,187.7,-1.0,648.7352250710439,262314.43640004995,295.92253896275133,3.824580389845696,93.10000000000001,0.7613841329685651
