flight id:a01
flight code:F-16A
origin:US
date:2011-06-01
from:krymsk
to:krasnodar pashkovsky
motor(s):1
mass aircraft:19518
mass fuel:19518
lift coef:2.2203235305245417
drag coef:0.01657331436821066

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,temperature_in,humidity_in,heart_rate,oxygen_mask
1306893963.15,4.3577387,5.4538221,9102.395304399999,-0.0,5.2,87.7,-1.0,396.237686982504,132293.56506922128,292.40757563509607,0.07217992970921296,86.20000000000002,0.47915446422515745
1306893963.36,4.3581624,5.4538361,9093.7666952,-0.0,3.7,87.7,-1.0,386.8239884467192,133739.32093475445,292.25342238617947,0.0705733853374385,86.9,0.4789556562636526
1306893964.21,4.3599473,5.4538949,9063.1236496,-0.0,5.7,87.7,-1.0,401.2521610932512,133875.7870575051,292.0244679719094,0.07259010367741071,86.6,0.47865694672734466
1306893964.63,4.3608412,5.4539243,9052.1984524,-0.0,7.4,87.7,-1.0,406.074793383248,131338.60703460427,294.5361118355018,0.07390445721226992,88.10000000000001,0.47833435267660107
1306893964.84,4.3612751,5.4539386,9048.392678,-0.0,7.9,87.7,-1.0,394.56327990107354,136350.03591159283,296.4309499090887,0.07546455178219655,87.80000000000001,0.47802423675359135
1306893965.07,4.3617642,5.4539547,9045.1774548,-0.0,8.2,87.7,-1.0,405.5532244935802,145599.7623835181,298.42193365520853,0.07553633483051878,89.50000000000001,0.4777264458524541
1306893965.28,4.362211,5.4539693,9043.2417592,-0.0,8.3,87.7,-1.0,405.7216713581189,149436.79762681804,298.11658933083214,0.07590311137113667,88.60000000000001,0.47744886492507
1306893965.49,4.3626641,5.4539842,9042.093465200001,-0.0,8.2,87.7,-1.0,410.99323073497004,154915.02856934175,297.51456056013103,0.07275459463737122,89.00000000000001,0.4771966995707392
1306893965.93,4.3635916,5.4540147,9041.8638064,-0.0,7.8,87.7,-1.0,401.9031185497625,159033.0380810171,298.3911601852269,0.07211156879675937,89.00000000000001,0.47697377743600605
1306893967.19,4.3662601,5.4541023,9047.7693184,-0.0,5.9,87.7,-1.0,403.80893106532966,156029.42717189575,299.31870646576084,0.0720736674420191,89.9,0.47679426081308385
1306893967.61,4.3671435,5.4541313,9049.5081636,-0.0,5.6,87.7,-1.0,401.18766545805113,153781.83145505626,296.9409406240928,0.07264713441004154,88.2,0.47667085748849947
1306893967.82,4.367587,5.4541458,9050.1315232,-0.0,5.4,87.7,-1.0,402.71924368229196,156073.66502594284,298.3537867380564,0.07504144801562088,87.60000000000001,0.4765690420904242
1306893968.88,4.3698218,5.454219,9050.8204996,-0.0,5.4,87.7,-1.0,402.0319204379096,157671.60953453698,300.8698781097502,0.07276932699160774,88.8,0.4765403347413429
1306893970.79,4.37383,5.4543501,9047.7037016,-0.0,6.0,87.7,-1.0,400.3400210069774,158527.9815513085,300.8062244608718,0.07174441702846591,87.6,0.4765298469898119
1306893975.26,4.3830465,5.4546508,9044.193202800001,-0.0,6.3,87.7,-1.0,393.68784820719617,160853.90476740466,298.01685388857675,0.06979591490873484,86.4,0.4765200482146588
1306893976.31,4.3851869,5.4547205,9043.3729928,-0.0,6.4,87.7,-1.0,389.4284205691496,159619.1427486445,297.17947773479546,0.07028772714794869,84.50000000000001,0.4765158378034602
1306894033.08,4.5000627,5.4584103,8999.311311599999,-0.0,6.3,87.7,-1.0,386.79761896660784,158113.83271093533,299.08484395929554,0.06952146567481349,84.30000000000003,0.476413333429007
1306894040.11,4.5142926,5.4588593,8993.7995004,-0.0,6.3,87.5,-1.0,386.9066281472296,155044.93443610286,299.0859644577691,0.07147006807066457,85.10000000000001,0.47630064751474627
1306894075.3,4.5855387,5.4610801,8966.010785600001,-0.0,5.8,87.5,-1.0,386.9996660246446,152382.26518552247,297.5002961683266,0.07257753684876604,85.0,0.4761236571385433
1306894075.93,4.5868018,5.4611191,8963.8126228,-0.0,0.8,87.5,-1.0,383.42531758383916,149326.84271621917,298.95590663014747,0.07218727290103874,84.5,0.47592775818841204
1306894076.56,4.58808,5.4611585,8952.198449200001,-0.0,-6.3,87.5,-1.0,388.0209826845437,146787.3638296902,299.36181887834806,0.07229718640019843,85.3,0.4757007021954112
1306894076.78,4.5885161,5.461172,8944.554092,-0.0,-8.5,87.5,-1.0,380.07378102923,144001.83325490676,300.1571108763695,0.07178720759598428,84.60000000000001,0.4754543548638276
1306894077.41,4.5897888,5.4612112,8908.727319200001,-0.0,-13.3,87.5,-1.0,388.1200506276774,143993.07588557398,299.1344721088344,0.07447354307917001,83.70000000000002,0.47512280412017055
1306894078.05,4.5910652,5.4612505,8851.903170399999,-0.0,-15.2,87.5,-1.0,386.3151196497364,144137.974043568,297.64626600056465,0.0724714214812536,83.40000000000002,0.474665936228657
1306894078.26,4.5914763,5.4612631,8829.6262668,-0.0,-15.4,87.5,-1.0,381.7085868038982,144766.7515304666,298.7108017417212,0.07389394184169217,83.9,0.474165280060678
1306894078.68,4.5923039,5.4612886,8779.954349200001,-0.0,-15.2,87.5,-1.0,385.7721873374061,147239.98634114655,298.97925486817803,0.07157610937896779,83.1,0.47355063657861324
1306894079.1,4.5931207,5.4613137,8725.9189144,-0.0,-14.7,87.5,-1.0,382.9226736682148,147431.9161208447,296.57682297136483,0.07114170201135848,83.3,0.47291272100555987
1306894079.31,4.5935374,5.4613265,8696.9819056,-0.0,-14.3,87.5,-1.0,391.25787819521094,146391.12919317518,298.7341677118594,0.07107341328171428,83.69999999999999,0.4722201466398556
1306894079.94,4.5947507,5.4613637,8609.3834776,-0.0,-13.1,87.5,-1.0,381.1767213286545,143628.35239707783,298.51990403173073,0.06908134612153606,83.9,0.47138801628115046
1306894080.57,4.5959792,5.4614015,8518.5698264,-0.0,-12.1,87.5,-1.0,386.2407160278959,139663.31688239382,296.6119401750092,0.0708235659665918,84.50000000000001,0.47034911645612854
1306894080.99,4.596795,5.4614265,8458.333604,-0.0,-11.6,87.5,-1.0,384.8792155886153,133860.75038297236,297.4298769124654,0.0704265274420534,85.7,0.4691967651875371
1306894081.43,4.5976483,5.4614527,8395.899218800001,-0.0,-11.2,87.5,-1.0,383.97627858459333,130270.16341513715,296.9637582009924,0.07064393422145271,87.4,0.46791657052436997
1306894082.07,4.5988893,5.4614908,8306.6931792,-0.0,-10.6,87.5,-1.0,383.62033504230254,127705.84058555462,297.65841681696793,0.06934308803885823,86.30000000000001,0.4665118242426552
1306894082.28,4.5992938,5.4615032,8278.084254399999,-0.0,-10.3,87.5,-1.0,380.6012251198794,126799.88414862404,297.03734554093427,0.0720948294959679,87.2,0.46517291348150036
1306894082.7,4.6001094,5.4615283,8221.1944888,-0.0,-9.9,87.5,-1.0,383.40048278618946,127978.32409764858,296.2952709203536,0.07187858508901508,87.10000000000002,0.4637532393782633
1306894082.91,4.6005225,5.4615409,8192.8152228,-0.0,-9.8,87.5,-1.0,387.7711068920995,128822.62879912792,296.4734394931202,0.07391111052839937,90.30000000000001,0.4623832481271697
1306894083.54,4.6017477,5.4615786,8110.3020968,-0.0,-9.4,87.5,-1.0,383.2047949107493,129057.17232349628,298.5807340816455,0.07572738741472476,92.90000000000002,0.46094680893206913
1306894083.96,4.6025781,5.4616041,8055.8401528,-0.0,-7.8,87.5,-1.0,388.61154430568104,128116.2316618966,297.60058774061434,0.07418032663721412,92.70000000000002,0.45945081155674106
1306894084.59,4.6038064,5.4616418,7979.00288,-0.0,-5.8,87.5,-1.0,382.68092247860193,127005.35450387228,297.5753842691453,0.07652014752061569,93.60000000000002,0.4579799235427428
1306894084.8,4.6042188,5.4616544,7954.5278136,-0.0,-5.1,87.5,-1.0,384.3842071530285,125981.13011781685,299.00148741657824,0.07604132149135029,93.70000000000002,0.4566638255549912
1306894085.22,4.6050458,5.4616798,7907.8414604,-0.0,-3.6,87.5,-1.0,384.48729745920167,126079.32973400835,299.0615341467123,0.07845038373938683,94.3,0.4553793439276946
1306894085.43,4.6054583,5.4616925,7885.8598324,-0.0,-3.1,87.5,-1.0,382.8508001402926,127007.01277671053,299.04381815006406,0.07698973598272012,96.1,0.4541892520641776
1306894086.06,4.6067158,5.4617312,7824.475316,-0.0,-1.1,87.5,-1.0,387.5697704826543,128394.12596671112,297.1773291656928,0.0763075531739163,95.1,0.45306407708604984
1306894086.27,4.607119,5.4617435,7806.660354799999,-0.0,-0.7,87.5,-1.0,372.62893125227464,130246.65094864053,298.67140763126685,0.07374500942309141,96.89999999999999,0.4519640880221828
1306894086.69,4.6079607,5.4617694,7772.1131096,-0.0,-0.3,87.5,-1.0,387.50299444940475,135108.80260769688,300.2293984597136,0.07427855624383095,99.1,0.45091623150424753
1306894086.9,4.6083795,5.4617823,7756.1354188000005,-0.0,-0.2,87.5,-1.0,384.91593517789636,137756.4104256329,298.6663658886101,0.07412266556654928,96.59999999999998,0.4498973119941862
1306894087.97,4.6105491,5.461849,7683.202345600001,-0.0,-0.3,87.5,-1.0,390.3215028915849,141279.55094708788,297.99410929828485,0.0718540175304278,95.00000000000001,0.4489007459399431
1306894088.61,4.6118459,5.4618888,7644.5868588,-0.0,-0.8,87.5,-1.0,389.5725723963715,144431.2432243175,297.58297348266643,0.07099244750845536,92.60000000000001,0.44794115495131664
1306894088.82,4.6122799,5.4619022,7632.0212415999995,-0.0,-1.0,87.5,-1.0,396.7799881161926,145514.45375853457,298.2678222704771,0.06836108091739555,91.00000000000001,0.4471315311542913
1306894089.25,4.6131514,5.461929,7607.0540492,-0.0,-1.3,87.5,-1.0,389.3863439575566,143352.24592291037,296.37596447420594,0.06902605261200014,88.4,0.4463207590633026
1306894090.1,4.6148914,5.4619824,7557.447748400001,-0.0,-1.1,87.5,-1.0,393.0817654406262,143671.79873789733,295.33690146487294,0.06983858916054843,86.2,0.44550317376146537
1306894090.32,4.615349,5.4619964,7544.4884304,-0.0,-0.5,87.5,-1.0,398.7944274415373,143652.97486910145,293.64938441361807,0.07034367003137103,83.10000000000001,0.4447066405156212
1306894090.75,4.6162344,5.4620236,7520.3086396,-0.0,0.8,87.5,-1.0,395.0870274361891,142072.15844574547,295.50904575573855,0.06949633228556241,82.80000000000001,0.4439969182933989
1306894090.97,4.6166826,5.4620374,7508.727274399999,-0.0,1.4,87.5,-1.0,391.15141577602424,145598.71149053975,296.44958739446867,0.07201840284319787,83.50000000000001,0.44330174112804455
1306894091.62,4.6180219,5.4620784,7478.182653999999,-0.0,4.3,87.5,-1.0,394.7596611349692,148526.12384366157,297.1799960362016,0.07272289013448872,83.7,0.44261590342025803
1306894091.83,4.6184394,5.4620912,7470.3086379999995,-0.0,4.9,87.5,-1.0,381.3113096887106,150662.4656043342,298.23133377240424,0.07239305746543193,86.5,0.44194897428639984
1306894092.25,4.6193021,5.4621176,7456.6275352,-0.0,6.0,87.5,-1.0,392.8384241073667,156711.97530029225,297.4170201512065,0.07466152580371803,85.3,0.44142029974571734
1306894092.47,4.6197533,5.4621314,7450.8860652,-0.0,6.5,87.5,-1.0,392.18235593404637,161512.5392629242,298.2203282525083,0.07690957157209938,85.1,0.4409683312417804
1306894093.12,4.6210843,5.4621721,7439.4359336,-0.0,8.1,87.5,-1.0,391.37175232724076,162995.25826488534,298.07632732972354,0.07839865594865238,85.4,0.44051896553749337
1306894093.33,4.6215162,5.4621853,7437.434621199999,-0.0,8.5,87.5,-1.0,392.75405861882115,164617.3916718277,300.31508414866653,0.07479415531991812,87.90000000000002,0.440123186884825
1306894093.76,4.6223913,5.4622121,7435.9582432,-0.0,9.1,87.5,-1.0,388.94078221264124,162861.98687848248,301.65937669491376,0.07444058453612737,89.00000000000003,0.43983971138176287
1306894093.97,4.6228162,5.4622251,7436.3847524,-0.0,9.2,87.5,-1.0,386.73195085280946,158878.6988674695,301.8167444199543,0.07393430232708292,91.00000000000001,0.4395874694745012
1306894094.61,4.6241079,5.4622645,7441.2075872,-0.0,9.2,87.5,-1.0,385.8920814177185,157348.11504160464,301.200117363985,0.07657043482135627,91.90000000000002,0.4394029003581409
1306894095.05,4.624983,5.4622912,7446.653781599999,-0.0,8.8,87.5,-1.0,380.6982875802199,156266.13267060806,299.4630519899926,0.07493621809495474,88.20000000000002,0.439258062212909
1306894095.69,4.6262666,5.4623304,7456.069792400001,-0.0,8.2,87.5,-1.0,383.674940149715,155279.02946786376,298.7860593798829,0.07274439399592775,87.2,0.4392064655374934
1306894095.9,4.6266928,5.4623434,7459.2850156,-0.0,8.1,87.5,-1.0,388.09918190945416,156482.3709084842,299.09542790064813,0.07274889851298377,87.20000000000002,0.4391807437527166
1306894096.56,4.6280172,5.4623837,7469.160344,-0.0,7.8,87.5,-1.0,383.96617529674876,153832.11093069252,300.88456530261806,0.07330691502626288,88.5,0.43920998697231406
1306894097.19,4.6292728,5.462422,7477.9858036,-0.0,7.4,87.5,-1.0,381.37736184973454,151131.6554379019,301.3100193761623,0.07332908464382853,88.80000000000001,0.4392732196932239
1306894097.4,4.6296857,5.4624346,7480.708900799999,-0.0,7.2,87.5,-1.0,376.6228164932071,148304.85198244054,300.8449608990076,0.0739093198374547,88.39999999999999,0.43936952328027556
1306894097.83,4.6305606,5.4624612,7485.958244799999,-0.0,6.8,87.5,-1.0,388.8871647003752,146247.99494386,300.58572278519534,0.07732011893502486,88.80000000000001,0.4394827450650524
1306894098.04,4.6309724,5.4624737,7488.189216000001,-0.0,6.6,87.5,-1.0,375.4338893861384,144911.32560534528,300.56420065648706,0.07598967784052656,87.69999999999999,0.43960461733101924
1306894098.68,4.6322613,5.462513,7494.5212372,-0.0,9.6,87.5,-1.0,385.23024408782516,148240.04584696708,301.09378917715503,0.0789426894410535,89.20000000000002,0.439740269124545
1306894098.89,4.6326955,5.4625262,7497.1787176,-0.0,10.8,87.5,-1.0,394.77117677272344,150479.5771566664,301.2637276632615,0.07865695044731708,90.80000000000001,0.43987086842463247
1306894099.31,4.6335224,5.4625513,7504.265332000001,-0.0,13.0,87.5,-1.0,377.11882815094515,150161.38446649362,300.6965651328816,0.08153225382018522,93.00000000000001,0.4400052953712642
1306894099.53,4.633969,5.4625649,7509.514676000001,-0.0,14.2,87.5,-1.0,388.2637646229716,152141.50627561205,301.12993131038263,0.08316099319071091,92.40000000000002,0.44013000009567366
1306894100.17,4.6352518,5.4626039,7530.8073276,-0.0,13.4,87.5,-1.0,383.9696310869116,148561.65833484594,300.82912986251307,0.08224415532329173,91.10000000000001,0.44029688548499996
1306894100.38,4.6356579,5.4626163,7538.845385600001,-0.0,11.8,87.5,-1.0,371.6751750806251,143367.9026267978,298.70063609045286,0.08197822002651867,92.3,0.4404594839101968
1306894100.8,4.6365027,5.462642,7555.6432864,-0.0,9.1,87.5,-1.0,385.7122893583784,143842.54460237848,297.661876154586,0.08074784424033223,93.10000000000001,0.4406406846975983
1306894101.01,4.6369138,5.4626545,7563.2876436,-0.0,8.0,87.5,-1.0,375.5713110532914,143311.68587601313,299.1578216050316,0.0794514913085774,91.80000000000003,0.44083336842463244
1306894101.65,4.6382083,5.4626939,7583.333576,-0.0,8.8,87.5,-1.0,387.2968045526489,144281.88210234384,297.94952886460516,0.07897090362072469,91.80000000000001,0.4410605775234951
1306894102.07,4.639036,5.462719,7594.816516,-0.0,12.0,87.5,-1.0,377.7253646942801,149856.7526263262,297.23757494397074,0.08015495565981588,92.60000000000002,0.44130937454886693
1306894102.71,4.6403193,5.462758,7616.010742400001,-0.0,12.1,87.5,-1.0,384.1982285452358,152465.52622159108,297.63911558008976,0.07972763370242072,91.40000000000002,0.4415928500519291
1306894102.92,4.6407455,5.462771,7623.819141599999,-0.0,11.6,87.5,-1.0,388.5378662527668,151638.0800483739,298.60707785026034,0.08056754468195351,91.80000000000001,0.4418883443651399
1306894103.35,4.6415979,5.4627969,7639.6327904,-0.0,9.2,87.5,-1.0,380.2301645092701,151599.72113648188,300.07561595153095,0.07990908632347601,89.9,0.4422042017579658
1306894103.56,4.6420225,5.4628098,7647.145914,-0.0,8.3,87.5,-1.0,387.439717529582,148394.6441854516,298.3256386404424,0.08024542909414062,91.10000000000001,0.4425253413030227
1306894104.2,4.643308,5.4628488,7667.290271599999,-0.0,10.9,87.5,-1.0,384.6757934685772,143696.21622219915,298.94047242481133,0.07966818190396636,89.4,0.4428438014954986
1306894104.41,4.6437291,5.4628616,7673.8191432,-0.0,11.7,87.5,-1.0,384.0230467568553,141588.41886338688,299.092116039135,0.07922203872258982,89.4,0.44315874025315394
1306894104.83,4.6445762,5.4628873,7688.0251804,-0.0,12.2,87.5,-1.0,386.38699335920523,139265.9767163424,297.8221297764391,0.08106653850195138,88.4,0.4434676313292695
1306894105.05,4.6450062,5.4629004,7695.7679628000005,-0.0,12.3,87.5,-1.0,375.09114427045085,139051.14165371834,295.7022562203525,0.08356721795504035,87.60000000000001,0.4437767520641776
1306894105.89,4.6466897,5.4629514,7729.1012972,-0.0,12.5,87.5,-1.0,384.2668510364022,141371.07351515858,297.353355971135,0.08188015261381729,86.0,0.44411687673609357
1306894106.31,4.6475274,5.4629768,7747.014683599999,-0.0,11.8,87.5,-1.0,382.67911131582014,145602.0693063991,296.63402510376176,0.08257491995202422,88.10000000000001,0.4444720057824628
1306894106.52,4.6479442,5.4629894,7756.0041852,-0.0,10.5,87.5,-1.0,381.235666690672,148924.74470801238,295.4530626024634,0.08119762010185712,87.60000000000001,0.44479865713854333
1306894107.17,4.6492453,5.4630289,7780.676102,-0.0,4.1,87.5,-1.0,383.6746352501558,151534.2686241831,295.0360138694249,0.08050654033421685,85.3,0.44516465670109795
1306894107.61,4.6501305,5.4630557,7790.9123228,-0.0,2.1,87.5,-1.0,385.0931850612861,152472.29337292665,295.06870007573383,0.07775870883836518,87.4,0.4455176422654024
1306894108.25,4.6514176,5.4630946,7794.619672000001,-0.0,1.7,87.5,-1.0,384.5337538567812,149510.63057701677,295.49368520808065,0.07751142204497338,87.30000000000001,0.4458617476897244
1306894108.46,4.6518454,5.4631076,7793.536994799999,-0.0,4.7,87.5,-1.0,389.4231779138842,147427.66155924773,295.86464556772376,0.08013142786498254,88.60000000000001,0.44615632336776473
1306894108.88,4.6526852,5.463133,7791.6997243999995,-0.0,11.4,87.5,-1.0,382.52006820272067,144152.37544362436,295.4228864619635,0.07901874744705413,87.5,0.44643137804842953
1306894109.09,4.6531089,5.4631459,7792.1918504,-0.0,12.0,87.6,-1.0,385.78212548950967,141685.33790474737,298.00753417702254,0.07689026785078182,87.4,0.4466744336039852
1306894109.74,4.6544282,5.4631858,7800.3939504,-0.0,10.0,87.6,-1.0,387.94937915339324,141389.88924772327,298.66293019629893,0.0749852792687555,89.2,0.4469185609005731
1306894109.96,4.6548754,5.4631993,7804.4950004,-0.0,9.2,87.6,-1.0,388.8151254044302,140642.38146633873,296.443212477942,0.07477818350729673,88.4,0.4470944795357436
1306894110.4,4.6557689,5.4632264,7813.156418,-0.0,8.6,87.6,-1.0,388.3154095465037,141086.19949429162,298.0337028255565,0.07234152744671589,88.10000000000001,0.447248810244405
1306894110.84,4.6566693,5.4632536,7822.0803028,-0.0,9.2,87.6,-1.0,391.1778113131802,142222.36779437275,299.55426345345523,0.07184533653565003,87.0,0.4474029878472047
1306894111.06,4.6571154,5.4632671,7826.7062872,-0.0,9.8,87.6,-1.0,387.89445659003803,143003.37493429802,297.8388330551774,0.07286096552784835,88.39999999999999,0.44751039160923445
1306894111.69,4.6583971,5.4633058,7842.060618400001,-0.0,12.3,87.6,-1.0,389.0551663549835,145446.6492216353,296.3110572046654,0.07275722745228431,87.00000000000001,0.44762973762848207
1306894112.32,4.6596819,5.4633446,7863.189227999999,-0.0,15.4,87.6,-1.0,390.4095153524159,148015.1552263216,296.9019737578276,0.07358482980844128,87.30000000000001,0.4477897332540289
1306894112.54,4.6601184,5.4633578,7872.3099632,-0.0,16.3,87.6,-1.0,380.65055863673115,149366.30234937996,296.39216279828713,0.07401002367988847,85.4,0.44797353684108043
1306894113.18,4.6614067,5.4633966,7905.4792556,-0.0,17.6,87.6,-1.0,386.478055665605,153682.26740820048,296.2476406088689,0.07267926470680532,83.30000000000001,0.44823902240538493
1306894113.81,4.662644,5.4634339,7945.0461860000005,-0.0,17.1,87.6,-1.0,378.6022420294161,155593.20204851244,295.3722827231517,0.07434047220556426,86.5,0.4485956825103718
1306894114.02,4.6630661,5.4634466,7959.6459239999995,-0.0,16.8,87.6,-1.0,387.3003143403941,156579.98541806694,297.1266874504846,0.07612582914837397,86.1,0.4489672704368809
1306894114.44,4.6638796,5.4634711,7988.9766336,-0.0,18.3,87.6,-1.0,374.12196876577633,154898.3270839873,298.86817743697895,0.0761552038474136,87.4,0.44939772756723967
1306894114.86,4.6647224,5.4634964,8021.555374799999,-0.0,19.7,87.6,-1.0,387.5246014239868,151914.00231529682,298.563852820317,0.07751496679384645,86.2,0.4498839917842126
1306894115.08,4.6651439,5.4635091,8038.911018400001,-0.0,20.2,87.6,-1.0,371.24915581613357,145120.20682477404,297.2406622578904,0.07960051981485204,85.1,0.4503899301044225
1306894115.71,4.666381,5.4635463,8094.0619388000005,-0.0,21.2,87.6,-1.0,380.77759276967936,142856.47754818504,296.67140917998637,0.0779604138535762,84.1,0.4510137599381933
1306894116.34,4.6676062,5.4635832,8154.5606284000005,-0.0,22.0,87.6,-1.0,378.24219227217384,141445.40332207477,297.3984506745819,0.07874967143468485,85.89999999999999,0.45174292660486
1306894116.55,4.6680165,5.4635955,8176.017322000001,-0.0,22.3,87.6,-1.0,380.81065139551043,141147.58454515043,296.90406031491085,0.07692534862010741,83.89999999999999,0.45247285880083543
1306894117.18,4.6692375,5.4636322,8243.4057756,-0.0,23.3,87.6,-1.0,378.5376821918235,142958.478245024,296.3432805222691,0.07670233678792028,86.6,0.45333874900206034
1306894117.82,4.6704699,5.4636692,8316.8637832,-0.0,24.3,87.6,-1.0,377.35254780277677,142352.42096050788,297.0558344705565,0.07797520256274995,87.19999999999999,0.45429864620241034
1306894118.03,4.6708867,5.4636818,8342.9464612,-0.0,24.5,87.6,-1.0,389.0365385353176,139365.2262077586,295.6486420700126,0.07653669872437374,86.1,0.45522708014816715
1306894118.69,4.672152,5.4637198,8425.0002696,-0.0,22.0,87.6,-1.0,377.3661244847522,132461.4015872088,293.9424182390108,0.07501578533558628,85.00000000000001,0.4563129069198207
1306894119.33,4.6733906,5.463757,8503.5435792,-0.0,15.0,87.6,-1.0,380.2027187121754,128128.06085232049,292.34453886626676,0.07716362273885198,84.10000000000001,0.45751356308779967
1306894119.55,4.673811,5.4637696,8527.821795200001,-0.0,12.6,87.6,-1.0,374.35763874729554,122437.27113657113,292.83075865625153,0.07806457216238738,85.5,0.458694851364265
1306894120.2,4.6750861,5.463808,8589.6328208,-0.0,6.9,87.6,-1.0,381.177947151734,121276.33541264269,294.5644328478895,0.07850019021460225,87.7,0.4599798688620778
1306894120.83,4.6763413,5.4638457,8631.3651056,-0.0,4.3,87.6,-1.0,383.8560995693277,121417.42915008307,294.9633925569337,0.0776174522482126,88.2,0.46123357621115924
1306894121.04,4.6767696,5.4638586,8641.5357096,-0.0,4.5,87.6,-1.0,391.3885200896686,123625.22251847446,295.9548869879016,0.07644498376867954,87.9,0.4623698513642651
1306894121.67,4.6780223,5.4638963,8664.5015896,-0.0,12.3,87.6,-1.0,381.2303079406294,123505.25452753108,294.88618670008634,0.07531582258123491,89.20000000000002,0.46350964795219163
1306894122.3,4.6792976,5.4639347,8689.632824,-0.0,14.7,87.6,-1.0,387.8892531000773,124507.66783205552,293.93450864336023,0.07303136119245715,86.5,0.46455084436514
1306894122.51,4.6797077,5.463947,8699.0160264,-0.0,13.9,87.6,-1.0,375.4175706560413,125544.1145113866,293.2743382295487,0.07462029771811352,86.7,0.4654425329040726
1306894122.93,4.6805559,5.4639725,8719.0619588,-0.0,10.6,87.6,-1.0,387.5713976352528,128299.87274209007,295.2510878561793,0.07604619407173567,85.89999999999999,0.46632013570372266
1306894123.14,4.6809825,5.4639853,8728.707628400001,-0.0,8.3,87.6,-1.0,389.351974436611,132508.3341947372,294.802805190046,0.0771778085488274,87.2,0.4670287861849125
1306894123.78,4.6822581,5.4640236,8752.1000176,-0.0,5.3,87.6,-1.0,382.15409482196213,136936.70545291196,295.16751040294844,0.07480484472132236,86.89999999999999,0.46760875118928696
1306894123.99,4.6826771,5.4640361,8757.7430624,-0.0,5.4,87.6,-1.0,382.18005394886194,141777.98131946762,293.6621812360413,0.07458414814782312,84.1,0.46814523412891945
1306894124.42,4.683542,5.4640621,8766.896606,-0.0,7.6,87.6,-1.0,384.8769636711745,142640.56117884404,292.1285594791358,0.07183563079644985,84.4,0.46855884961448374
1306894124.63,4.6839655,5.4640748,8770.833614,-0.0,10.0,87.6,-1.0,385.9023960768926,141093.7728597058,294.09605604697657,0.07184760810302171,84.7,0.4688842761236701
1306894125.27,4.6852517,5.4641134,8786.745687999999,-0.0,16.8,87.6,-1.0,384.66175595601817,139036.51045579652,294.2779832299191,0.0732852478377678,83.3,0.4692230993957611
1306894125.48,4.685685,5.4641264,8794.6853208,-0.0,17.5,87.6,-1.0,394.9040818784879,137670.85050008888,295.651322385397,0.07455556411505102,82.2,0.4695268614255073
1306894125.9,4.6865122,5.4641512,8813.4517256,-0.0,16.7,87.6,-1.0,378.325253171491,133369.55080984416,297.38233447128636,0.07714346333496334,85.60000000000001,0.46981577218666226
1306894126.11,4.6869347,5.4641638,8824.4097312,-0.0,15.5,87.6,-1.0,386.3378510257923,134593.60770188653,297.3753195082363,0.0775898343719467,85.50000000000001,0.47010835748849955
1306894126.77,4.6882336,5.4642027,8858.8913596,-0.0,8.2,87.6,-1.0,378.50599429839014,132721.75122647235,294.98478859007724,0.0778152679117385,87.70000000000002,0.47043462607992553
1306894126.98,4.6886526,5.4642152,8868.6682628,-0.0,5.6,87.6,-1.0,383.02884953471005,130909.00342506656,296.9358149093037,0.0753210942423484,88.5,0.4707612008830752
1306894127.41,4.6895187,5.4642411,8884.088210799999,-0.0,1.1,87.6,-1.0,385.8288287497936,130157.80946334632,298.81368661784137,0.0777935550869901,91.0,0.47106917332402
1306894127.63,4.6899618,5.4642544,8889.0094708,-0.0,-0.3,87.6,-1.0,385.3753614151893,129050.0861136343,298.5577241046496,0.07494432621831222,90.80000000000001,0.47137546160048543
1306894128.29,4.6912922,5.4642942,8891.6013344,-0.0,1.9,87.6,-1.0,385.49253585923236,127775.97312859407,299.32620914790994,0.07662176952975865,90.10000000000001,0.47166643929077423
1306894128.5,4.6917167,5.4643069,8889.960914399999,-0.0,5.0,87.6,-1.0,386.45890496469616,128138.17677922596,296.9148062336232,0.07913047743572554,89.89999999999999,0.4719444029828127
1306894128.93,4.6925997,5.4643333,8887.1722004,-0.0,12.1,87.6,-1.0,392.2535882756652,129744.1479576907,294.91814999594055,0.07974640069165721,89.1,0.4721787315042476
1306894129.15,4.6930453,5.4643467,8887.6643264,-0.0,14.6,87.6,-1.0,387.01783542631847,130665.19276143536,295.21815031154955,0.07846127220645148,88.5,0.4723956825103718
1306894129.79,4.6943542,5.4643858,8898.294248,-0.0,11.8,87.6,-1.0,390.88134835292817,135502.006510606,293.4799451181721,0.07577121113942101,85.4,0.47259364838963686
1306894130.0,4.6947905,5.4643988,8903.6420172,-0.0,10.2,87.6,-1.0,397.12027379134787,138182.14443429248,295.4237036207758,0.07337123404572111,84.7,0.47277852371772083
1306894130.43,4.695665,5.464425,8914.5672144,-0.0,7.4,87.6,-1.0,389.01944100053703,140235.3888215948,296.8225830168467,0.07388104334901162,84.4,0.4729084340414304
1306894130.64,4.6961033,5.4644381,8919.5212828,-0.0,6.3,87.6,-1.0,398.3247444899091,142649.44131566535,294.69699020287237,0.07549004527007588,84.30000000000001,0.4730270910843
1306894131.28,4.69742,5.4644774,8930.4792884,-0.0,5.1,87.6,-1.0,393.07093778688306,141493.81875847856,294.2053925223155,0.0735258955267921,82.80000000000001,0.4731353369285695
