flight id:501
flight code:Tu-142
origin:RU
date:2011-06-01
from:beslan
to:mozdok
motor(s):4
mass aircraft:96000.025248
mass fuel:96000.025248
lift coef:1.5098032749390164
drag coef:0.017311591591697872

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,engine_2,engine_3,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306894053⋅33,5⋅9263536,4⋅2690056,539⋅14,-44⋅6,8⋅4,292⋅8,-1⋅0,134⋅66595596932217,46482832⋅75233026,46482832⋅75233026,46482832⋅75233026,46482832⋅75233026,24⋅419830034071744,7⋅6113960575310395,24379⋅672945444654,84⋅8,39⋅00493186782187
1306894053⋅98,5⋅9253368,4⋅2693068,538⋅55,-45⋅0,8⋅4,289⋅8,-1⋅0,133⋅66789531358125,40727595⋅61775066,40727595⋅61775066,40727595⋅61775066,40727595⋅61775066,24⋅77067998191836,7⋅706676466510113,24831⋅229040228456,85⋅5,39⋅00039227902046
1306894054⋅2,5⋅9249837,4⋅269402,538⋅37,-45⋅0,8⋅7,288⋅9,-1⋅0,135⋅7698894875286,34974672⋅16510022,34974672⋅16510022,34974672⋅16510022,34974672⋅16510022,25⋅068340643557086,7⋅725617688992735,25330⋅149633942918,85⋅9,38⋅99605172783936
1306894054⋅83,5⋅9239927,4⋅2696443,537⋅92,-45⋅0,8⋅9,286⋅1,-1⋅0,131⋅92418789465236,27899018⋅453592494,27899018⋅453592494,27899018⋅453592494,27899018⋅453592494,25⋅243752203629974,7⋅411446996122045,25158⋅83837054017,86⋅70000000000002,38⋅99167290019281
1306894055⋅47,5⋅9229598,4⋅2698582,537⋅78,-24⋅7,10⋅4,283⋅4,-1⋅0,133⋅86687120557943,25230548⋅148672815,25230548⋅148672815,25230548⋅148672815,25230548⋅148672815,27⋅156544646730126,7⋅6734874686343435,25642⋅37076831945,85⋅4,38⋅98748545487348
1306894055⋅68,5⋅922632,4⋅2699196,538⋅02,-12⋅1,10⋅6,282⋅9,-1⋅0,128⋅8740158240999,24101053⋅65429111,24101053⋅65429111,24101053⋅65429111,24101053⋅65429111,29⋅698631190818936,7⋅637870347448224,26028⋅1793367547,83⋅70000000000002,38⋅98432381882799
1306894056⋅1,5⋅9219623,4⋅2700422,539⋅13,7⋅4,10⋅6,282⋅8,-1⋅0,131⋅54502659187668,22189915⋅83972468,22189915⋅83972468,22189915⋅83972468,22189915⋅83972468,29⋅331227990116332,7⋅720660048528437,25960⋅052871120228,83⋅9,38⋅98227985557339
1306894056⋅31,5⋅9216227,4⋅270105,539⋅98,12⋅7,10⋅5,283⋅0,-1⋅0,133⋅3960867664677,17787236⋅46008937,17787236⋅46008937,17787236⋅46008937,17787236⋅46008937,27⋅093696482311003,7⋅556233068215047,25998⋅96106197719,85⋅5,38⋅981606189781616
1306894056⋅94,5⋅9206199,4⋅2702976,542⋅91,24⋅1,8⋅0,283⋅9,-1⋅0,131⋅61151620425755,13752835⋅295385662,13752835⋅295385662,13752835⋅295385662,13752835⋅295385662,26⋅23446174289278,7⋅292687513523125,26008⋅16782345127,84⋅6,38⋅98379560360489
1306894057⋅15,5⋅9202903,4⋅2703637,543⋅8,27⋅6,7⋅4,284⋅3,-1⋅0,130⋅01437106346992,6955420⋅275407452,6955420⋅275407452,6955420⋅275407452,6955420⋅275407452,25⋅00709425976073,7⋅238458185341715,26472⋅5509027085,88⋅1,38⋅98684241025406
1306894057⋅58,5⋅9196165,4⋅2705037,545⋅28,33⋅2,6⋅4,285⋅1,-1⋅0,129⋅91167090498908,3812448⋅3988040183,3812448⋅3988040183,3812448⋅3988040183,3812448⋅3988040183,25⋅263751686123587,7⋅18243389277935,26478⋅44613756413,86⋅5,38⋅991542760210315
1306894057⋅8,5⋅9192675,4⋅270579,545⋅82,34⋅8,5⋅9,285⋅5,-1⋅0,131⋅87126643805257,2756504⋅086096979,2756504⋅086096979,2756504⋅086096979,2756504⋅086096979,23⋅01243404105976,7⋅3477326718583535,26072⋅294575210057,85⋅8,38⋅99710815828555
1306894058⋅45,5⋅9182333,4⋅270814,546⋅43,26⋅1,4⋅6,286⋅8,-1⋅0,132⋅70963830391037,6120138⋅842823335,6120138⋅842823335,6120138⋅842823335,6120138⋅842823335,24⋅215825431281672,7⋅29717025352231,26039⋅156955689643,85⋅00000000000001,39⋅00327832451477
1306894058⋅66,5⋅9179135,4⋅2708898,546⋅33,14⋅9,4⋅0,287⋅0,-1⋅0,127⋅28037836617693,7237698⋅422375474,7237698⋅422375474,7237698⋅422375474,7237698⋅422375474,22⋅50135021860044,7⋅5884688950661,25441⋅79520544027,83⋅10000000000002,39⋅00971642600209
1306894059⋅08,5⋅9172564,4⋅2710472,545⋅74,-6⋅2,5⋅2,287⋅0,-1⋅0,130⋅8509358627184,5528782⋅187349556,5528782⋅187349556,5528782⋅187349556,5528782⋅187349556,20⋅185488616946397,7⋅503364779597754,24815⋅91411979057,86⋅40000000000002,39⋅01581003930043
1306894059⋅29,5⋅9169204,4⋅2711275,545⋅35,-12⋅5,6⋅0,287⋅0,-1⋅0,134⋅0412216398089,3055586⋅6316924924,3055586⋅6316924924,3055586⋅6316924924,3055586⋅6316924924,20⋅082346257237212,7⋅568327652521532,25107⋅010729300902,86⋅1,39⋅0214213691342
1306894059⋅93,5⋅9159307,4⋅2713569,544⋅32,-23⋅1,7⋅3,286⋅0,-1⋅0,129⋅10770914960125,3204199⋅939256056,3204199⋅939256056,3204199⋅939256056,3204199⋅939256056,21⋅96880090206295,7⋅611085161003949,24884⋅521876999912,88⋅1,39⋅02539446624706
1306894060⋅14,5⋅9155959,4⋅2714311,544⋅05,-26⋅8,7⋅7,285⋅5,-1⋅0,132⋅73863124628468,2385206⋅6365997135,2385206⋅6365997135,2385206⋅6365997135,2385206⋅6365997135,23⋅44763634980042,7⋅662731174220822,25029⋅25891568711,89⋅4,39⋅02851017053402
1306894060⋅58,5⋅9149051,4⋅2715765,543⋅67,-32⋅6,8⋅5,284⋅2,-1⋅0,130⋅29564441528495,9799919⋅990658868,9799919⋅990658868,9799919⋅990658868,9799919⋅990658868,24⋅335094322538005,7⋅849961517132586,24265⋅957653498263,89⋅70000000000002,39⋅029091972808736
1306894060⋅79,5⋅9145837,4⋅27164,543⋅56,-34⋅1,8⋅5,283⋅5,-1⋅0,126⋅31553000487314,21045803⋅522855833,21045803⋅522855833,21045803⋅522855833,21045803⋅522855833,24⋅648497767931367,7⋅616592942381893,24153⋅849283928215,89⋅8,39⋅028908245774616
1306894061⋅42,5⋅9135825,4⋅2718201,543⋅39,-37⋅2,8⋅8,281⋅4,-1⋅0,130⋅8862305576144,20077562⋅67894427,20077562⋅67894427,20077562⋅67894427,20077562⋅67894427,24⋅622700568323786,7⋅553276194464137,23863⋅702804337016,91⋅0,39⋅02746139538091
1306894062⋅05,5⋅9126062,4⋅2719683,543⋅39,-39⋅1,8⋅8,279⋅1,-1⋅0,126⋅90039303317194,21509332⋅61481922,21509332⋅61481922,21509332⋅61481922,21509332⋅61481922,25⋅793450496533794,7⋅328145966643328,24582⋅225157827186,93⋅7,39⋅025601159160445
1306894062⋅26,5⋅9122659,4⋅2720133,543⋅37,-39⋅4,8⋅8,278⋅2,-1⋅0,132⋅46241545947282,18237011⋅868629955,18237011⋅868629955,18237011⋅868629955,18237011⋅868629955,26⋅760698871867678,7⋅638931889161737,24994⋅148850067933,96⋅3,39⋅0232586394754
1306894062⋅89,5⋅9112796,4⋅2721247,543⋅36,-39⋅7,8⋅8,275⋅9,-1⋅0,127⋅43048077656775,11513490⋅993756084,11513490⋅993756084,11513490⋅993756084,11513490⋅993756084,28⋅4420897702219,7⋅3600865893089615,25290⋅481835063678,95⋅0,39⋅02098501742816
1306894063⋅53,5⋅9102849,4⋅2722081,543⋅29,-39⋅4,8⋅8,273⋅5,-1⋅0,126⋅3484703920758,11268293⋅101960141,11268293⋅101960141,11268293⋅101960141,11268293⋅101960141,31⋅243370631134706,7⋅206909297615852,25390⋅31809010856,93⋅8,39⋅01910947062151
1306894063⋅75,5⋅9099416,4⋅2722303,543⋅24,-39⋅2,8⋅9,272⋅7,-1⋅0,126⋅83645136553376,17744391⋅93272916,17744391⋅93272916,17744391⋅93272916,17744391⋅93272916,30⋅746201238819207,6⋅945522624792069,25203⋅643138198837,95⋅5,39⋅017494203779876
1306894064⋅39,5⋅9089613,4⋅2722749,543⋅04,-38⋅4,7⋅4,270⋅3,-1⋅0,124⋅3730762128504,21925031⋅6933609,21925031⋅6933609,21925031⋅6933609,21925031⋅6933609,31⋅478534264098244,6⋅868658166443001,24905⋅174461666542,95⋅3,39⋅016514326264556
1306894065⋅04,5⋅9079646,4⋅2722924,542⋅72,-37⋅4,5⋅8,267⋅9,-1⋅0,124⋅73598918462768,24007502⋅67064948,24007502⋅67064948,24007502⋅67064948,24007502⋅67064948,30⋅49141532908291,6⋅875531892888385,24835⋅845571000078,92⋅89999999999999,39⋅015496172283804
1306894065⋅25,5⋅9076416,4⋅2722921,542⋅59,-37⋅0,5⋅3,267⋅2,-1⋅0,125⋅18596272628373,18827616⋅120341804,18827616⋅120341804,18827616⋅120341804,18827616⋅120341804,31⋅719786605696356,6⋅8500445742553975,25027⋅22771089805,95⋅9,39⋅014669400630254
1306894065⋅89,5⋅906672,4⋅2722741,542⋅15,-35⋅7,5⋅3,265⋅0,-1⋅0,123⋅68345122617798,11810953⋅17734537,11810953⋅17734537,11810953⋅17734537,11810953⋅17734537,30⋅662585396821978,7⋅1848324983305965,24910⋅96678380824,92⋅3,39⋅013590004304795
1306894066⋅52,5⋅9057215,4⋅2722318,541⋅63,-34⋅3,5⋅3,262⋅8,-1⋅0,123⋅81258504356157,7722126⋅96098578,7722126⋅96098578,7722126⋅96098578,7722126⋅96098578,29⋅358402637096788,7⋅331830552080232,25650⋅51778438911,91⋅1,39⋅01224267272124
1306894066⋅73,5⋅9054237,4⋅2722136,541⋅46,-33⋅8,5⋅3,262⋅2,-1⋅0,116⋅63816516274046,7670867⋅856368368,7670867⋅856368368,7670867⋅856368368,7670867⋅856368368,29⋅266512355551566,7⋅369051426462285,25570⋅621182531722,90⋅0,39⋅010765201155195
1306894067⋅16,5⋅9047922,4⋅2721673,541⋅07,-32⋅6,5⋅3,260⋅8,-1⋅0,121⋅30268294935291,12839255⋅241971906,12839255⋅241971906,12839255⋅241971906,12839255⋅241971906,26⋅648176071484137,7⋅054633746310546,25035⋅07956399949,89⋅80000000000001,39⋅009004483744874
1306894067⋅59,5⋅9041594,4⋅2721108,540⋅66,-31⋅5,5⋅3,259⋅5,-1⋅0,121⋅96393394590498,18832809⋅878351856,18832809⋅878351856,18832809⋅878351856,18832809⋅878351856,26⋅216690196839625,7⋅029242914617948,25367⋅901004289957,89⋅8,39⋅006937554611014
1306894067⋅81,5⋅9038395,4⋅2720783,540⋅44,-30⋅9,5⋅3,258⋅8,-1⋅0,120⋅81192803545704,24826625⋅184484594,24826625⋅184484594,24826625⋅184484594,24826625⋅184484594,24⋅970428345678684,7⋅036370532187174,26125⋅445162988115,89⋅2,39⋅00475579608083
1306894068⋅45,5⋅902924,4⋅2719715,539⋅81,-29⋅0,5⋅3,257⋅0,-1⋅0,119⋅52541685028382,31591368⋅22884481,31591368⋅22884481,31591368⋅22884481,31591368⋅22884481,23⋅099631216781674,7⋅017318748907308,25524⋅203284135136,88⋅9,39⋅00213003055152
1306894069⋅09,5⋅902024,4⋅2718471,539⋅17,-27⋅1,5⋅3,255⋅2,-1⋅0,118⋅45488124566376,30844814⋅85112917,30844814⋅85112917,30844814⋅85112917,30844814⋅85112917,22⋅345975350322053,7⋅104106760189244,25566⋅778264713488,86⋅9,38⋅99916743212633
1306894069⋅31,5⋅9017141,4⋅2717999,538⋅95,-26⋅7,4⋅4,254⋅7,-1⋅0,119⋅0688533860313,24442897⋅179895304,24442897⋅179895304,24442897⋅179895304,24442897⋅179895304,21⋅818587527021275,7⋅210397701813979,25339⋅24458200908,86⋅9,38⋅99628138663201
1306894069⋅96,5⋅9008141,4⋅2716503,538⋅35,-25⋅9,4⋅7,253⋅0,-1⋅0,117⋅86104275175177,21177298⋅453891214,21177298⋅453891214,21177298⋅453891214,21177298⋅453891214,21⋅117345579885495,7⋅378267253353957,25039⋅448683444323,86⋅9,38⋅99303554236255
1306894070⋅38,5⋅9002493,4⋅2715468,538⋅01,-25⋅5,4⋅8,251⋅9,-1⋅0,115⋅32350518734854,17499067⋅095072526,17499067⋅095072526,17499067⋅095072526,17499067⋅095072526,22⋅30074588603432,7⋅148216154659166,24821⋅184313216516,89⋅9,38⋅98986625102396
1306894071⋅02,5⋅8993907,4⋅2713751,537⋅55,-25⋅1,4⋅8,250⋅3,-1⋅0,115⋅8582841122315,13946026⋅522415517,13946026⋅522415517,13946026⋅522415517,13946026⋅522415517,23⋅57524120556546,7⋅23658290196531,24215⋅282670789937,92⋅00000000000001,38⋅98674289144391
1306894071⋅24,5⋅8990991,4⋅2713128,537⋅41,-25⋅1,5⋅1,249⋅8,-1⋅0,115⋅12402376629306,16120160⋅062342403,16120160⋅062342403,16120160⋅062342403,16120160⋅062342403,22⋅558301284627518,7⋅108469903480574,23710⋅428289628322,90⋅4,38⋅98364249774312
1306894071⋅67,5⋅8985306,4⋅2711854,537⋅16,-24⋅9,5⋅3,248⋅7,-1⋅0,115⋅44525903271767,16965323⋅684024777,16965323⋅684024777,16965323⋅684024777,16965323⋅684024777,24⋅855759514123516,7⋅1896974128430475,23491⋅559937076847,90⋅5,38⋅98064927814558
1306894072⋅09,5⋅897985,4⋅2710556,536⋅96,-24⋅8,5⋅3,247⋅6,-1⋅0,114⋅38769773378388,17009031⋅576294918,17009031⋅576294918,17009031⋅576294918,17009031⋅576294918,25⋅07296107916592,7⋅172179587793485,23460⋅35681106433,91⋅60000000000001,38⋅97781681970287
1306894072⋅3,5⋅8977128,4⋅270988,536⋅87,-24⋅8,5⋅5,247⋅1,-1⋅0,114⋅62157582893266,17567953⋅683019526,17567953⋅683019526,17567953⋅683019526,17567953⋅683019526,26⋅127091269450325,7⋅2808601145099505,23036⋅604380731493,93⋅40000000000002,38⋅97508388007033
1306894072⋅94,5⋅8968996,4⋅2707746,536⋅63,-24⋅8,5⋅5,245⋅5,-1⋅0,113⋅20727107822695,17682109⋅96654947,17682109⋅96654947,17682109⋅96654947,17682109⋅96654947,26⋅209651702678435,7⋅502548222305582,23412⋅28984601733,94⋅20000000000002,38⋅972649496868236
1306894073⋅58,5⋅8961094,4⋅27055,536⋅47,-24⋅8,5⋅9,243⋅9,-1⋅0,111⋅40535888624002,17176770⋅2524214,17176770⋅2524214,17176770⋅2524214,17176770⋅2524214,24⋅070638029643472,7⋅669600377234998,23480⋅509428013414,95⋅89999999999999,38⋅970582567734375
1306894073⋅8,5⋅8958332,4⋅2704674,536⋅42,-24⋅8,5⋅9,243⋅3,-1⋅0,114⋅04717627735005,16350581⋅929876251,16350581⋅929876251,16350581⋅929876251,16350581⋅929876251,26⋅41075773389114,7⋅330029799847575,23131⋅590916993635,95⋅39999999999999,38⋅96864577858302
1306894074⋅44,5⋅8950591,4⋅270224,536⋅31,-24⋅6,5⋅9,241⋅7,-1⋅0,111⋅05335119482784,15351157⋅839069558,15351157⋅839069558,15351157⋅839069558,15351157⋅839069558,25⋅308010016464962,7⋅165428321481932,23743⋅343798161288,94⋅7,38⋅967084098792995
1306894075⋅09,5⋅8942907,4⋅2699644,536⋅25,-24⋅6,5⋅9,240⋅1,-1⋅0,110⋅06442292734644,15015693⋅586768948,15015693⋅586768948,15015693⋅586768948,15015693⋅586768948,25⋅085214257748532,7⋅388886034333137,24232⋅214766064157,93⋅19999999999999,38⋅965736767209435
1306894075⋅3,5⋅8940344,4⋅2698737,536⋅23,-24⋅6,5⋅9,239⋅5,-1⋅0,114⋅81157835697654,14486015⋅279561622,14486015⋅279561622,14486015⋅279561622,14486015⋅279561622,23⋅97204508116434,7⋅105835817132277,24702⋅20462996043,92⋅6,38⋅96472626852177
1306894075⋅93,5⋅8933052,4⋅269604,536⋅21,-24⋅6,5⋅9,237⋅9,-1⋅0,109⋅96771155397612,16561021⋅649800384,16561021⋅649800384,16561021⋅649800384,16561021⋅649800384,25⋅08164991935011,7⋅285313746692433,25049⋅70083432862,92⋅80000000000001,38⋅96380763335117
1306894076⋅56,5⋅8925791,4⋅2693175,536⋅21,-24⋅6,5⋅9,236⋅3,-1⋅0,111⋅27426895676183,17963052⋅490928244,17963052⋅490928244,17963052⋅490928244,17963052⋅490928244,22⋅788210132869146,7⋅1995883484566505,24968⋅848823165943,90⋅0,38⋅963080380507776
1306894076⋅78,5⋅8923338,4⋅2692166,536⋅21,-24⋅6,5⋅9,235⋅8,-1⋅0,108⋅98833781059237,18784284⋅19001926,18784284⋅19001926,18784284⋅19001926,18784284⋅19001926,22⋅45663711289472,7⋅274639625589019,24868⋅515331532504,89⋅7,38⋅96250623352615
1306894077⋅41,5⋅8916235,4⋅2689121,536⋅24,-24⋅6,5⋅9,234⋅2,-1⋅0,111⋅31109871550645,20066470⋅959742755,20066470⋅959742755,20066470⋅959742755,20066470⋅959742755,22⋅695117689836184,7⋅334902748702912,25210⋅43282419007,88⋅8,38⋅962023950061585
1306894078⋅05,5⋅8909174,4⋅2685906,536⋅27,-24⋅6,5⋅9,232⋅6,-1⋅0,111⋅02349903833844,18866612⋅602182858,18866612⋅602182858,18866612⋅602182858,18866612⋅602182858,24⋅696779462905646,7⋅2771916519615365,24971⋅957983727985,86⋅0,38⋅9617483595104
1306894078⋅26,5⋅8906913,4⋅2684834,536⋅29,-24⋅6,5⋅9,232⋅0,-1⋅0,109⋅84143854497917,17254973⋅974579293,17254973⋅974579293,17254973⋅974579293,17254973⋅974579293,25⋅382143485028394,7⋅003687015383426,25668⋅04657297427,87⋅60000000000001,38⋅96161056423481
1306894078⋅68,5⋅8902379,4⋅2682623,536⋅32,-24⋅6,5⋅9,231⋅0,-1⋅0,111⋅03475979011569,18538449⋅84903079,18538449⋅84903079,18538449⋅84903079,18538449⋅84903079,23⋅606799905468804,6⋅975006406297203,25924⋅114014743787,90⋅5,38⋅96153401130393
1306894079⋅1,5⋅8897938,4⋅2680373,536⋅35,-24⋅6,5⋅9,229⋅9,-1⋅0,110⋅31411142468686,19542097⋅949852973,19542097⋅949852973,19542097⋅949852973,19542097⋅949852973,25⋅486583127307913,6⋅953329956106431,25608⋅38977173004,90⋅80000000000001,38⋅96156463247628
1306894079⋅31,5⋅8895688,4⋅26792,536⋅37,-24⋅6,5⋅9,229⋅4,-1⋅0,112⋅81107762920875,20066949⋅402412385,20066949⋅402412385,20066949⋅402412385,20066949⋅402412385,24⋅035678483602382,6⋅73227231473785,25627⋅190916714997,89⋅90000000000002,38⋅961656495993346
1306894079⋅94,5⋅8889208,4⋅2675695,536⋅42,-24⋅6,5⋅9,227⋅8,-1⋅0,109⋅95708629403649,20280022⋅680088677,20280022⋅680088677,20280022⋅680088677,20280022⋅680088677,23⋅658522710638813,6⋅898078293810675,25485⋅81423102005,89⋅1,38⋅96180194656202
1306894080⋅57,5⋅8882779,4⋅2672019,536⋅48,-24⋅6,5⋅9,226⋅2,-1⋅0,111⋅535198905735,19953892⋅46607773,19953892⋅46607773,19953892⋅46607773,19953892⋅46607773,23⋅476254611382505,6⋅986962413826244,25475⋅802602171883,91⋅19999999999999,38⋅9620086394754
1306894080⋅99,5⋅8878591,4⋅2669513,536⋅52,-24⋅6,5⋅9,225⋅2,-1⋅0,111⋅08361944780026,19533938⋅959271625,19533938⋅959271625,19533938⋅959271625,19533938⋅959271625,25⋅903990238578913,6⋅981541835220108,26289⋅08933785518,92⋅8,38⋅962245953561144
1306894081⋅43,5⋅8874286,4⋅2666839,536⋅56,-24⋅6,5⋅9,224⋅1,-1⋅0,110⋅9158480844507,20393390⋅370764066,20393390⋅370764066,20393390⋅370764066,20393390⋅370764066,25⋅618804354009086,7⋅1886299402523495,25775⋅16908884125,94⋅40000000000002,38⋅96251388881924
1306894082⋅07,5⋅8868168,4⋅2662858,536⋅62,-24⋅6,5⋅9,222⋅5,-1⋅0,110⋅72187862336935,19934465⋅670828044,19934465⋅670828044,19934465⋅670828044,19934465⋅670828044,24⋅31282203443487,7⋅088010309369976,25646⋅419658468407,93⋅80000000000001,38⋅96280478995659
1306894082⋅28,5⋅8866211,4⋅2661538,536⋅64,-24⋅6,5⋅9,221⋅9,-1⋅0,109⋅7467446719883,18556388⋅124337,18556388⋅124337,18556388⋅124337,18556388⋅124337,23⋅926087694126796,7⋅207098321471265,25378⋅791715992604,96⋅50000000000001,38⋅963088035800865
1306894082⋅7,5⋅8862321,4⋅2658843,536⋅68,-24⋅6,5⋅9,220⋅8,-1⋅0,110⋅68972111859297,18599791⋅36082514,18599791⋅36082514,18599791⋅36082514,18599791⋅36082514,26⋅096495266356214,7⋅472341899901391,25260⋅364680453844,94⋅10000000000001,38⋅96338659223131
1306894082⋅91,5⋅8860379,4⋅2657462,536⋅69,-24⋅6,5⋅9,220⋅3,-1⋅0,111⋅72098461157084,18500020⋅14511491,18500020⋅14511491,18500020⋅14511491,18500020⋅14511491,25⋅019119819857742,7⋅8502536197390445,24964⋅394813478688,93⋅70000000000002,38⋅96366983807558
1306894083⋅54,5⋅8854737,4⋅2653301,536⋅75,-24⋅6,5⋅9,218⋅7,-1⋅0,110⋅57941375428673,19188367⋅50383705,19188367⋅50383705,19188367⋅50383705,19188367⋅50383705,23⋅430823759356358,7⋅718905763737358,25348⋅521782732838,92⋅8,38⋅963976049799115
1306894083⋅96,5⋅8851013,4⋅2650427,536⋅78,-24⋅6,5⋅9,217⋅7,-1⋅0,112⋅04459515271189,20325037⋅670463827,20325037⋅670463827,20325037⋅670463827,20325037⋅670463827,24⋅407340975445518,7⋅871235296998545,24696⋅006888566673,94⋅2,38⋅96428991681574
1306894084⋅59,5⋅8845658,4⋅2646107,536⋅83,-24⋅6,5⋅9,216⋅1,-1⋅0,110⋅39258648102519,21057173⋅07693821,21057173⋅07693821,21057173⋅07693821,21057173⋅07693821,25⋅801647303200173,7⋅99289710648134,24733⋅656177898836,93⋅10000000000002,38⋅96460378383236
1306894084⋅8,5⋅8843903,4⋅2644639,536⋅84,-24⋅6,5⋅9,215⋅6,-1⋅0,110⋅73996854309387,21127435⋅717292577,21127435⋅717292577,21127435⋅717292577,21127435⋅717292577,27⋅290235426890916,7⋅867151926089473,25079⋅297339862667,90⋅6,38⋅964879374383536
1306894085⋅22,5⋅884045,4⋅2641672,536⋅87,-24⋅6,5⋅9,214⋅5,-1⋅0,110⋅8019039207458,21537316⋅23252152,21537316⋅23252152,21537316⋅23252152,21537316⋅23252152,27⋅68045882365498,7⋅875003091478433,24933⋅495429578263,91⋅0,38⋅96514730964163
1306894085⋅43,5⋅8838761,4⋅264018,536⋅89,-24⋅6,5⋅9,214⋅0,-1⋅0,110⋅34797642948106,21139817⋅824833874,21139817⋅824833874,21139817⋅824833874,21139817⋅824833874,28⋅731283433859492,7⋅86177032908661,25035⋅987329781645,90⋅4,38⋅96539993431355
1306894086⋅06,5⋅8833749,4⋅2635587,536⋅93,-24⋅6,5⋅9,212⋅4,-1⋅0,111⋅52071861632322,20612747⋅010903567,20612747⋅010903567,20612747⋅010903567,20612747⋅010903567,27⋅515881866944593,7⋅91794288076027,24574⋅74187971112,89⋅60000000000002,38⋅96563724839929
1306894086⋅27,5⋅8832185,4⋅26341,536⋅94,-24⋅6,5⋅9,211⋅9,-1⋅0,107⋅39073786294992,20488742⋅58787526,20488742⋅58787526,20488742⋅58787526,20488742⋅58787526,26⋅604431021640917,7⋅87028062435912,24666⋅05133990969,89⋅90000000000002,38⋅96586690719194
1306894086⋅69,5⋅8828995,4⋅2630981,536⋅97,-24⋅6,5⋅9,210⋅9,-1⋅0,111⋅16133433051762,18234062⋅776589658,18234062⋅776589658,18234062⋅776589658,18234062⋅776589658,25⋅38004508910765,7⋅719864711443498,24651⋅66467310879,91⋅60000000000001,38⋅96608891069151
1306894086⋅9,5⋅8827446,4⋅2629423,536⋅98,-24⋅6,5⋅9,210⋅3,-1⋅0,110⋅19463133963467,17280586⋅431371056,17280586⋅431371056,17280586⋅431371056,17280586⋅431371056,28⋅117580090351858,7⋅377757892039667,25155⋅61470451917,90⋅8,38⋅96631091419107
1306894087⋅55,5⋅8822772,4⋅2624535,537⋅01,-24⋅6,5⋅9,208⋅7,-1⋅0,110⋅32487806851749,16099692⋅265440961,16099692⋅265440961,16099692⋅265440961,16099692⋅265440961,27⋅82534055187997,7⋅401102792927712,24817⋅641145121197,91⋅0,38⋅96650995181137
1306894087⋅97,5⋅88198,4⋅2621269,537⋅03,-24⋅6,5⋅9,207⋅6,-1⋅0,112⋅21288139326,15242666⋅961782098,15242666⋅961782098,15242666⋅961782098,15242666⋅961782098,27⋅126103316248198,7⋅44733179130508,24904⋅478399333595,91⋅60000000000001,38⋅96670133413857
1306894088⋅61,5⋅8815524,4⋅2616327,537⋅06,-24⋅6,5⋅9,206⋅0,-1⋅0,110⋅15384092732653,14654951⋅60205853,14654951⋅60205853,14654951⋅60205853,14654951⋅60205853,27⋅131831788186567,7⋅166752282902257,25044⋅422788127056,91⋅4,38⋅966877405879615
1306894088⋅82,5⋅881414,4⋅2614661,537⋅07,-24⋅6,5⋅9,205⋅5,-1⋅0,111⋅91611559802703,14698411⋅00574692,14698411⋅00574692,14698411⋅00574692,14698411⋅00574692,25⋅360458875093467,7⋅026107065708394,24596⋅668149866106,93⋅80000000000001,38⋅96705347762064
1306894089⋅25,5⋅8811432,4⋅2611297,537⋅09,-24⋅6,5⋅9,204⋅4,-1⋅0,109⋅69068555677923,16324215⋅056891616,16324215⋅056891616,16324215⋅056891616,16324215⋅056891616,23⋅558648609957878,7⋅060656328819747,24512⋅941965046262,92⋅89999999999999,38⋅96722189406858
1306894089⋅47,5⋅8810048,4⋅260952,537⋅09,-24⋅6,5⋅9,203⋅9,-1⋅0,112⋅16972837159571,18454715⋅28542292,18454715⋅28542292,18454715⋅28542292,18454715⋅28542292,22⋅57337699172624,6⋅9300911248330035,24589⋅08933329656,91⋅00000000000001,38⋅96737499993034
1306894090⋅1,5⋅8806311,4⋅2604512,537⋅09,-24⋅6,5⋅9,202⋅3,-1⋅0,109⋅60878125672498,22663267⋅39605823,22663267⋅39605823,22663267⋅39605823,22663267⋅39605823,22⋅812224629866666,7⋅13731379311494,24543⋅27694638,91⋅80000000000001,38⋅967497484619756
1306894090⋅32,5⋅8805027,4⋅2602714,537⋅12,-24⋅6,5⋅9,201⋅7,-1⋅0,111⋅50731913679151,23403541⋅668829884,23403541⋅668829884,23403541⋅668829884,23403541⋅668829884,23⋅41138178065058,7⋅16718187246657,25010⋅5389663469,89⋅60000000000001,38⋅967635279895354
1306894090⋅75,5⋅8802616,4⋅2599217,537⋅12,-24⋅6,5⋅9,200⋅7,-1⋅0,110⋅42229467790551,26202298⋅966173958,26202298⋅966173958,26202298⋅966173958,26202298⋅966173958,24⋅2675891800457,7⋅242660733233065,25224⋅1706809742,86⋅60000000000001,38⋅96775010929168
1306894090⋅97,5⋅8801432,4⋅2597438,537⋅14,-24⋅6,5⋅9,200⋅1,-1⋅0,109⋅06343799726761,26784196⋅11181716,26784196⋅11181716,26784196⋅11181716,26784196⋅11181716,24⋅217964352015823,7⋅4409749064901725,24542⋅078327912033,84⋅9,38⋅96787259398109
1306894091⋅62,5⋅8798042,4⋅2592088,537⋅16,-24⋅6,5⋅9,198⋅5,-1⋅0,110⋅19447554752298,24671738⋅949304357,24671738⋅949304357,24671738⋅949304357,24671738⋅949304357,26⋅07927313733053,7⋅471325205797936,25089⋅97644244627,83⋅6,38⋅96798742337742
