flight id:301
flight code:Su-25T
origin:RU
date:2011-06-01
from:gelendzhik
to:maykop-khanskaya
motor(s):2
mass aircraft:11495.835648
mass fuel:11495.835648
lift coef:1.1776856990315037
drag coef:0.011020666513337473

timestamp,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306895370.68,5.559817,2482.46,0.3,11.5,174.7,-1.0,157.02864001257154,20117345.238874935,20117345.238874935,26.955470233755396,7.2900641191982105,24514.518904838937,96.70000000000002,50.37970781940004
1306895371.1,5.5591483,2491.56,0.3,10.6,174.7,-1.0,161.3617291576768,20392870.690795187,20392870.690795187,26.287466733760073,7.288465294128036,23844.67377883735,98.70000000000002,50.44867435483312
1306895371.52,5.5585002,2500.71,0.3,7.7,174.7,-1.0,155.92408236229213,20252334.779315144,20252334.779315144,23.827240539399114,7.437079646203181,23702.895583779737,97.60000000000002,50.51741123147353
1306895371.94,5.5578288,2509.37,0.3,5.7,174.7,-1.0,162.0519702490613,20124306.425314393,20124306.425314393,25.414685697329794,7.3430476745798225,23577.90649383505,97.4,50.584900295340546
1306895372.36,5.5571746,2516.58,0.3,7.2,174.7,-1.0,156.99300220578658,20436344.391021352,20436344.391021352,25.455291991344456,7.60564997728247,23351.097661569325,99.30000000000003,50.64964876428193
1306895372.78,5.5565037,2523.66,0.0,10.1,174.7,-1.0,161.4421897868702,19736335.177454285,19736335.177454285,23.640202373363756,7.957067817962942,23978.597980201183,97.30000000000001,50.71138870303958
1306895373.2,5.5558508,2531.32,0.0,11.0,174.7,-1.0,156.80954303442772,20151134.953046218,20151134.953046218,22.470912420623936,8.008108956080255,23828.74737990794,96.7,50.7715746173003
1306895373.63,5.5551767,2540.13,0.0,10.5,174.7,-1.0,158.59391683222555,19981750.753531434,19981750.753531434,22.554818859656073,7.973810122280871,23681.83917236473,95.2,50.83235764442192
1306895374.05,5.5545157,2549.17,0.0,8.1,174.7,-1.0,159.48672754191014,19737212.569448616,19737212.569448616,23.610783315002045,7.88890435240773,24331.218681023274,95.3,50.89485545719532
1306895374.47,5.553854,2557.64,0.0,6.1,174.7,-1.0,159.4082730246169,19818299.241596673,19818299.241596673,21.621581630737733,7.691313517091743,23653.145896930724,93.6,50.95846328746653
1306895374.9,5.5531627,2565.34,0.0,6.7,174.7,-1.0,162.8264828577845,19387039.704175424,19387039.704175424,21.53712062055333,7.912383088850557,23252.014141740136,91.5,51.0219103565829
1306895375.32,5.5525085,2572.05,0.0,7.8,174.7,-1.0,156.97972745182548,20040005.488058593,20040005.488058593,21.310633415926088,7.742375813122472,23470.943055345717,89.80000000000001,51.083527810651134
1306895375.74,5.5518367,2578.93,0.0,8.5,174.7,-1.0,161.71034593380628,19711608.616836775,19711608.616836775,23.169127456451804,7.568592217736243,23996.82860460338,88.60000000000002,51.14340751318832
1306895376.16,5.551184,2585.85,0.0,8.3,174.7,-1.0,156.60543974547687,20633215.82131244,20633215.82131244,22.75829110018786,7.627646924037167,24258.801404305028,85.20000000000002,51.20195519472813
1306895376.59,5.5505044,2593.08,0.0,6.6,174.7,-1.0,159.66432968535068,20168096.793926552,20168096.793926552,22.72362454121677,7.356448169359708,24230.232933845375,81.4,51.26051818685412
1306895377.03,5.5498085,2599.97,0.0,7.1,174.7,-1.0,159.65189045745657,20138891.51320462,20138891.51320462,23.148057955793295,6.995243135805015,24186.428588747847,82.60000000000001,51.31893572841142
1306895377.45,5.549144,2606.39,0.0,8.3,174.7,-1.0,159.71746979666852,19706956.585373417,19706956.585373417,23.61788858894,7.0417131821803025,24328.338438897063,82.0,51.37640401362577
1306895377.87,5.5484797,2613.07,0.0,8.6,174.7,-1.0,159.66586317130802,19527350.561300993,19527350.561300993,22.17814883266339,7.066258866288286,24505.10296134209,80.80000000000001,51.432241721412296
1306895378.3,5.5477857,2620.38,-0.0,8.3,174.7,-1.0,163.48848965276105,19470376.412452694,19470376.412452694,20.25075944915764,7.05342295232716,24727.9504157387,79.9,51.486755063494535
1306895378.72,5.547133,2627.29,-0.0,6.4,174.7,-1.0,156.61232699460342,20281436.915016238,20281436.915016238,22.407686284952902,7.152924711318301,24814.872363778773,81.7,51.54007417985498
1306895379.15,5.5464561,2633.9,-0.0,6.3,174.7,-1.0,158.69477825793444,20341001.55720987,20341001.55720987,23.983265386168803,6.960281335951635,24545.7659975507,82.0,51.59255886926881
1306895379.57,5.5457898,2639.99,-0.0,7.9,174.7,-1.0,159.98955260933485,19895948.308041792,19895948.308041792,25.44132428780737,7.098795315220918,24820.84985875018,83.9,51.64456893051114
1306895380.41,5.5444626,2652.74,-0.0,7.8,174.7,-1.0,159.33187085176937,20274444.35723587,20274444.35723587,23.6427804223438,6.961206086272842,24268.958846629892,84.49999999999999,51.701072648796355
1306895380.83,5.5437967,2659.24,-0.0,6.7,174.7,-1.0,159.9161410688395,19395336.92623178,19395336.92623178,23.4062465529586,6.805828529461694,24268.60014474098,84.6,51.75725484477187
1306895381.25,5.543129,2665.47,-0.0,7.4,174.7,-1.0,160.3811016298879,19308908.147814143,19308908.147814143,23.8204574311749,6.9575695197828,24754.821248027234,86.7,51.81267151143853
1306895381.68,5.5424534,2671.8,-0.0,7.9,174.7,-1.0,158.31376482238232,19946171.714134447,19946171.714134447,25.293456997976886,7.047590574582349,24552.86039525819,84.5,51.86765948169225
1306895382.52,5.5411233,2684.72,-0.0,7.4,174.7,-1.0,159.73874565355533,19869972.066318054,19869972.066318054,24.89978064502152,6.9261524078903705,24541.234068842718,83.49999999999999,51.9276233924534
1306895382.94,5.5404575,2691.15,-0.0,7.2,174.7,-1.0,159.955900786251,19731528.17390772,19731528.17390772,25.407389872257287,6.904400532129977,24721.833923026854,83.1,51.98739592088736
1306895383.36,5.5397916,2697.47,-0.0,7.6,174.7,-1.0,159.987172738364,20130522.738588706,20130522.738588706,24.611134498321817,7.095916263108466,24776.9076678333,83.69999999999999,52.04641057530556
1306895383.78,5.539132,2703.75,-0.0,7.7,174.7,-1.0,158.27257004830258,19487048.63070803,19487048.63070803,24.953045808462278,7.10765443666485,24677.41104581999,80.9,52.104942946259186
1306895384.62,5.5377972,2716.58,-0.0,7.1,174.7,-1.0,160.38510671031767,19065527.315015845,19065527.315015845,25.76744245619365,7.2694864290813275,24664.48875582757,81.50000000000001,52.16823690951378
1306895385.04,5.5371408,2722.77,-0.0,7.4,174.7,-1.0,157.41207589622883,19161420.121706996,19161420.121706996,25.017232162350414,6.979823642164359,24591.109790249215,79.4,52.23160742569925
1306895385.46,5.5364749,2729.05,-0.0,7.7,174.7,-1.0,159.9781398195209,18687001.835318092,18687001.835318092,25.433253141418287,7.022952653148621,24942.88563875333,79.5,52.29002496725656
1306895385.88,5.5357994,2735.46,-0.0,6.8,174.7,-1.0,162.550238117289,18574221.07008039,18574221.07008039,24.88744747172131,7.259094631572976,24795.53460561177,82.50000000000001,52.34837361117607
1306895386.3,5.5351474,2741.26,-0.0,3.8,174.7,-1.0,156.104129457312,19147660.579713225,19147660.579713225,25.576953507874773,7.427472417965067,25045.726197593143,81.7,52.40639307749278
1306895386.72,5.5344785,2746.01,-0.0,3.3,174.7,-1.0,160.45539725540388,18712635.74954608,18712635.74954608,25.101197506119476,7.423812416768719,24681.01727620905,85.19999999999999,52.463203007501534
1306895387.14,5.5338118,2749.84,-0.0,6.8,174.7,-1.0,159.72281489485965,19211692.442762405,19211692.442762405,26.831257897549357,7.349503965642139,24596.894253514518,85.8,52.51305427609296
1306895387.57,5.5331276,2754.21,-0.1,8.4,174.7,-1.0,160.1678711426281,19757270.967175532,19757270.967175532,26.240206558228767,7.343702961080044,24670.06886498764,87.8,52.56132855430819
1306895388.01,5.5324345,2759.58,-0.1,8.3,174.7,-1.0,158.52282563700848,19684906.730118383,19684906.730118383,28.53202183494421,7.273154525547551,24414.952020598394,85.99999999999999,52.60887557968001
1306895388.43,5.5317656,2765.4,-0.1,7.0,174.7,-1.0,160.59914665144882,19591228.56296602,19591228.56296602,27.677148269435857,7.342390467723492,24253.578429749647,86.09999999999998,52.65607046156977
1306895388.85,5.5310981,2771.06,-0.0,4.1,174.7,-1.0,160.2054556963657,20147165.236621644,20147165.236621644,27.719448425348357,7.0044948233820525,24149.636770332316,86.99999999999999,52.69777649831518
1306895389.27,5.5304347,2775.69,-0.1,5.1,174.7,-1.0,158.88866781635843,19750023.727664176,19750023.727664176,27.556823518597874,6.972549780890759,23812.91152098454,89.0,52.7382883093388
1306895389.7,5.5297517,2780.06,-0.1,7.3,174.7,-1.0,159.8356119503071,19522859.818762314,19522859.818762314,27.763245950810635,6.880594750579163,23293.7278804938,90.80000000000001,52.77733795938255
1306895390.12,5.5290848,2784.82,-0.1,8.1,174.7,-1.0,159.86471468575718,19967515.63259214,19967515.63259214,29.876481941774205,6.599460120601683,23987.644727601222,91.40000000000002,52.81512448606671
1306895390.54,5.528409,2790.28,-0.1,7.3,174.7,-1.0,162.4533071894291,19545498.379448287,19545498.379448287,29.21737010554009,6.58526441197267,23970.79350673854,91.10000000000001,52.852650732785875
1306895390.98,5.5277142,2795.96,-0.1,4.3,174.7,-1.0,159.04858983198145,19842825.80386928,19842825.80386928,27.741981540602396,6.776005668339533,24092.89137951751,87.9,52.890888921762254
1306895391.4,5.5270538,2800.42,-0.1,2.2,174.7,-1.0,158.13102763577353,19826092.190219633,19826092.190219633,26.523445067897608,7.03720076641356,24131.80876040438,88.60000000000001,52.9296093942032
1306895391.82,5.5263812,2803.49,-0.1,1.3,174.7,-1.0,161.25385382687764,19787128.269309547,19787128.269309547,26.11088302482312,7.259280612027452,23938.233984647653,87.40000000000002,52.96733467854265
1306895392.24,5.5257092,2805.23,-0.1,2.9,174.7,-1.0,160.9537897176771,19833395.235570993,19833395.235570993,26.041213970618053,7.272184665049449,23331.73714758228,87.5,53.00228109149103
1306895392.66,5.5250477,2806.6,-0.1,5.4,174.7,-1.0,158.0922580152072,19803115.321134716,19803115.321134716,26.80875567887339,7.163679157802837,23587.22919588223,90.0,53.0338208990151
1306895393.08,5.5243749,2808.58,-0.1,6.0,174.7,-1.0,161.2445879363759,19424972.15774544,19424972.15774544,25.062548097834217,7.552505356569032,24190.590863184854,89.89999999999999,53.062543558682634
1306895393.94,5.523004,2814.51,-0.1,6.2,174.7,-1.0,160.3961620277847,19864132.627055425,19864132.627055425,26.081235033437817,7.8803870673977015,24108.188493947106,87.80000000000001,53.09226140645166
1306895394.36,5.5223316,2818.11,-0.1,6.5,174.7,-1.0,161.21616324665405,20063993.275037657,20063993.275037657,26.187667964392954,8.13703916415908,24604.49579027296,88.10000000000001,53.121389796652885
1306895394.78,5.5216581,2822.15,-0.1,6.9,174.7,-1.0,161.6807578264595,19930575.366437074,19930575.366437074,23.763087130746765,8.312351058069986,24217.79515340122,86.4,53.14996700575175
1306895395.2,5.5209947,2826.57,-0.1,7.3,174.7,-1.0,158.97948654417803,20602176.460989166,20602176.460989166,22.681050386687833,8.129632087784998,24385.235244618696,85.80000000000001,53.17774806436942
1306895395.62,5.520324,2831.51,-0.1,7.6,174.7,-1.0,161.0024443818418,20444109.785303026,20444109.785303026,23.151420658600745,8.140709045045554,24818.905944842252,87.60000000000001,53.20496263129856
1306895396.46,5.5190007,2842.43,-0.1,7.3,174.7,-1.0,158.69835486819787,20050497.9002529,20050497.9002529,24.792821614954523,8.092425915413683,24876.067671834047,88.00000000000001,53.237122517562774
1306895396.88,5.5183303,2848.25,-0.1,7.7,174.7,-1.0,161.08174501019602,19837543.912695717,19837543.912695717,24.913172613116085,7.921063079575957,25399.26472055588,88.80000000000001,53.27138760942629
1306895397.31,5.5176542,2854.36,-0.1,8.7,174.7,-1.0,158.44986001826535,19739165.659627803,19739165.659627803,23.11128221885848,8.022738645768936,26002.779148448397,90.7,53.30899806436942
1306895397.73,5.5169776,2861.06,-0.1,10.0,174.7,-1.0,163.011541569785,19185927.046571627,19185927.046571627,22.864750672785682,8.031770142650752,25781.49140694158,90.80000000000001,53.35068879052865
1306895398.15,5.5163275,2868.34,-0.1,10.9,174.7,-1.0,155.99943067026817,19760902.762561888,19760902.762561888,24.22488343904666,7.865407529353242,25522.175409832496,91.00000000000001,53.39643682202472
1306895398.57,5.5156539,2876.83,-0.1,11.4,174.7,-1.0,162.70200066827482,19241169.11674195,19241169.11674195,22.338742998556505,7.554092423901619,25629.46073607222,92.60000000000001,53.444144608551404
1306895399.41,5.5143503,2895.47,-0.1,11.1,174.7,-1.0,157.11958988435518,19557938.992671255,19557938.992671255,23.062018878515588,7.462982030778002,25845.486893788835,90.7,53.50336595588299
1306895399.83,5.5136835,2905.64,-0.1,10.9,174.7,-1.0,161.41456929783462,19562399.159907762,19562399.159907762,22.631405704488465,7.35799265988866,25788.635536534784,89.8,53.56727999787774
1306895401.1,5.511697,2936.54,-0.1,10.5,174.7,-1.0,158.78980845276277,19446899.944167435,19446899.944167435,24.305341375469315,7.202160856035211,25711.359359362104,92.6,53.65146525597048
1306895401.53,5.511033,2946.81,-0.1,10.2,174.7,-1.0,156.42159594106704,19788603.244371276,19788603.244371276,24.1978173642745,7.202894531764254,24861.277637295727,90.8,53.73973078527931
1306895401.95,5.5103733,2956.84,-0.1,9.7,174.7,-1.0,159.41998898583756,19708886.307701252,19708886.307701252,24.422841684493168,7.244326377734683,25507.812844756983,90.1,53.82731499350328
1306895402.37,5.5097147,2966.53,-0.1,9.0,174.7,-1.0,158.96341156141548,19866626.068514764,19866626.068514764,25.713954483186576,7.305439393746157,24683.59451521356,92.0,53.91786180015245
1306895402.79,5.5090599,2975.72,-0.1,9.1,174.7,-1.0,157.74227968795128,19536587.10128136,19536587.10128136,26.960435629912958,7.047121203171742,24865.175059621328,91.3,54.01076643707284
1306895403.0,5.5087339,2980.17,0.3,9.1,174.7,-1.0,156.95095641292912,19289745.497321513,19289745.497321513,26.99870821182947,7.15087444997069,25422.02269878757,91.60000000000001,54.10194863304834
1306895403.42,5.5080703,2989.04,0.3,8.7,174.7,-1.0,159.98387811031776,18367347.02400567,18367347.02400567,27.314430236464148,7.095195070368179,25323.99548153153,91.80000000000001,54.19434802062489
1306895403.84,5.5074106,2997.52,0.3,7.5,174.7,-1.0,158.83133679324465,18673665.743288893,18673665.743288893,27.977911804918268,7.192449118487462,25428.512342890597,91.10000000000001,54.28673975290835
1306895404.26,5.5067464,3005.28,0.3,4.5,174.7,-1.0,159.74373941431713,18116486.294909704,18116486.294909704,26.24482908073523,7.285771696716468,25511.04319897799,93.50000000000001,54.37080252631169
1306895404.68,5.506085,3011.43,0.1,1.4,174.7,-1.0,158.5800229121345,18449232.97983734,18449232.97983734,28.478075876235735,7.35436388010107,25754.819759665097,95.5,54.45178787189348
1306895405.1,5.5054166,3015.34,0.1,-1.6,174.7,-1.0,160.02853649945237,18933804.94166455,18933804.94166455,26.31590460509342,7.523333242277993,25822.49147852803,93.39999999999999,54.51211158142979
1306895405.52,5.5047571,3016.51,0.1,-4.0,174.7,-1.0,157.3677962619031,19176390.939146698,19176390.939146698,27.213472147970386,7.429757994297121,25781.438793404293,93.39999999999999,54.56546897425569
1306895405.94,5.5040832,3015.27,0.1,1.2,174.7,-1.0,161.28561355450273,19214247.71763849,19214247.71763849,24.651705482215295,7.334575408910351,24894.254032291166,93.59999999999998,54.61019885177099
1306895406.36,5.503414,3013.78,0.1,3.6,174.7,-1.0,159.99417091533311,19732325.355084825,19732325.355084825,25.931539554114746,7.586333788967465,25070.482004066747,92.19999999999999,54.64637011161351
1306895406.78,5.5027424,3012.96,0.1,2.8,174.7,-1.0,160.63541133782,19889311.304275613,19889311.304275613,26.291153436453726,7.492664653086552,24921.610799796614,91.80000000000001,54.67487842307458
1306895407.2,5.5020692,3012.28,-0.4,-0.1,174.7,-1.0,161.1470841098059,19787278.488801338,19787278.488801338,26.514222062086453,7.612083627511098,24304.448338787362,90.50000000000001,54.69945956918132
1306895407.62,5.5013962,3010.71,-0.4,-1.3,174.7,-1.0,161.0854641531807,20241436.425200786,20241436.425200786,25.89699711865422,7.6921227712946845,24167.308196337402,87.70000000000002,54.71604858930381
1306895408.04,5.5007314,3008.33,-0.4,1.7,174.8,-1.0,159.0474536728277,20362191.06144319,20362191.06144319,27.29786291264321,7.800462933010347,23914.632266285065,85.49999999999999,54.72432396113233
1306895408.46,5.5000617,3006.14,-0.4,1.6,174.8,-1.0,160.31629735018763,19956991.559065755,19956991.559065755,28.247242060707226,7.834467212538576,23681.419172330065,85.2,54.72498231633793
1306895408.88,5.4993872,3004.13,-0.4,1.3,174.8,-1.0,161.70596898946962,19654084.86005154,19654084.86005154,26.852866323807746,7.633372617370706,23582.28292827437,84.9,54.71939395238341
1306895409.3,5.4987127,3002.16,-0.4,1.2,174.8,-1.0,161.65015966153507,19617308.180337213,19617308.180337213,28.03174761657719,7.589835615113053,22960.779232020865,86.4,54.70930427609295
1306895409.72,5.4980414,3000.12,-0.4,-0.3,174.8,-1.0,160.86435091785364,19168231.18531856,19168231.18531856,26.62581548942866,7.7014188078264585,23245.516977187355,85.80000000000001,54.69675725072112
1306895410.14,5.497367,2997.76,-0.3,1.2,174.8,-1.0,161.70154165317032,19436362.073408287,19436362.073408287,27.01393548845902,7.644900774502959,23593.369242027176,84.50000000000001,54.683352832523404
1306895410.56,5.4967039,2995.44,-0.3,-0.2,174.8,-1.0,158.68331593011806,19818749.06863045,19818749.06863045,24.710128338163123,7.547588214559448,23888.74007474482,83.10000000000001,54.66931302499934
1306895410.99,5.4960185,2992.5,-0.3,-3.4,174.8,-1.0,160.42125255689177,19524464.989073813,19524464.989073813,24.980236425769,7.678033788909718,23545.479324885026,82.5,54.653650295340555
1306895411.41,5.4953434,2988.03,-0.3,-6.2,174.8,-1.0,162.14109307200118,19294027.480117507,19294027.480117507,24.40233989874361,7.584894258004711,23959.363200912434,82.7,54.63508620960126
1306895411.83,5.4946772,2982.05,-0.3,-1.0,174.8,-1.0,160.043947910055,19379837.394533705,19379837.394533705,24.110904719455913,7.540429794152542,24100.912093941617,83.2,54.61314613961001
1306895412.25,5.4940045,2976.17,-0.3,-0.6,174.8,-1.0,161.83861197203845,18816561.91104769,18816561.91104769,24.259412047671454,7.449407278109667,24994.349897354557,85.80000000000001,54.58852671703784
1306895412.67,5.4933396,2970.74,-0.1,-1.1,174.8,-1.0,159.51822059786608,18928324.232247792,18928324.232247792,23.76027810674565,7.142933049914936,25241.49582422352,83.10000000000001,54.56142697950502
1306895413.09,5.4926555,2965.24,-0.1,-2.7,174.8,-1.0,164.89156821595967,19157851.053673305,19157851.053673305,24.520772573697347,7.433007761869874,25487.24981445146,81.9,54.53165554468438
1306895413.51,5.4919955,2959.68,-0.1,-1.4,174.8,-1.0,158.27605628941492,19735623.025589563,19735623.025589563,26.127657487548664,7.281397358334317,25732.818886858822,80.6,54.49913585964501
1306895413.93,5.4913274,2954.07,-0.1,-1.4,174.8,-1.0,160.49451247799124,19435682.777912553,19435682.777912553,26.861398646705695,7.139693677266346,26212.97861298207,84.39999999999999,54.46388323497309
1306895414.36,5.490645,2948.4,-0.0,-1.5,174.8,-1.0,160.05929934637354,19617122.63797997,19617122.63797997,27.135073839734215,7.379595771508083,26111.053046945744,87.3,54.42609670828893
1306895414.8,5.4899451,2942.58,0.5,-1.5,174.8,-1.0,160.47564921200512,19381656.027926713,19381656.027926713,29.241246433509293,7.224148777766082,25752.808339714855,87.8,54.38563082902384
1306895415.22,5.4892738,2936.99,14.7,-1.6,174.9,-1.0,161.35336377444207,18917964.949871637,18917964.949871637,28.203185849048552,7.185402415957112,26181.42242215859,88.7,54.343136297090325
1306895415.64,5.4886039,2931.3,35.9,-1.4,175.4,-1.0,160.71146545500903,18917383.832045443,18917383.832045443,28.52125008125226,7.132694394587119,26161.460298588197,88.1,54.29970781940005
1306895416.08,5.4878999,2925.09,42.3,-1.1,176.5,-1.0,160.57026274007927,19168001.836958032,19168001.836958032,27.722457723024984,7.016643568265293,25973.24824512863,89.80000000000001,54.25610326996873
1306895416.5,5.4872255,2918.89,43.0,-2.7,177.4,-1.0,160.39586920904733,19579442.56181308,19579442.56181308,25.136627469751247,6.860858387353023,25705.190405004556,90.20000000000002,54.21225375115858
1306895416.92,5.4865497,2912.43,48.9,3.9,179.0,-1.0,159.97454083026753,19908381.411268733,19908381.411268733,26.089677655410497,7.147927491506665,25778.77085650112,89.90000000000002,54.167615737160325
1306895417.34,5.4858769,2907.08,53.9,8.1,182.2,-1.0,157.31626938935608,20989612.598038305,20989612.598038305,26.45200686201361,6.836006820008426,25647.317430528983,90.2,54.123092552558404
1306895417.76,5.4852033,2903.35,53.9,9.3,185.7,-1.0,155.49845146821593,21229894.295506522,21229894.295506522,25.80461674372939,7.235261331791974,25366.70429652873,92.1,54.079970286591646
1306895418.18,5.4845348,2901.19,55.1,10.5,189.2,-1.0,153.06691746510683,21924972.56182837,21924972.56182837,27.454164029853654,7.259565705415159,25092.064737366,92.00000000000001,54.039489096740375
1306895418.6,5.4838724,2900.53,57.2,11.6,192.7,-1.0,151.1046543533267,22323835.78360258,22323835.78360258,28.506352547845186,6.900099104819925,25680.869833877627,89.60000000000001,54.002843208726375
1306895419.02,5.4832174,2901.23,58.3,12.5,196.4,-1.0,149.75148904618925,22407716.88320187,22407716.88320187,26.763123196891126,6.8364408878644545,25670.876355366247,90.50000000000001,53.97118857180599
1306895419.44,5.4825699,2903.22,58.3,13.5,200.0,-1.0,149.31098362382357,22240125.269847736,22240125.269847736,28.107715942798755,6.750675973304909,24908.712460820137,91.4,53.94533664704659
1306895419.87,5.4819359,2906.48,56.9,13.7,203.7,-1.0,144.11908177612705,21506890.536269132,21506890.536269132,26.905809566897076,6.928516442424545,25082.43232902684,93.80000000000001,53.92633620960127
1306895420.29,5.48132,2910.9,47.3,11.0,206.4,-1.0,146.31329453743805,19611925.749924,19611925.749924,28.553243545346234,6.923216898033059,25530.91165824067,91.8,53.91547334870888
1306895420.71,5.4807125,2916.26,32.5,10.5,208.1,-1.0,146.5993173663132,17782252.30958459,17782252.30958459,29.7454109426414,6.980963335412201,24931.409384411687,92.30000000000001,53.91346000662664
1306895421.13,5.4801111,2922.75,20.8,11.5,209.2,-1.0,146.91130579621515,16008048.921583435,16008048.921583435,28.312158249052885,6.764583330332478,24071.0346894777,92.8,53.92136026909383
1306895421.55,5.4795278,2930.48,12.1,12.3,210.0,-1.0,143.31789754787425,14354696.696494507,14354696.696494507,27.294968551640117,6.9081698050677,23886.03349898648,94.60000000000001,53.93927365492061
1306895421.97,5.4789296,2939.92,3.5,12.8,209.4,-1.0,148.4684777989216,13235576.642475491,13235576.642475491,27.63496350750002,6.801134036199873,24175.367568711335,95.00000000000003,53.96726906174476
1306895422.39,5.4783304,2950.65,-2.1,13.2,208.0,-1.0,147.56098334817165,13402754.269271173,13402754.269271173,27.731547502895754,6.93756202947345,23691.044136021083,92.50000000000001,54.0051321413598
1306895422.81,5.4777236,2962.47,-1.0,13.2,207.5,-1.0,149.0261898547684,13540134.696558002,13540134.696558002,28.472972018493312,7.264204041902004,23714.543925845897,94.90000000000002,54.05254902674912
1306895423.23,5.4771108,2975.24,1.2,13.2,207.6,-1.0,150.9612339150671,14206510.063562222,14206510.063562222,30.2526289867044,7.505352440394534,24261.840664096933,93.20000000000002,54.1092058508961
1306895423.65,5.4765045,2988.54,0.4,13.2,207.6,-1.0,149.55970096502867,16044818.06788494,16044818.06788494,28.387455229472064,7.71017573326529,24634.092804356424,94.9,54.17452081152603
1306895424.08,5.4758841,3002.67,-0.5,13.6,207.6,-1.0,149.76986047899064,17128016.557795238,17128016.557795238,27.448629282269287,7.462513551317713,24536.207428657443,92.60000000000001,54.248157075743
1306895424.51,5.4752609,3017.28,0.1,13.6,207.7,-1.0,150.78144937364834,17860452.443421084,17860452.443421084,26.814951083494602,7.731203750998767,24197.475495586652,95.70000000000002,54.32959408361701
1306895424.93,5.4746465,3031.99,0.1,13.6,207.7,-1.0,152.65602030643393,18351406.34139868,18351406.34139868,27.382160310240288,7.730148846117451,24706.052355653144,94.50000000000003,54.41818879052865
1306895425.35,5.4740277,3047.04,-0.0,13.6,207.7,-1.0,154.06205696445923,18448141.966286317,18448141.966286317,30.111141824549705,7.782214630644475,24590.841976534637,94.20000000000002,54.51333642832393
1306895425.77,5.4734103,3062.24,-0.1,13.6,207.7,-1.0,153.8110172377019,18085054.086122315,18085054.086122315,31.42475665416955,7.788657799660381,24310.80319013047,90.4,54.61420257005622
1306895426.19,5.4727928,3077.58,0.1,13.6,207.7,-1.0,153.92714518628242,18470148.24866297,18470148.24866297,30.65504393987831,7.812218471907215,24740.310874305746,87.00000000000001,54.71958533471064
1306895426.61,5.4721752,3093.04,0.1,13.6,207.7,-1.0,154.08434713136083,18761292.28111558,18761292.28111558,30.59734005296256,7.497202061268319,25541.890207638284,86.2,54.82858905299585
1306895431.23,5.4652533,3269.31,0.1,13.6,207.7,-1.0,157.80861951502786,18991840.57311796,18991840.57311796,30.05412176302818,7.507434126532634,24879.426719742383,84.20000000000002,55.063484066119216
1306895432.5,5.4633212,3318.83,0.1,13.4,207.7,-1.0,160.93444708854906,19135354.883047424,19135354.883047424,28.742683792207018,7.24267273516069,24243.123125336486,86.90000000000002,55.3265122813423
1306895436.76,5.4567056,3488.61,0.1,13.4,207.9,-1.0,165.07235598673375,19092102.991666347,19092102.991666347,30.043211242221755,7.220375432348906,24363.580083466622,83.9,55.709330522812124
1306895437.18,5.4560418,3505.66,0.1,13.4,207.9,-1.0,168.69708185843106,19222686.123995386,19222686.123995386,29.909388087322316,7.159403740825624,24257.78940488912,85.6,56.09438410986374
1306895442.25,5.4479553,3713.43,0.1,13.1,207.9,-1.0,170.73935202316915,20053272.690750625,20053272.690750625,28.62656409480135,7.0961136360684725,24508.238273209816,82.3,56.627307338210194
1306895443.09,5.4465899,3748.53,0.1,13.1,207.9,-1.0,174.83148314260208,21207155.729501363,21207155.729501363,29.142438357037097,7.3859484205595765,24298.350350427656,83.6,57.175839709163824
1306895449.4,5.4361721,4016.66,0.1,13.1,208.1,-1.0,178.52405585330447,22781965.504571896,22781965.504571896,26.699350531145036,7.317221119468771,24363.332971340635,83.30000000000001,57.91811223759777
1306895451.92,5.4319377,4125.81,0.1,12.9,208.1,-1.0,182.97945909410856,24251302.234580573,24251302.234580573,26.86906694058386,7.361016783588609,24952.83215619929,86.2,58.73230624459689
1306895455.73,5.4254532,4293.2,0.1,12.9,208.1,-1.0,186.4647174988532,25331286.988390073,25331286.988390073,25.115459852813864,7.062769919406053,24546.562150534843,86.2,59.662898983004595
1306895456.57,5.4240042,4330.52,0.1,11.2,208.1,-1.0,189.98532779084104,25981380.99091492,25981380.99091492,23.09699578320337,7.230906698493107,23901.660942637554,88.4,60.610226192103454
1306895457.0,5.4232652,4348.55,0.1,9.9,208.1,-1.0,188.9249056466257,26620284.136112466,26620284.136112466,22.93631935840497,7.035661068028925,24200.92727034963,87.2,61.43641604337204
1306895457.44,5.4225038,4365.69,0.1,9.0,208.1,-1.0,189.8157891777708,26943950.844686907,26943950.844686907,23.680975399510185,7.245629237079452,24918.424862031523,85.30000000000001,62.23781805562051
1306895457.88,5.4217337,4381.53,0.1,8.3,208.1,-1.0,191.7774434029729,27350633.52116759,27350633.52116759,23.28847297641602,7.123782666619866,24766.883661489144,87.0,62.921374486066696
1306895458.31,5.4209798,4395.65,0.1,7.7,208.1,-1.0,191.67117374487626,28400643.967897553,28400643.967897553,25.70212633055575,7.295136355254295,24599.64705487861,84.10000000000001,63.602687915638
1306895458.73,5.4202443,4408.2,0.1,7.1,208.1,-1.0,191.13397228102292,29143864.550052777,29143864.550052777,26.326740169219057,7.324401165438679,24709.808576445444,86.30000000000001,64.13455471353826
