flight id:501
flight code:Tu-142
origin:RU
date:2011-06-01
from:batumi
to:gelendzhik
motor(s):4
mass aircraft:96000.025248
mass fuel:96000.025248
lift coef:1.5098032749390164
drag coef:0.017311591591697872

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_2,engine_3,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893961.0,5.989614,4.1560143,1162.96,-0.2,4.7,340.8,-1.0,138.28124326378136,6153465.963816203,6153465.963816203,6153465.963816203,20.99297419873801,7.147692403581188,22952.090744546604,88.7,36.87500551738748
1306893961.21,5.9895159,4.1562871,1162.96,-0.2,4.7,340.4,-1.0,139.61239141788153,7815616.440602328,7815616.440602328,7815616.440602328,23.03288081304282,6.928425251959574,23205.617660647156,90.9,36.87500551738748
1306893962.71,5.9888198,4.1582158,1162.96,-0.2,4.7,340.4,-1.0,138.01462146371736,8015347.505035325,8015347.505035325,8015347.505035325,25.09577974096104,6.904342934879421,23466.367112548873,91.5,36.87500551738748
1306893964.63,5.9879228,4.1606834,1162.96,-0.2,4.7,340.2,-1.0,138.0360018369626,6462850.299197803,6462850.299197803,6462850.299197803,24.727179009776783,7.156573967864286,23378.83305475568,88.8,36.87500551738748
1306893965.93,5.9873118,4.1623527,1162.96,-0.2,4.7,340.2,-1.0,137.9587736889216,5504951.100105725,5504951.100105725,5504951.100105725,23.944042011059746,7.078398728294942,23086.609501576473,88.3,36.87500551738748
1306893967.61,5.9865175,4.1645091,1162.96,-0.2,4.7,340.2,-1.0,137.96056849951293,4623573.386088555,4623573.386088555,4623573.386088555,26.146209982970984,7.0892491081251885,22913.36615461683,88.8,36.87500551738748
1306893967.82,5.9864177,4.1647787,1162.96,-0.2,4.7,340.0,-1.0,138.09193313660785,4813586.813215696,4813586.813215696,4813586.813215696,24.34439046253478,7.10918475132432,23365.149716519925,88.6,36.87500551738748
1306893970.79,5.9849974,4.1685918,1162.96,-0.2,4.7,340.0,-1.0,138.12257921698153,6054881.353455536,6054881.353455536,6054881.353455536,24.09690540485446,7.046822089949137,23340.241429972084,88.0,36.87500551738748
1306893971.0,5.9848983,4.1688559,1162.96,-0.2,4.7,339.8,-1.0,135.20751352968017,7067348.217448414,7067348.217448414,7067348.217448414,26.290759393000936,7.1505475876481075,23422.142737549013,87.60000000000001,36.87500551738748
1306893972.29,5.9842754,4.1705106,1162.96,-0.2,4.7,339.8,-1.0,138.10958040784607,11836419.156405784,11836419.156405784,11836419.156405784,25.12521872430535,7.376523494291526,24056.78283038223,86.9,36.87500551738748
1306893972.5,5.9841743,4.1707784,1162.96,-0.2,4.7,339.7,-1.0,137.22343130216836,16112721.202387547,16112721.202387547,16112721.202387547,23.506957200436744,7.4047404737390154,24381.581218880267,87.2,36.87500551738748
1306893975.04,5.9829389,4.1740287,1162.96,-0.2,4.7,339.7,-1.0,137.85294719158912,20094839.289835196,20094839.289835196,20094839.289835196,21.435225459198833,7.460987753445076,24573.813023807113,86.3,36.87500551738748
1306893975.26,5.9828295,4.1743148,1162.96,-0.2,4.7,339.5,-1.0,140.35494879722492,24390772.168911096,24390772.168911096,24390772.168911096,20.183077214001997,7.192311678219554,24249.58310549525,85.9,36.87500551738748
1306893976.53,5.9822106,4.1759285,1162.96,-0.2,4.7,339.5,-1.0,136.91160134142012,21903604.21682832,21903604.21682832,21903604.21682832,21.772455764284345,7.275006891751589,24338.933030276785,86.2,36.87500551738748
1306893976.74,5.9821059,4.1762007,1162.96,-0.2,4.7,339.4,-1.0,139.78119960617107,16975058.67916961,16975058.67916961,16975058.67916961,23.320460808948255,7.253704842288283,25289.785609762144,86.0,36.87500551738748
1306893977.81,5.981581,4.1775621,1162.96,-0.2,5.0,339.4,-1.0,137.19257894747923,8105209.327748212,8105209.327748212,8105209.327748212,21.134938872142413,7.632272605837539,25714.974204425198,86.4,36.87500551738748
1306893978.03,5.9814762,4.177833,1162.96,-0.2,5.0,339.3,-1.0,132.32854710928444,3972788.746825414,3972788.746825414,3972788.746825414,22.785507028504515,7.541281752238733,24890.25899293455,86.2,36.87500551738748
1306893981.87,5.9795954,4.1826607,1162.96,-0.2,5.0,339.3,-1.0,135.5229651899184,4453767.611531412,4453767.611531412,4453767.611531412,21.671221634895247,7.346434013020059,25137.422642241214,87.7,36.87500551738748
1306893983.15,5.9789706,4.1842483,1162.96,-0.2,5.0,339.3,-1.0,133.66649177688114,3467206.815733813,3467206.815733813,3467206.815733813,21.531307539174485,7.515305728447992,25390.818175094497,89.4,36.87500551738748
1306893983.36,5.9788694,4.1845047,1162.96,-0.2,5.2,338.9,-1.0,131.34424547117726,9897272.815926528,9897272.815926528,9897272.815926528,22.54939555426944,7.317674287352801,25285.491656319187,90.20000000000002,36.87500551738748
1306893984.44,5.9783415,4.1858384,1162.96,-0.2,5.2,338.9,-1.0,133.09985199201543,24379086.232062973,24379086.232062973,24379086.232062973,24.79088339420453,7.365423576237219,25157.782821804078,89.5,36.87500551738748
1306893984.66,5.9782345,4.1861081,1162.96,-0.2,5.2,338.8,-1.0,132.15211874234222,32176697.803740587,32176697.803740587,32176697.803740587,24.607599424966708,7.37194934243168,24750.19168063186,88.19999999999999,36.87500551738748
1306893985.5,5.9778231,4.1871427,1162.96,-0.2,5.2,338.8,-1.0,132.76242288280943,32535667.734196704,32535667.734196704,32535667.734196704,25.317636517697544,7.537622050577496,24886.782293510787,90.3,36.87500551738748
1306893985.71,5.9777209,4.1873989,1162.96,-0.2,5.3,338.7,-1.0,131.42807735391008,33283238.297358524,33283238.297358524,33283238.297358524,24.55231113453877,7.295874176854875,25139.595611937577,89.89999999999999,36.87500551738748
1306893986.77,5.9772026,4.188696,1162.96,-0.2,5.3,338.7,-1.0,131.90526487096454,28693529.161250334,28693529.161250334,28693529.161250334,25.50447737766117,7.241588358129933,24703.93586012833,89.6,36.87500551738748
1306893987.63,5.976779,4.1897514,1162.84,-0.2,3.0,338.7,-1.0,132.37161872812666,22239190.235937543,22239190.235937543,22239190.235937543,26.715075494278317,6.95240501181012,24400.226306100667,91.5,36.874913653870415
1306893987.84,5.9766798,4.1899981,1162.64,-0.2,0.8,338.7,-1.0,126.25018660226009,20736570.32725608,20736570.32725608,20736570.32725608,25.688245240176265,6.852837985129817,25316.973735748932,90.9,36.87466868449158
1306893988.05,5.9765761,4.1902555,1162.13,-0.2,-0.6,338.7,-1.0,132.19813672164756,25403651.435910568,25403651.435910568,25403651.435910568,28.157713947739058,6.955676652027657,25039.001826714917,90.50000000000001,36.87403329516525
1306893988.26,5.9764723,4.1905128,1161.23,-0.2,-1.8,338.5,-1.0,132.26843234151448,21575741.99975379,21575741.99975379,21575741.99975379,27.284254448323747,6.640173013965605,24887.616607629243,89.70000000000002,36.87270892946096
1306893989.12,5.976051,4.1915492,1153.39,-0.2,-3.4,338.5,-1.0,130.28497498230226,19246387.813393164,19246387.813393164,19246387.813393164,26.715548900096213,6.891966088000607,25114.55047994056,89.10000000000001,36.8653828139754
1306893989.98,5.9756203,4.1925904,1140.75,-0.2,-1.7,338.5,-1.0,131.59344452415118,17446537.766468074,17446537.766468074,17446537.766468074,26.482511574970054,6.854742147979369,24947.497285615635,88.2,36.848380408026145
1306893990.19,5.975513,4.1928465,1137.38,-0.2,-1.5,338.5,-1.0,132.95895208935016,9705724.12972394,9705724.12972394,9705724.12972394,27.660899169934122,6.880706496224543,24941.621709508512,88.8,36.82879816830611
1306893990.4,5.975405,4.1931028,1133.99,-0.2,-1.2,338.3,-1.0,133.32778450812498,4860673.704661418,4860673.704661418,4860673.704661418,26.77942353020726,6.717032759609603,25416.397964665448,89.0,36.80662078422911
1306893990.82,5.9751866,4.1936172,1127.17,-0.2,-0.9,338.3,-1.0,133.7348912263257,6753012.610677233,6753012.610677233,6753012.610677233,25.537081505634767,6.803686720569067,24651.50235378658,91.1,36.77922249026586
1306893991.46,5.9748531,4.1943922,1117.06,-0.2,-0.7,338.3,-1.0,132.30759956434798,8782078.309300428,8782078.309300428,8782078.309300428,22.925878697830424,6.799665993338423,24820.941826435108,90.6,36.74408469499027
1306893991.67,5.974739,4.1946547,1113.69,-0.2,-0.6,338.2,-1.0,136.86868118235688,10548929.443713998,10548929.443713998,10548929.443713998,24.233683148045294,6.819313943417898,24551.964377492026,90.30000000000001,36.706458929460965
1306893993.14,5.97394,4.1964573,1091.43,-0.2,-0.3,338.2,-1.0,134.4094930477972,10621362.821845783,10621362.821845783,10621362.821845783,26.5403565201829,6.985616752784278,24203.72278394008,90.29999999999998,36.65194558737872
1306893993.56,5.9737088,4.1969684,1085.38,-0.2,-0.2,338.2,-1.0,133.497633129226,12181540.557057148,12181540.557057148,12181540.557057148,26.158350169423194,6.929367695816192,24664.808270176985,88.7,36.59319121292553
1306893994.61,5.9731156,4.1982603,1070.58,-0.2,-0.0,338.2,-1.0,135.2804639613356,13635916.862694124,13635916.862694124,13635916.862694124,25.702425981082406,6.993789404372787,24256.66330476999,87.0,36.52379598107951
1306893995.25,5.9727468,4.1990504,1061.86,-0.2,0.1,338.2,-1.0,136.0038013025138,15503790.27149104,15503790.27149104,15503790.27149104,27.590655509715447,6.9058957817243245,23583.577052036177,86.30000000000001,36.45372708344171
1306893996.11,5.972244,4.2001129,1050.51,-0.2,0.1,337.9,-1.0,136.31560458514417,13848771.783526113,13848771.783526113,13848771.783526113,26.802322308453725,6.752678349440794,23565.79791513138,84.60000000000001,36.38464571861231
1306893998.23,5.9709655,4.2027482,1024.07,-0.2,0.6,337.9,-1.0,137.50424636554752,9906059.035764225,9906059.035764225,9906059.035764225,26.953741610377065,6.688070375680142,24210.91756384531,86.5,36.29790359262806
1306893999.5,5.970177,4.2043324,1009.24,-0.2,0.8,337.9,-1.0,138.43526700882128,8244526.550229909,8244526.550229909,8244526.550229909,28.646816842475033,6.689736224570662,23703.34061881204,85.60000000000001,36.20240381135072
1306893999.71,5.9700484,4.2045881,1006.92,-0.2,0.8,337.9,-1.0,135.02638656818883,8114869.031139012,8114869.031139012,8114869.031139012,30.434861541062904,6.776887670154601,23960.934021695048,84.5,36.11034891196314
1306893999.92,5.9699144,4.2048538,1004.52,-0.2,0.8,337.7,-1.0,140.8130666846748,13108533.297365814,13108533.297365814,13108533.297365814,32.663400434181995,6.895353958154373,23463.300839926014,83.2,36.024196243546704
1306894000.34,5.9696477,4.2053804,999.83,-0.2,0.9,337.7,-1.0,139.50768723503012,10522931.924909953,10522931.924909953,10522931.924909953,32.12458433104638,6.903570717859452,23841.599709603594,82.9,35.93703307644259
1306894001.18,5.9691121,4.2064297,990.69,-0.2,1.0,337.7,-1.0,139.0172338792341,9258036.339529494,9258036.339529494,9258036.339529494,31.773054798060127,6.986150091636848,23796.875005302794,83.3,35.85991365387041
1306894002.14,5.9684966,4.2076227,980.62,-0.2,1.1,337.7,-1.0,138.44204374974123,8860864.995323732,8860864.995323732,8860864.995323732,32.08734724598382,7.021910381263117,23743.601119392562,85.8,35.77971680347671
1306894002.56,5.9682239,4.208147,976.29,-0.2,1.1,337.6,-1.0,139.2685770496303,8164252.128551927,8164252.128551927,8164252.128551927,31.47074030928994,7.244574041850512,23835.253800206534,87.30000000000001,35.707535044946525
1306894004.24,5.9671163,4.210253,959.47,-0.2,1.3,337.6,-1.0,140.09947994892238,9095381.3437943,9095381.3437943,9095381.3437943,31.327919773301048,7.114043433113826,24399.238500727828,87.4,35.629152499014765
1306894005.71,5.9661294,4.2121009,945.35,-0.2,1.4,337.6,-1.0,140.77705945996598,7573561.632175795,7573561.632175795,7573561.632175795,29.67477377519389,7.255366936885049,24253.367700762108,90.80000000000001,35.548649436897534
1306894006.78,5.9654064,4.2134393,935.44,-0.0,1.4,337.6,-1.0,140.24519471571827,7024339.554563218,7024339.554563218,7024339.554563218,31.123567819570983,7.36479356277596,24314.946946309847,91.3,35.48080057425536
1306894009.75,5.963356,4.2171749,908.86,-0.0,1.6,337.6,-1.0,141.4200161635554,6884033.25058102,6884033.25058102,6884033.25058102,28.52310450560417,7.501890511634754,24919.98007793585,89.0,35.403956742234364
1306894017.37,5.9579124,4.2267786,844.76,0.1,1.6,337.6,-1.0,142.43592937559333,9651186.105656859,9651186.105656859,9651186.105656859,27.036374841717375,7.5375989071796585,25119.363783309578,88.7,35.279818509513454
1306894019.48,5.9563787,4.2294299,827.58,0.1,1.6,337.7,-1.0,142.42317120570667,9104201.45493508,9104201.45493508,9104201.45493508,25.13550533025625,7.630830368103229,25205.46713702745,89.4,35.14436575360794
1306894019.69,5.9562242,4.2296961,825.86,0.1,1.6,337.7,-1.0,144.016244791223,9254085.645741146,9254085.645741146,9254085.645741146,25.127003047133066,7.770424518346392,24985.94578937512,88.4,35.01118661974967
1306894020.95,5.9552983,4.231289,815.59,0.1,1.3,337.7,-1.0,143.47518430600277,8413643.373548016,8413643.373548016,8413643.373548016,25.255606712317,7.7960073572725035,24706.7059064532,91.7,34.87714243777242
1306894021.37,5.9549888,4.2318206,811.91,0.1,-1.1,337.7,-1.0,143.78151176274966,7816150.247826053,7816150.247826053,7816150.247826053,23.657706938833613,7.677095990505289,24616.084717755213,90.5,34.747989988078636
1306894021.58,5.9548328,4.2320882,809.77,0.1,-1.3,337.8,-1.0,144.92284897950427,7249285.220475613,7249285.220475613,7249285.220475613,25.476965678276024,7.66849362130414,24469.56901033107,90.3,34.6205140475712
1306894021.8,5.954676,4.2323572,807.44,0.1,-1.2,337.8,-1.0,138.70185747489433,7382125.691579923,7382125.691579923,7382125.691579923,25.123550587331447,7.982959948797063,23996.393691921043,91.39999999999999,34.504130626748804
1306894022.01,5.9545197,4.232625,804.97,0.1,-1.0,337.8,-1.0,145.20601798555856,8808790.326602621,8808790.326602621,8808790.326602621,27.284742472386977,7.785994976182085,24563.445468362814,88.39999999999999,34.39666562237435
1306894022.22,5.9543626,4.2328941,802.39,0.1,-0.7,337.8,-1.0,145.88476997695912,8680475.104099127,8680475.104099127,8680475.104099127,26.064174963631014,7.88692368735022,24502.093139849276,85.50000000000001,34.294811947833665
1306894022.86,5.9538903,4.2337023,794.37,0.1,0.1,337.8,-1.0,143.72084827344597,8374739.406514603,8374739.406514603,8374739.406514603,27.944213536372747,8.048421066337816,24537.70469229036,88.00000000000001,34.207166497264986
1306894023.07,5.953731,4.2339745,791.68,0.1,0.3,337.8,-1.0,147.94395960104254,8888569.852360906,8888569.852360906,8888569.852360906,27.26139597119832,7.785482074226177,23948.3218935236,88.10000000000001,34.16653220155195
1306894023.28,5.9535812,4.2342304,789.18,0.1,0.5,337.9,-1.0,138.3211998786855,10032359.092895376,10032359.092895376,10032359.092895376,29.1793715248213,7.697538110867736,24259.065031163445,90.5,34.137135876092636
1306894023.49,5.9534223,4.2345016,786.57,0.1,0.6,337.9,-1.0,147.3991694618988,9825968.055590516,9825968.055590516,9825968.055590516,29.350026976607253,7.711786080376074,24035.762503213624,92.7,34.10705822954845
1306894023.7,5.9532678,4.2347654,784.08,0.2,0.8,337.9,-1.0,142.9553035899476,11121331.837337421,11121331.837337421,11121331.837337421,29.12526872034119,7.589514722341609,24253.027139186765,90.7,34.08293640102702
1306894024.97,5.9523204,4.2363813,770.04,0.2,1.5,337.9,-1.0,144.90265157783153,8990226.591842867,8990226.591842867,8990226.591842867,30.453368517712526,7.951960343383261,23933.34050961145,90.69999999999999,34.050883688866044
1306894025.4,5.9519973,4.2369323,765.77,0.2,1.7,337.9,-1.0,145.90077402704526,7344475.579564511,7344475.579564511,7344475.579564511,28.106818360307077,7.928518307820569,24172.021938733094,91.2,34.017200399277236
1306894025.61,5.9518458,4.2371907,763.85,0.2,1.9,338.1,-1.0,139.67406851286339,9873515.994755734,9873515.994755734,9873515.994755734,28.000596119225442,7.556275968785428,23955.998634561514,89.89999999999999,33.98383097670506
1306894025.82,5.9516883,4.2374594,761.92,0.2,2.0,338.1,-1.0,145.4340012417174,14263096.298042875,14263096.298042875,14263096.298042875,25.7066902565866,7.655656408913486,23288.384981424842,89.7,33.950874939959654
1306894026.03,5.9515278,4.2377332,760.01,0.2,2.1,338.1,-1.0,148.7361215407979,17308010.324692696,17308010.324692696,17308010.324692696,25.27948616702624,7.671669575519346,22702.744261536747,93.39999999999999,33.918431807851164
1306894026.24,5.951374,4.2379957,758.25,0.2,2.2,338.1,-1.0,141.94937159176783,12857810.419443011,12857810.419443011,12857810.419443011,25.092824612914825,7.440982150000247,22237.97352040275,94.00000000000001,33.89078088921599
1306894026.87,5.9509004,4.238805,753.19,0.2,2.6,338.1,-1.0,146.10467803116572,12187899.494518317,12187899.494518317,12187899.494518317,27.769795461680793,7.647867913447145,22944.419293961193,96.10000000000001,33.86131566611888
1306894027.08,5.9507483,4.239065,751.69,0.2,2.7,338.1,-1.0,140.4816841522426,14024873.674028566,14024873.674028566,14024873.674028566,27.086632670598977,7.825393227102001,22387.191799262997,95.4,33.83261597233061
1306894027.29,5.9505866,4.2393417,750.16,0.2,2.8,338.3,-1.0,150.139624356523,11565368.574230704,11565368.574230704,11565368.574230704,25.197006056435733,7.5343620201582295,22911.69749902713,93.9,33.804743050195874
1306894027.51,5.9504265,4.2396158,748.71,0.3,2.9,338.3,-1.0,141.21889503937035,13115862.269811379,13115862.269811379,13115862.269811379,24.39414034522273,7.518084467000158,22918.465165180245,93.0,33.77766627854233
1306894027.73,5.9502658,4.2398912,747.32,0.3,3.1,338.3,-1.0,141.87654831261804,20098961.0160616,20098961.0160616,20098961.0160616,23.587189800484474,7.345371936311394,23318.846228247807,92.7,33.76027345264556
1306894028.4,5.9497682,4.2407454,743.45,0.3,3.5,338.3,-1.0,144.7797626253503,19576716.33938915,19576716.33938915,19576716.33938915,25.22401382575003,7.252818841326243,23616.19624790993,91.3,33.74318683847234
1306894028.61,5.9496096,4.2410182,742.36,0.3,3.6,338.3,-1.0,147.47739985174542,20320387.0607413,20320387.0607413,20320387.0607413,23.519174836234548,7.400681688673023,24386.797052603913,93.8,33.72673561362544
1306894028.82,5.9494548,4.2412845,741.37,0.3,3.8,338.5,-1.0,143.84127823775054,16159542.029065326,16159542.029065326,16159542.029065326,24.3958883987706,7.361611565283041,24650.257309274682,96.3,33.71100398632886
1306894029.03,5.9492973,4.2415559,740.43,0.3,3.9,338.5,-1.0,146.77521850192858,14312915.594578827,14312915.594578827,14312915.594578827,24.824937457686726,7.279061962405829,25425.84045971121,93.9,33.69601492246184
1306894029.24,5.9491459,4.2418171,739.59,0.3,4.1,338.5,-1.0,140.74953612160638,8255488.535711213,8255488.535711213,8255488.535711213,24.302538050280575,7.519017832635835,25176.14211111684,91.60000000000001,33.68173014555895
1306894029.88,5.9486703,4.2426397,737.43,0.3,4.8,338.5,-1.0,145.70758326869802,8819644.507035468,8819644.507035468,8819644.507035468,22.737623091039495,7.454235628552619,24956.839317980444,89.10000000000001,33.669665403651685
1306894030.09,5.9485184,4.2429031,736.9,0.3,4.7,338.7,-1.0,141.93207604765524,18309293.178482328,18309293.178482328,18309293.178482328,22.295877398057282,7.206209334964639,24958.920468769764,87.7,33.658343225173994
1306894030.3,5.9483639,4.2431715,736.42,0.3,2.8,338.7,-1.0,144.54318771140532,19667521.84958028,19667521.84958028,19667521.84958028,24.23388603591802,7.5317331541443036,24966.42785673136,85.8,33.64782485247058
1306894030.73,5.9480519,4.2437144,734.97,0.3,-0.5,338.8,-1.0,142.84789257342203,26820655.847319003,26820655.847319003,26820655.847319003,22.580230135376475,7.7224162698992425,24844.559938341088,84.99999999999999,33.63730647976717
1306894032.0,5.9471295,4.2453279,723.43,0.5,-2.6,338.8,-1.0,143.91363957290193,30735158.699582566,30735158.699582566,30735158.699582566,23.03589921276866,7.755962725045672,24857.03942450033,84.79999999999998,33.619017984579074
1306894032.44,5.9468103,4.2458892,717.32,0.5,-2.8,338.8,-1.0,144.73008939227864,28316375.671274785,28316375.671274785,28316375.671274785,21.948910793329933,7.787092639242047,24766.809399070167,84.0,33.59901470373918
1306894032.65,5.946657,4.2461593,714.11,0.5,-2.8,339.2,-1.0,146.26008394937705,19599752.153744314,19599752.153744314,19599752.153744314,22.279688813531312,7.671442113154115,24965.127439648993,82.2,33.57738850076455
1306894033.08,5.9463487,4.2467039,707.22,0.5,-2.9,339.3,-1.0,143.78063962980363,12744111.303780448,12744111.303780448,12744111.303780448,23.274922851725947,7.806836447096797,25402.598995257118,79.4,33.551245674867786
1306894033.29,5.9461979,4.2469708,703.68,0.5,-2.8,339.4,-1.0,144.2701496640498,7874541.472074535,7874541.472074535,7874541.472074535,23.892395335056776,7.756585830938862,24488.318129808395,79.70000000000002,33.52311247276805
1306894033.71,5.9458923,4.2475131,696.26,0.6,-2.8,339.5,-1.0,146.88001488343124,8687129.72563451,8687129.72563451,8687129.72563451,23.922445344865185,7.502915158281849,24677.698908584072,78.5,33.48994208781617
1306894034.98,5.9449814,4.2491444,673.04,0.6,-2.3,339.9,-1.0,145.87934556771143,9324355.68222405,9324355.68222405,9324355.68222405,22.958386394418042,7.62950398208743,24521.383111197625,79.30000000000001,33.44064965562019
1306894035.19,5.94483,4.2494183,669.14,0.6,-2.2,340.0,-1.0,148.0164565970241,10264194.055215817,10264194.055215817,10264194.055215817,22.866968483575096,7.780358790589515,25305.677003692042,78.9,33.38877738965344
1306894036.47,5.9439225,4.2510807,646.23,0.6,-1.4,340.6,-1.0,147.04530933705328,10325975.632564975,10325975.632564975,10325975.632564975,22.133325608798568,7.625224821038067,24954.4386705315,80.7,33.319734301289486
1306894036.69,5.9437688,4.2513668,642.48,1.0,-1.2,340.7,-1.0,146.7122659865753,11236462.443413332,11236462.443413332,11236462.443413332,22.482281961564098,7.432592788870195,24759.807494113407,81.80000000000001,33.248930495515204
1306894037.55,5.9431739,4.2524908,628.45,1.0,-0.7,341.3,-1.0,147.17709673601934,11419416.22873238,11419416.22873238,11419416.22873238,20.76659799568991,7.461785683701599,24795.129596278683,82.30000000000001,33.17622052176192
1306894037.77,5.9430232,4.2527806,625.03,1.3,-0.5,341.5,-1.0,147.91425682080228,11431012.798840666,11431012.798840666,11431012.798840666,22.438935340712206,7.545009463517615,24962.385330884634,84.2,33.105569821849414
1306894038.2,5.9427311,4.2533498,618.55,1.5,-0.2,341.9,-1.0,148.41623106508717,11835443.392146843,11835443.392146843,11835443.392146843,24.081623123559424,7.888854348477556,24301.089265729723,86.50000000000001,33.032415841097006
1306894039.04,5.9421766,4.2544668,606.79,2.1,0.3,342.9,-1.0,148.30881761980496,9553397.581161337,9553397.581161337,9553397.581161337,23.822485816783125,7.7080345791930505,24297.13497911282,86.9,32.95553373261057
1306894039.48,5.9418988,4.2550551,601.09,2.8,0.6,343.9,-1.0,148.19621447851483,8345720.909920865,8345720.909920865,8345720.909920865,22.313702889639114,7.63613482566825,24726.68005351826,86.2,32.876998080817046
1306894039.69,5.9417679,4.2553423,598.44,2.8,0.7,344.1,-1.0,151.14640346068128,8368099.841061465,8368099.841061465,8368099.841061465,21.13722711159795,7.867695723468576,24933.835271581345,88.10000000000001,32.80211400382667
1306894039.9,5.9416441,4.2556146,596.0,-1.4,0.9,344.1,-1.0,142.67803907174002,10369594.037469884,10369594.037469884,10369594.037469884,23.45896867819753,7.7908029507195575,25184.408349404483,87.9,32.74313762587391
1306894040.11,5.9415153,4.2558974,593.54,-9.5,1.2,344.0,-1.0,148.57299355674684,8819211.38256268,8819211.38256268,8819211.38256268,24.82360496046425,7.58840058571472,24637.58442179841,89.2,32.68526361012588
1306894040.32,5.9413862,4.2561784,591.19,-19.0,2.0,343.7,-1.0,147.81319961055578,9216644.887428433,9216644.887428433,9216644.887428433,23.41204381457424,7.558705529537752,25201.54042418447,89.9,32.64312887696752
1306894040.75,5.9411154,4.2567501,586.77,-28.0,2.8,342.8,-1.0,147.07252688309683,9021547.04240459,9021547.04240459,9021547.04240459,24.96682184429082,7.516410004519436,25704.48434159193,88.69999999999999,32.60048123917225
1306894042.05,5.9402076,4.2584573,575.78,-38.7,4.2,339.1,-1.0,147.35325066563485,12105980.81434205,12105980.81434205,12105980.81434205,26.719120702842662,7.629778883089063,26032.973883037084,87.50000000000001,32.560160810475836
1306894042.48,5.9398769,4.2590031,572.86,-39.9,4.3,337.5,-1.0,145.05190941679098,11749305.773096925,11749305.773096925,11749305.773096925,24.622707906962418,7.350359419492642,25649.656643625636,88.50000000000001,32.520223146433835
1306894042.69,5.9397062,4.2592712,571.49,-40.5,4.4,336.8,-1.0,147.4341811993442,13909639.89548206,13909639.89548206,13909639.89548206,22.49437684113358,7.064487912641178,26197.21770467995,85.50000000000001,32.48419733716
1306894042.9,5.9395295,4.2595399,570.16,-41.3,4.6,336.0,-1.0,148.66370506295507,23788134.80919285,23788134.80919285,23788134.80919285,23.112842451421294,7.01687097714897,26077.70300109905,88.30000000000001,32.456155998577316
1306894043.11,5.939356,4.2597953,568.93,-42.0,4.8,335.3,-1.0,141.92623253132734,32556313.03137491,32556313.03137491,32556313.03137491,24.42563875287615,7.072515953551917,26569.16446486032,89.4,32.43153657600514
1306894043.33,5.939167,4.2600647,567.68,-42.6,4.9,334.4,-1.0,143.96815617919663,41495188.95302112,41495188.95302112,41495188.95302112,26.38370831193449,6.747097644456018,26822.382218771472,87.89999999999999,32.40798889446534
1306894043.96,5.9385857,4.2608403,564.26,-43.3,5.1,332.0,-1.0,147.13811996388694,52807666.42247946,52807666.42247946,52807666.42247946,26.46057495011207,6.720661425808916,26891.68035155043,90.2,32.383690994202865
1306894044.17,5.9383899,4.2610857,563.23,-43.5,5.2,331.2,-1.0,141.54469493209464,54444798.74402126,54444798.74402126,54444798.74402126,25.50416852295448,6.927141959774917,27443.725033027804,88.6,32.36048780085204
1306894044.38,5.9381831,4.261337,562.19,-43.8,5.3,330.3,-1.0,146.4466855382117,62271781.075687535,62271781.075687535,62271781.075687535,25.898877274059053,7.179517663241601,27494.699154718313,86.5,32.33828745089578
1306894044.59,5.937975,4.2615822,561.2,-44.0,5.4,329.5,-1.0,144.1798299714334,62712865.83532876,62712865.83532876,62712865.83532876,24.60547463737297,7.1563282935573245,27655.155785160397,88.30000000000001,32.31871286646883
1306894044.8,5.9377668,4.2618203,560.26,-44.1,5.5,328.6,-1.0,140.8882078516643,60347092.64258509,60347092.64258509,60347092.64258509,22.704106471365588,6.865602602246463,26843.250620473773,91.30000000000001,32.306831851595696
1306894046.08,5.9363845,4.2632426,554.98,-44.6,6.0,323.5,-1.0,143.2178846646677,65146140.95120683,65146140.95120683,65146140.95120683,24.952002122886764,6.951735541681291,27343.4602908853,89.30000000000001,32.2931441875537
1306894046.29,5.9361464,4.2634636,554.21,-44.6,6.1,322.7,-1.0,140.90423092564725,63608908.585245684,63608908.585245684,63608908.585245684,26.364347312254317,6.904312035839293,26863.524764870752,92.4,32.27991584109701
1306894047.58,5.934588,4.2647692,549.93,-44.6,6.5,317.3,-1.0,141.63072387951377,64954716.30625561,64954716.30625561,64954716.30625561,25.871031326148454,7.274496907441861,26546.787183359414,91.50000000000001,32.264429183179246
1306894047.8,5.9343131,4.264977,549.29,-44.6,6.6,316.4,-1.0,138.74058092825092,71715818.48345801,71715818.48345801,71715818.48345801,25.081544518824913,7.213602102365051,25749.677890571445,90.19999999999999,32.249394187553705
1306894049.53,5.9320016,4.266507,544.93,-44.6,7.2,309.2,-1.0,139.72996051754905,78526248.89013961,78526248.89013961,78526248.89013961,25.294309844176507,7.393316693484306,25429.225994237757,91.0,32.23197839577767
1306894049.74,5.931708,4.2666767,544.48,-44.6,7.3,308.2,-1.0,138.72221651835375,82166897.69893685,82166897.69893685,82166897.69893685,24.529792157565605,7.447431107196134,25480.576958031932,89.3,32.21683622604889
1306894049.95,5.9314018,4.2668483,544.04,-44.6,7.3,307.4,-1.0,143.1241427391198,92359796.52488309,92359796.52488309,92359796.52488309,23.158331750248106,7.394385622216991,25532.72079793839,92.7,32.202145718612314
