flight id:201
flight code:MiG-23MLD
origin:RU
date:2011-06-01
from:krasnodar pashkovsky
to:mozdok
motor(s):1
mass aircraft:10550.096328
mass fuel:10550.096328
lift coef:1.9060340730520209
drag coef:0.012773573396515615

timestamp,longitude,latitude,altitude,roll,pitch,yaw,u,v,air_speed,engine_0,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893836.16,9.0777124,3.7970557,1090.93,-2.3,16.4,12.5,904701.0,-299767.69,130.93091164530583,47122916.150993936,24.811361240137657,8.20530207536752,24399.004688431258,92.80000000000001,39.475786542141535
1306893836.39,9.0778159,3.7973377,1094.64,-2.3,17.3,12.5,904705.19,-299735.09,134.46455886205015,48672212.345148586,26.229974653332174,8.1935744406309,24588.428623496002,90.10000000000001,39.511153996209785
1306893836.61,9.0779099,3.7975932,1098.46,-2.3,18.1,12.4,904708.94,-299705.53,127.21650554510585,48659361.85442974,26.9060510582443,8.037524804885408,24542.25706561651,89.10000000000001,39.5441023776621
1306893837.03,9.0780974,3.7981012,1107.31,-2.3,19.1,12.4,904716.5,-299646.78,133.30098832142124,51006199.47759368,25.071625813137334,7.978147427238771,24520.00385668512,90.5,39.578237329543114
1306893837.24,9.0781898,3.7983502,1112.21,-2.1,18.7,12.2,904720.25,-299617.97,131.04267021338188,54010834.10052722,26.393885556095714,7.836005742486522,24633.811424841268,92.8,39.61270145902693
1306893837.87,9.0784671,3.7990901,1127.82,-2.0,13.7,12.2,904731.56,-299532.34,130.0947493979131,56326160.52266734,26.399205913059866,7.632291945680022,24093.189931010325,92.1,39.657653340041804
1306893838.29,9.0786574,3.7995903,1137.81,-2.0,10.0,12.2,904739.5,-299474.41,132.0162754946197,57519080.86388902,25.93464118325806,7.4249400576740605,24360.858265108105,90.70000000000002,39.70627976173909
1306893839.14,9.0790519,3.8006119,1153.25,-2.2,5.2,12.2,904756.13,-299356.03,132.54405651290992,56884297.320234515,27.35649797702157,7.587931794080321,24723.570257808205,87.9,39.761397871975305
1306893839.35,9.0791538,3.8008735,1155.97,-2.2,4.6,12.2,904760.44,-299325.72,137.05964261700422,54556468.99770999,28.693498325088054,7.480491988026982,24151.428965416868,88.7,39.81542127529989
1306893839.56,9.0792512,3.8011226,1158.12,-2.3,4.0,12.2,904764.63,-299296.84,130.04940216909955,49280372.737737216,26.454279033005207,7.453520064141301,24232.897530744307,89.0,39.869054258676975
1306893839.77,9.0793499,3.8013747,1159.89,-2.4,3.7,12.2,904768.81,-299267.63,131.4526201318894,48036351.05929859,26.041974747778397,7.603840626472451,24079.225043211714,88.2,39.921845159814325
1306893841.03,9.0799555,3.8029209,1164.16,-3.1,3.9,12.2,904794.69,-299088.38,134.45417489669117,45428684.080185354,23.975511173185218,7.53643727484037,24393.336170694944,88.9,39.975064757364635
1306893841.24,9.0800557,3.803178,1164.2,-3.2,4.7,11.9,904798.94,-299058.56,134.09947709612084,46113470.4955246,24.03363927726373,7.710806533611779,24841.164489917493,92.30000000000001,40.02539065412754
1306893841.45,9.0801562,3.8034363,1164.2,-3.3,5.2,11.9,904803.25,-299028.63,134.66611396146791,48024516.720248416,23.96114891615106,7.620874674293148,24798.771835486135,92.8,40.068941616507246
1306893841.66,9.0802558,3.8036934,1164.21,-3.4,5.5,11.8,904807.44,-298998.84,133.90769604772987,50083292.97720328,24.831770085087108,7.79879212067539,24203.39460764964,93.3,40.10874914056673
1306893841.87,9.0803541,3.8039482,1164.25,-3.4,5.6,11.8,904811.56,-298969.31,132.63038210715004,50442689.34483353,25.242757212752256,7.9736139890091255,24239.267433064517,92.4,40.13663737328765
1306893842.08,9.0804525,3.8042042,1164.32,-3.5,5.8,11.7,904815.69,-298939.66,133.2013408085186,51713331.59454382,26.28955654460946,7.910080672216458,24466.73776344186,92.60000000000001,40.15693155526489
1306893842.99,9.080879,3.8053255,1165.07,-3.5,5.8,11.5,904833.44,-298809.81,134.6538413325269,52503980.087006465,25.739228397838723,7.766443162408271,24121.256926201866,92.30000000000001,40.16598011169535
1306893843.64,9.0811765,3.8061188,1165.89,-3.5,5.8,11.3,904845.56,-298718.0,133.08523757407917,51092090.582249895,25.760345945316345,8.045589256165186,25093.741336113748,91.2,40.173574162439
1306893844.27,9.0814646,3.8068966,1166.84,-3.5,6.0,11.1,904857.25,-298628.03,134.61371637282858,52478356.09998423,27.676008717539112,8.16609876606747,25802.440059657034,90.9,40.18024957801205
1306893845.12,9.0818428,3.8079288,1168.45,-3.4,6.4,10.9,904872.31,-298508.69,132.1040689613914,52053536.33308468,25.536065230897606,7.878703892602439,25662.052134659578,88.5,40.18680250889569
1306893845.75,9.0821251,3.8087072,1170.19,-3.3,9.0,10.7,904883.44,-298418.69,134.53532804135102,51407192.06261566,27.053162023526518,7.841990456171166,25420.366076363807,88.30000000000001,40.19141865062797
1306893846.4,9.0824094,3.8094992,1173.41,-3.3,8.6,10.5,904894.56,-298327.19,132.44935541121137,50975124.95164883,29.051673731745737,7.70819719716947,25253.235417905264,87.0,40.19846917556236
1306893846.62,9.0825082,3.809776,1174.79,-3.1,8.2,10.5,904898.38,-298295.22,137.0332983526383,50515281.96932413,31.153482743575648,7.727972694581614,25225.108513496692,83.9,40.206576130942935
1306893847.07,9.0827044,3.8103272,1177.62,-3.1,7.3,10.5,904905.94,-298231.53,133.2115689332426,48559151.91249068,29.055412523891803,7.502955512911473,25396.301972689576,83.60000000000001,40.21684187897443
1306893847.49,9.0828864,3.8108404,1180.16,-3.1,7.5,10.5,904912.94,-298172.25,132.79437629879686,47856041.00956821,28.370711353038537,7.429949565545363,25240.062957706683,82.10000000000002,40.22902145027802
1306893847.93,9.0830769,3.8113794,1182.89,-3.1,10.5,10.2,904920.25,-298110.03,133.0561912481427,47034796.099301375,28.0719210451072,7.692587681518354,24549.65354919677,80.30000000000003,40.243237329543106
1306893848.15,9.0831729,3.8116521,1184.55,-2.7,11.3,10.1,904923.94,-298078.53,134.89875519327367,46095583.195825934,27.324444411920968,7.565812622606114,24437.711128135878,81.30000000000001,40.25814984047924
1306893848.58,9.0833557,3.8121723,1188.41,-2.6,10.8,10.0,904930.88,-298018.5,131.36278719293338,46199881.348158486,26.261328065576446,7.527951072317016,24127.54425843442,82.70000000000002,40.27538956051424
1306893849.22,9.0836301,3.8129538,1195.05,-2.4,9.9,10.0,904941.31,-297928.25,132.87974940310784,47794201.1161439,26.49608164824416,7.333847924443401,24017.783888598555,84.9,40.296985142316515
1306893850.1,9.0840071,3.8140277,1204.43,-18.1,11.5,9.5,904955.63,-297804.28,132.76007381460107,48491762.18876998,27.32670412167308,7.539033008763242,24102.479191367336,87.80000000000001,40.324528886848455
1306893850.73,9.0842607,3.8147981,1212.36,-14.2,15.2,7.9,904964.5,-297715.53,132.61211577327379,48867426.5769326,27.410717998139564,7.817895879872579,24218.25599218069,88.60000000000001,40.35681125780208
1306893851.36,9.0844991,3.8155745,1223.17,-5.0,17.3,7.4,904972.0,-297626.28,133.62954257743962,50195472.513095655,25.586225033315994,7.7251345979066715,24192.961855243873,87.80000000000001,40.39490399620978
1306893851.57,9.0845792,3.8158381,1227.55,-10.6,17.9,7.2,904974.5,-297596.0,136.6308094955945,49631206.322598584,23.904236754357925,7.841902711145976,23942.22791582072,87.10000000000001,40.435293322543984
1306893852.01,9.0847358,3.8163724,1237.48,-31.6,19.2,6.1,904979.06,-297534.69,131.98049132523147,48420912.92619135,24.5676913791243,7.886808768513889,23800.609393735464,87.2,40.48111790697094
1306893852.43,9.0848718,3.8168945,1248.2,-41.2,19.9,4.2,904982.06,-297474.97,134.99788389543565,48428601.911552735,23.97591178639092,7.844063158356407,24278.056623112592,89.3,40.533204521144164
1306893852.64,9.0849327,3.8171611,1253.96,-42.4,20.3,3.1,904982.94,-297444.59,137.58391354921324,47821698.07079632,22.610817719642085,7.643439485976975,24814.67920616077,89.60000000000001,40.58761068912317
1306893853.29,9.0850791,3.8179701,1272.44,-48.4,20.6,359.7,904982.25,-297352.84,134.1456430939705,45732552.70580869,21.924333521561863,7.557528409726525,25071.671150929316,88.5,40.6548930600768
1306893853.93,9.0851678,3.8187839,1292.12,-40.7,20.5,356.5,904976.69,-297261.22,136.66199545509735,45908071.24804092,21.860395635092278,7.390388939324363,25090.956202241734,87.2,40.734286104696224
1306893854.14,9.0851856,3.8190512,1298.84,-35.5,20.4,355.6,904973.94,-297231.25,136.74571658641736,45740870.25936609,21.046144171547013,7.2129289537897545,24573.917738186134,85.8,40.813740391660346
1306893854.79,9.0852165,3.8198713,1320.49,-21.8,20.4,353.7,904963.5,-297139.63,135.58930156227905,45519991.44148591,22.535456132071474,7.270533134156036,24755.402520657586,84.1,40.9025877232439
1306893855.86,9.0852297,3.8212472,1360.38,-0.1,20.4,353.7,904942.69,-296986.38,139.13424953387786,47045776.59017953,22.3729078168023,7.170280398742073,24879.648967655256,82.60000000000001,41.015901371537865
1306893856.07,9.0852319,3.821516,1368.61,2.8,20.6,353.7,904938.63,-296956.44,139.02302168218645,48813954.370742485,22.713108834678565,7.1590884573162565,25124.932739783093,82.9,41.12723995421503
1306893856.51,9.0852393,3.8220838,1386.34,7.8,20.6,352.9,904930.19,-296893.16,140.50793086870237,49629359.1111528,22.51694278187793,7.01829307141895,25524.285275592196,83.10000000000001,41.24879835316516
1306893856.72,9.0852448,3.8223593,1395.09,9.9,20.7,353.0,904926.31,-296862.44,143.17758810562734,51134093.43399949,24.31589352972491,7.103213381058842,26117.178174505385,80.00000000000001,41.369453427530864
1306893857.39,9.0852726,3.823241,1423.55,13.6,20.7,353.6,904914.63,-296764.0,143.9212501970184,50657308.41394285,25.452619481079427,7.102247654174889,25617.165169539923,77.5,41.503688991835325
1306893857.81,9.0852992,3.8238005,1441.91,14.5,20.7,354.0,904907.94,-296701.41,146.1509678911912,49326223.92507241,27.83351191298826,7.0132732703947465,25590.372408937605,79.2,41.647570225431124
1306893858.24,9.0853338,3.8243763,1460.97,14.5,20.7,354.5,904901.63,-296636.94,147.09834877198583,48199310.88675736,27.04448005992774,7.220725843603377,25502.062850529524,81.50000000000001,41.79189546602605
1306893858.87,9.0853981,3.8252322,1489.56,13.8,20.7,355.1,904893.44,-296540.94,149.63517774902382,46962020.716157444,28.487951434760276,7.3916408997108975,25779.750020337808,83.10000000000001,41.94304157276271
1306893859.08,9.0854222,3.8255115,1498.94,13.3,20.7,355.3,904891.0,-296509.56,146.53170852647145,47260540.11709615,28.969104492956582,7.6298694878774205,26143.9002460601,81.39999999999999,42.096223987460874
1306893859.73,9.0855083,3.8264079,1529.16,11.5,20.7,355.8,904883.88,-296408.78,152.39815629249492,50315372.34401939,27.26029580451415,7.4621100260832485,25748.261519274958,82.8,42.25596698833576
1306893860.15,9.0855701,3.8269859,1548.73,10.2,20.7,356.1,904879.88,-296343.72,152.2353265187994,53010566.14203773,25.775306614637394,7.56673251518916,25386.88088966598,83.7,42.40015443365509
1306893860.57,9.0856375,3.8275779,1568.81,8.9,20.7,356.3,904876.06,-296277.06,156.21617115556526,56646959.67364622,26.368784302147645,7.724345964547673,24843.44153662962,83.10000000000001,42.553413401284146
1306893861.43,9.0857862,3.8287923,1610.09,6.6,20.3,356.7,904869.13,-296140.16,156.6920895387772,59695763.40034631,27.00664239094336,7.676847341401485,24550.756528783495,85.7,42.724700584136286
1306893861.85,9.0858637,3.8293934,1630.55,5.6,20.3,356.9,904866.0,-296072.34,159.07540096223659,60763497.93649781,26.121226335339966,7.767091699406526,24312.939336804822,86.3,42.9049521151949
1306893862.28,9.0859446,3.8300061,1651.4,4.7,20.3,357.0,904863.0,-296003.19,158.36584419003137,60905525.650654115,25.732798308279968,7.6123751541597695,24570.997782718678,88.5,43.07937796821328
1306893862.49,9.0859864,3.8303184,1662.02,4.3,20.3,357.1,904861.56,-295967.94,165.705092799535,61584729.443035215,24.65635919962855,7.8876989275008516,24763.19565666627,89.00000000000001,43.24787862438126
1306893862.7,9.0860278,3.8306247,1672.44,3.9,20.1,357.1,904860.13,-295933.38,162.28520959206708,59514860.61975831,24.810571885387933,8.012026018428994,24719.52682802199,87.9,43.409765107320894
1306893863.12,9.0861111,3.8312361,1693.24,3.3,20.1,357.1,904857.31,-295864.34,162.07317103528334,59781365.16977967,23.703710574422757,7.784870768341368,24209.06216755898,86.60000000000001,43.565688116944685
1306893863.96,9.0862805,3.8324645,1734.97,2.4,20.1,357.1,904851.94,-295725.66,162.7950908022818,61746054.86242904,22.75554334509363,7.799905769083547,23845.478724438846,90.10000000000001,43.74637599970934
1306893864.38,9.0863678,3.8330933,1756.3,2.0,20.1,357.1,904849.19,-295654.63,166.96682876630587,63010498.09111943,24.64533413344328,7.778353617919299,24083.039797222646,90.4,43.92025832691844
1306893864.8,9.0864556,3.8337251,1777.71,1.7,19.8,357.1,904846.44,-295583.28,167.750575971348,66543172.9433767,25.766338472841507,7.728330849879856,24686.638397022678,89.9,44.095549228055795
1306893865.01,9.0864998,3.8340433,1788.49,1.6,19.8,357.1,904845.06,-295547.34,169.0614500638737,70689118.5313744,26.24233099591745,7.49471690199506,25118.707723107782,91.30000000000001,44.26372070662098
1306893865.23,9.0865456,3.8343733,1799.66,1.5,19.8,357.5,904843.63,-295510.09,167.1518201663606,72396469.94324781,27.531150307687184,7.617508181883973,25284.38583261295,88.7,44.40884209769709
1306893865.65,9.0866346,3.8350155,1821.37,1.3,19.7,357.5,904840.81,-295437.56,170.64660809466105,74609625.65858018,27.24458673353723,7.425609009652936,25286.389587793557,88.50000000000001,44.55492040040925
1306893866.08,9.0867246,3.8356666,1843.35,1.1,19.7,357.5,904838.0,-295364.03,168.8590534246634,77218995.05047752,27.22958990654573,7.47225161650684,25401.63963320483,86.3,44.7018637512404
1306893866.93,9.0869055,3.8369839,1887.73,0.8,19.7,357.5,904832.06,-295215.31,172.97639727758065,77782848.6171939,28.75125375799388,7.520161181009699,24740.75569573366,86.3,44.87465137153786
1306893867.36,9.0869973,3.8376578,1910.39,0.7,19.7,357.5,904829.0,-295139.22,175.02123709620412,80341540.89573966,29.43262470923792,7.533363578316862,24431.60011962553,85.80000000000001,45.056809070575476
1306893867.78,9.0870869,3.838319,1932.58,0.7,19.4,357.5,904825.94,-295064.59,175.76786492094877,82224982.34292176,29.090228949695756,7.469879801590509,24144.551133520225,87.9,45.24003085535238
1306893867.99,9.0871329,3.8386607,1944.04,0.6,19.4,357.5,904824.38,-295026.0,182.08261667676834,83849087.36802323,29.354571640259714,7.279382560107819,23949.13621917217,86.7,45.4000800679508
1306893868.62,9.087267,3.8396607,1977.51,0.5,19.3,357.5,904819.63,-294913.13,177.2614157913509,82011371.83278741,28.574898751855635,7.379972639245549,24258.070066301912,83.5,45.56942280635851
1306893869.26,9.0874029,3.840685,2011.71,0.5,19.2,357.5,904814.63,-294797.53,213.02000541042764,81196418.37457074,28.280351154089026,7.060087109338695,24335.584996799473,83.10000000000001,45.74855666462623
1306893869.68,9.0874936,3.8413739,2034.66,0.5,19.2,357.7,904811.25,-294719.81,217.60768592405134,84190422.49156702,26.43066625404115,7.091557513283429,24777.82447857788,80.6,45.937007014582484
1306893870.12,9.0875858,3.8420787,2058.1,0.8,19.1,357.7,904807.69,-294640.28,213.10613008533318,91244199.91678053,25.794007057075405,7.0396752352734495,24909.798160296603,82.60000000000001,46.13485040915816
1306893870.76,9.0877226,3.8431312,2093.03,0.8,19.0,357.7,904802.38,-294521.53,218.08040159785438,105685596.87892997,25.87378146469858,7.230684316273706,25127.18642544929,84.0,46.34281410119666
1306893871.18,9.0878145,3.8438423,2116.57,0.4,19.0,357.7,904798.69,-294441.31,223.73803452121416,125557038.11242813,26.810659159664574,7.234434644227482,24569.501113316932,86.7,46.55197201895694
1306893871.6,9.0879044,3.8445428,2139.72,0.5,18.9,357.7,904795.06,-294362.28,220.75995786224527,143252863.01548675,25.257074768106033,7.156186271667107,25206.014209336663,84.9,46.74487774949063
1306893872.44,9.0880832,3.8459516,2186.16,0.3,18.8,357.7,904787.5,-294203.41,221.74406980733153,159651305.32821056,24.464763875845055,6.841525789678971,25143.580355591428,86.1,46.95598776698843
1306893874.14,9.0884442,3.84886,2281.42,0.1,18.8,357.7,904771.31,-293875.47,225.59968779038007,172242255.10225037,24.834400264764156,6.993611995355139,25035.271606386406,86.0,47.22303501108293
1306893874.56,9.0885329,3.8495888,2305.14,0.1,18.8,357.8,904767.13,-293793.31,228.34884791018996,177906049.7603301,23.768965168535324,7.3005293133292195,25414.964910165345,85.9,47.49946764450375
1306893876.08,9.088853,3.8522662,2391.81,0.1,18.3,357.8,904751.13,-293491.59,231.29104951349814,182583101.50054678,23.85912031820239,7.411987434836741,24967.98108055154,89.4,47.81662643715467
1306893876.71,9.0889856,3.8533982,2428.24,0.1,18.3,357.8,904744.19,-293364.03,235.3570039207959,187445092.91823065,24.536877733684854,7.587230663150903,24814.483896675254,92.5,48.13549236016429
1306893878.0,9.0892539,3.855729,2502.88,0.0,18.3,357.8,904729.44,-293101.5,236.38318444245186,190067641.04460424,24.760688745188155,7.51592379485815,24090.22233332145,93.80000000000001,48.49392849314766
1306893878.21,9.0892987,3.856124,2515.48,0.1,18.3,357.8,904726.88,-293057.0,245.06629281445612,194789431.91279104,24.253972208859988,7.658261950889092,23569.00435644252,95.00000000000003,48.84406628842326
1306893879.69,9.089604,3.8588546,2602.29,0.1,17.9,357.8,904708.88,-292749.53,240.71090308784284,194274558.993907,25.32799584009623,7.399255518097152,23249.3494352164,95.30000000000003,49.23391974424128
1306893880.54,9.0897782,3.8604454,2652.62,-0.1,17.9,357.8,904698.0,-292570.44,243.72429067045007,194190502.65639892,22.931167109374417,7.318065215618471,23817.070906705063,92.70000000000002,49.64428173024302
1306893880.75,9.0898207,3.8608381,2665.01,-0.1,17.8,357.8,904695.31,-292526.22,243.55430670296522,195693920.03179717,22.454732720085453,7.114837477583684,23484.630106752917,94.70000000000002,50.0464066208817
1306893881.39,9.0899524,3.8620625,2703.6,-0.2,17.8,357.8,904686.81,-292388.41,248.4985338408626,197557653.94458067,22.465947092092062,7.125653194484924,23584.68177724905,93.20000000000002,50.442522106446006
1306893882.03,9.0900816,3.8632812,2741.91,-2.3,17.8,357.7,904678.19,-292251.28,247.37044817350528,203777974.8097971,21.684498808864028,7.217581085371674,24108.260604444175,92.30000000000001,50.795040697872075
1306893882.24,9.0901246,3.8636927,2754.83,-3.7,17.8,357.7,904675.19,-292204.97,253.8744235496998,214286785.1225965,23.924122468132676,6.8574043242203375,24010.307204887948,92.1,51.139291572762716
1306893882.87,9.0902476,3.8649005,2792.67,-7.7,17.8,357.7,904666.19,-292069.09,248.82869068450128,219676659.7536495,23.60610920403432,6.74536576674521,24640.6049407637,91.3,51.44616165150287
1306893883.5,9.0903651,3.8661251,2830.95,-12.0,17.8,357.3,904656.5,-291931.44,251.7716564922077,225551528.42511082,24.147172635664788,6.642890839122394,24136.346790920034,91.60000000000001,51.75444795946437
1306893883.71,9.0904026,3.8665398,2843.89,-13.4,17.8,357.2,904653.0,-291884.84,255.3511405543727,231181474.20632556,25.269155130589454,6.902961154497992,24678.09429062598,92.90000000000002,52.01550110907067
1306893884.14,9.0904752,3.867388,2870.31,-16.1,17.8,356.9,904645.56,-291789.59,254.9619872063701,228914358.54794905,26.15406780783332,6.981376607120147,25259.536114568473,89.90000000000002,52.2871338737251
1306893884.56,9.0905395,3.8682106,2895.89,-18.4,17.8,356.6,904637.81,-291697.31,253.1581862807157,231454573.97372955,25.91321439628747,7.004955193811856,25231.395684893156,89.2,52.511893278799455
1306893884.77,9.0905697,3.8686302,2908.92,-19.4,17.8,356.5,904633.69,-291650.25,257.7491497668509,237184718.35923952,25.744180341326356,7.06051015988044,25528.4768372298,90.5,52.708098440654226
1306893885.4,9.0906482,3.8698788,2947.63,-22.2,17.8,355.9,904620.31,-291510.38,255.69969510625316,238910006.1850685,26.310504061180165,7.2184468490282345,25234.554857977564,88.5,52.92445233391757
1306893886.03,9.0907092,3.8711556,2987.12,-24.1,17.8,355.3,904605.06,-291367.56,260.7538296352912,243159766.5073877,29.09322441544689,7.458793461447748,24973.43813841625,89.0,53.14149520355887
1306893886.24,9.0907243,3.8715615,2999.66,-24.6,17.8,355.0,904599.88,-291322.22,249.6405069113733,248676613.46744606,30.960768227451382,7.3661707173666455,24431.242297951525,89.7,53.33881038291145
1306893886.66,9.0907488,3.8724121,3025.91,-25.4,17.8,354.6,904588.38,-291227.28,260.3567822050338,256207020.96628082,29.849860671091538,7.644123510974441,24138.125920577204,89.0,53.54633006795082
1306893887.09,9.0907637,3.8732803,3052.67,-25.9,17.8,354.1,904575.81,-291130.5,259.5275087048476,263340473.12178117,28.337062960822976,7.690377886472918,23291.892984730963,88.6,53.74536768824828
1306893887.3,9.0907672,3.8737085,3065.86,-26.1,17.3,353.9,904569.31,-291082.81,261.79877001166244,272798181.4150802,26.67848708101112,7.722862518214743,23569.470324663293,89.10000000000002,53.92519817818703
1306893887.94,9.0907625,3.8750083,3105.88,-26.1,17.3,353.2,904548.19,-290938.22,260.8263124620617,278460679.7416303,26.331366875840256,7.804631734809323,23649.06682021579,87.7,54.125759201809075
1306893888.58,9.0907342,3.8763173,3146.16,-26.6,17.3,352.4,904525.0,-290792.91,262.3967774862652,277795715.49933267,24.254487001740404,7.795793287838071,23239.16816695578,87.5,54.336930461651605
1306893888.79,9.090719,3.8767675,3160.0,-26.7,17.3,352.2,904516.63,-290743.0,273.7968111476575,273721939.7549682,23.16428437680897,7.929282184544257,23075.514878581427,89.4,54.53911440740838
1306893889.42,9.0906598,3.8780588,3199.72,-25.7,17.3,351.5,904491.13,-290600.0,262.9315460585665,262116612.58919266,24.758073668770464,7.98361669207314,22142.456680111594,89.5,54.76173033041801
1306893890.06,9.0905761,3.8793835,3240.48,-25.1,17.3,350.8,904463.06,-290453.59,265.29443485933666,254952561.9514406,23.41295656850569,7.816736654572805,22588.045974472745,91.80000000000001,54.98591558851075
1306893890.27,9.0905439,3.8798161,3253.8,-24.9,17.1,350.6,904453.5,-290405.84,264.166981902332,247652658.2373275,22.63461267952649,7.916154965281233,22931.89590331803,90.60000000000001,55.19006694459123
1306893890.9,9.0904304,3.881141,3294.6,-24.1,17.1,349.9,904423.0,-290259.78,269.22926934493006,248932558.2179549,22.451248209951505,8.039223705466618,23661.683296230047,90.9,55.415852158939444
1306893891.54,9.0902952,3.8824679,3335.5,-23.4,17.1,349.3,904390.63,-290113.72,265.93907217190485,253213788.68024555,22.741787372111457,7.8865260790774006,24404.48079435845,93.5,55.65285237766211
1306893891.76,9.0902429,3.8829326,3349.84,-23.2,17.0,349.1,904378.88,-290062.63,270.58312880427695,263451839.04140863,22.75262094078237,7.901029486722362,24945.212579533032,92.4,55.88034472236902
1306893892.39,9.0900788,3.8842677,3391.05,-22.6,17.0,348.5,904344.0,-289916.03,271.4571313881483,266627753.0808269,24.45456738250045,7.936365505536774,24479.932609235646,90.3,56.12928719830953
1306893893.03,9.0898922,3.8856195,3432.84,-22.0,17.0,347.9,904307.0,-289767.81,270.86204061081264,269701046.34409714,24.79883131352256,7.936343546282116,24397.28167693455,91.8,56.379584661126664
1306893893.25,9.0898233,3.8860849,3447.24,-21.8,17.0,347.7,904293.81,-289716.84,271.42392083044905,272727654.0303093,27.090202927787185,7.741097074253776,25072.921066925184,93.0,56.61007022543113
1306893893.68,9.0896802,3.8870051,3475.73,-21.4,17.0,347.4,904267.31,-289616.16,274.2987185088537,268019590.5424771,25.789267509127246,7.7874998475842965,25105.70295417667,90.40000000000002,56.851770794110045
1306893894.1,9.0895302,3.887913,3503.86,-21.1,17.0,347.0,904240.38,-289516.94,276.997735372803,267784688.9721828,26.702400961341947,7.750259466570409,25690.09516625011,92.20000000000002,57.084598878099555
1306893894.31,9.0894554,3.8883476,3517.34,-21.0,17.0,346.8,904227.25,-289469.47,266.3437689154444,269620907.4596313,27.079739168012967,7.921476256912221,25111.74982505437,91.10000000000001,57.29654332254399
1306893894.94,9.0892088,3.8897065,3559.53,-20.6,17.0,346.3,904185.13,-289321.16,276.83319321640374,279600320.6860373,26.904585318856213,7.9282466386970665,24998.640763983392,92.2,57.530588598134536
1306893895.57,9.0889437,3.8910648,3601.75,-20.3,16.8,345.8,904141.44,-289173.19,276.9214680139886,285933919.0897889,27.49725967557255,7.6194912297767985,24989.891196321045,91.00000000000001,57.765720925343636
1306893895.78,9.088851,3.8915188,3615.87,-20.2,16.8,345.6,904126.5,-289123.78,277.79693183025,294125969.4048314,26.683020855212895,7.659325568847093,24726.23317455484,90.20000000000002,57.9803523776621
1306893896.42,9.0885551,3.8929062,3659.08,-19.9,16.8,345.1,904079.81,-288972.91,278.7333421371115,300141974.42742115,27.108777820671587,7.523096751075353,24728.454825069555,89.39999999999999,58.21708466112667
1306893897.06,9.0882372,3.8943082,3702.78,-19.6,16.8,344.7,904031.06,-288820.69,281.71399704447356,298967707.72195184,25.5612970760198,7.573854050815945,24907.06359087431,90.00000000000001,58.45572311257023
1306893897.28,9.0881276,3.8947731,3717.28,-19.5,16.6,344.5,904014.56,-288770.25,272.8246484747298,292670332.2032827,25.525516110393646,7.263460508118988,24845.490505770576,90.9,58.67347026917566
1306893897.92,9.0877851,3.896174,3760.97,-19.3,16.6,344.0,903963.81,-288618.44,281.9393518963362,294562179.220175,24.976667118722784,7.217673006771307,24436.729728919865,90.70000000000002,58.9136397792369
1306893898.55,9.0874288,3.8975585,3804.11,-19.1,16.6,343.6,903912.13,-288468.63,283.2902428450629,293412207.3268717,25.045921421197,7.133671439588926,24502.295099934283,93.60000000000001,59.165024293672595
1306893898.76,9.087304,3.8980278,3818.73,-19.0,16.6,343.4,903894.31,-288417.88,287.95773836471403,292079902.1445477,23.666819370244003,7.065737973741565,24030.347836278128,90.1,59.406066507145916
1306893899.18,9.087054,3.8989463,3847.31,-18.9,16.4,343.1,903858.94,-288318.66,282.35994775310326,295868384.21745145,24.695598893675466,7.228929716781411,24198.507025820032,88.2,59.658668213182665
1306893899.39,9.0869233,3.8994152,3861.89,-18.9,16.4,343.0,903840.56,-288268.03,288.1511687923474,293531069.9872188,23.289151907651565,7.008533918337377,24793.901495933827,88.80000000000001,59.89013365500244
1306893900.02,9.0865211,3.9008169,3905.41,-18.7,16.3,342.6,903784.81,-288116.84,287.3253843868335,283716346.01109296,20.95500941662507,7.033548696988868,24484.527876032258,89.5,60.1225942849237
1306893900.24,9.0863772,3.9013038,3920.5,-18.7,16.3,342.4,903765.13,-288064.38,286.0837366179823,276522927.12159425,20.326143511643707,6.901439142214039,24181.229178142978,89.7,60.355797478274525
1306893900.67,9.0860893,3.9022574,3950.03,-18.7,16.2,342.2,903726.0,-287961.69,286.90493957876123,273427016.9561697,20.79013586870465,7.10181204077261,24465.54138479086,91.9,60.57852823068047
1306893900.88,9.0859399,3.9027417,3965.01,-18.7,16.2,342.0,903705.88,-287909.56,297.70164939418777,270463448.58918405,20.606772346525478,7.240735858309723,24558.298201011054,93.20000000000002,60.77927298133664
1306893901.52,9.0854895,3.9041628,4008.86,-18.7,16.1,341.6,903645.81,-287756.81,287.6252339461778,267972437.99053642,19.894208476776797,7.325408044477003,24858.117299481924,91.90000000000002,61.002486017207154
1306893901.73,9.085337,3.9046317,4023.3,-18.4,16.1,341.5,903625.69,-287706.44,289.3914065442483,269163455.50327057,20.338869926375384,7.666661269192381,24412.657734389035,92.60000000000001,61.20330732079421
1306893902.15,9.0850217,3.9055824,4052.54,-18.4,16.0,341.2,903584.38,-287604.41,293.2308990151273,267355747.7053991,20.400849014390612,7.602708404418611,24790.590133093145,88.80000000000001,61.393487766988436
1306893902.37,9.0848572,3.9060687,4067.47,-18.3,16.0,341.1,903562.94,-287552.25,287.1791194527445,260702430.9456727,19.600725400976053,7.962272415132838,25359.544505860395,89.8,61.5839055272684
